GENE	TYPE	SAMPLE_ID	MODULE
ZWINT	EXPLAINED	84	0
CDH23	DRIVER	84	1
CDH9	DRIVER	84	1
CDH18	PHENOTYPE	84	1
GRK5	DRIVER	84	2
RAP1GAP	PHENOTYPE	84	2
ADORA2B	EXPLAINED	84	2
CABP1	EXPLAINED	84	2
EGFR	EXPLAINED	84	2
GNAO1	EXPLAINED	84	2
GNG12	EXPLAINED	84	2
GNG3	EXPLAINED	84	2
GRM3	EXPLAINED	84	2
HTR2A	EXPLAINED	84	2
KCNJ6	EXPLAINED	84	2
SNCA	EXPLAINED	84	2
KCNV2	DRIVER	84	3
KCNB1	PHENOTYPE	84	3
KCNC1	PHENOTYPE	84	3
KCNV1	PHENOTYPE	84	3
BCAR1	DRIVER	85	0
BTRC	DRIVER	85	0
BUB3	DRIVER	85	0
CDC2	DRIVER	85	0
DNMBP	DRIVER	85	0
EGFR	DRIVER	85	0
FGFR2	DRIVER	85	0
SLC18A2	DRIVER	85	0
CDK4	DRIVER	85	0
VIM	DRIVER	85	0
ZWINT	DRIVER	85	0
ITGB1	DRIVER	85	0
TCF7L2	DRIVER	85	0
ITGA8	DRIVER	85	0
LAMA3	DRIVER	85	0
NOS3	DRIVER	85	0
PDGFRA	DRIVER	85	0
PTEN	DRIVER	85	0
PLAU	DRIVER	85	0
VAV2	DRIVER	85	0
CEP135	DRIVER	85	0
DCTN2	DRIVER	85	0
PRKCQ	DRIVER	85	0
MAPK8	DRIVER	85	0
CALML5	DRIVER	85	0
PRKG1	DRIVER	85	0
EPC1	DRIVER	85	0
IFNG	DRIVER	85	0
KIT	DRIVER	85	0
AMPH	PHENOTYPE	85	0
ANXA1	PHENOTYPE	85	0
ASPM	PHENOTYPE	85	0
BARD1	PHENOTYPE	85	0
BIRC5	PHENOTYPE	85	0
CAV1	PHENOTYPE	85	0
CCNA2	PHENOTYPE	85	0
CCNB1	PHENOTYPE	85	0
CCNB2	PHENOTYPE	85	0
CCND1	PHENOTYPE	85	0
CD44	PHENOTYPE	85	0
CDC20	PHENOTYPE	85	0
CDC7	PHENOTYPE	85	0
CDKN2A	PHENOTYPE	85	0
CDKN2C	PHENOTYPE	85	0
CKS1B	PHENOTYPE	85	0
COL3A1	PHENOTYPE	85	0
COL4A1	PHENOTYPE	85	0
COL4A2	PHENOTYPE	85	0
DBF4	PHENOTYPE	85	0
DHFR	PHENOTYPE	85	0
DLG2	PHENOTYPE	85	0
DNM1	PHENOTYPE	85	0
EZH2	PHENOTYPE	85	0
FGF13	PHENOTYPE	85	0
GABBR1	PHENOTYPE	85	0
GABBR2	PHENOTYPE	85	0
GABRA1	PHENOTYPE	85	0
GABRA2	PHENOTYPE	85	0
GABRB1	PHENOTYPE	85	0
GABRG2	PHENOTYPE	85	0
GINS1	PHENOTYPE	85	0
GINS2	PHENOTYPE	85	0
GMNN	PHENOTYPE	85	0
GRB14	PHENOTYPE	85	0
HLF	PHENOTYPE	85	0
HOXC10	PHENOTYPE	85	0
IGFBP2	PHENOTYPE	85	0
IGFBP3	PHENOTYPE	85	0
KIF15	PHENOTYPE	85	0
LMNB1	PHENOTYPE	85	0
LYPLA1	PHENOTYPE	85	0
MATN2	PHENOTYPE	85	0
MCM2	PHENOTYPE	85	0
MCM7	PHENOTYPE	85	0
MELK	PHENOTYPE	85	0
MYBPC1	PHENOTYPE	85	0
MYC	PHENOTYPE	85	0
NID1	PHENOTYPE	85	0
NID2	PHENOTYPE	85	0
NRAS	PHENOTYPE	85	0
NSF	PHENOTYPE	85	0
PBK	PHENOTYPE	85	0
PCNA	PHENOTYPE	85	0
PDGFRA	PHENOTYPE	85	0
PI4KA	PHENOTYPE	85	0
PLAT	PHENOTYPE	85	0
POLE2	PHENOTYPE	85	0
PPM1D	PHENOTYPE	85	0
PRIM1	PHENOTYPE	85	0
PRKD1	PHENOTYPE	85	0
PTTG1	PHENOTYPE	85	0
RAB3A	PHENOTYPE	85	0
RBBP8	PHENOTYPE	85	0
RFC4	PHENOTYPE	85	0
RPH3A	PHENOTYPE	85	0
RRM2	PHENOTYPE	85	0
SH3GL2	PHENOTYPE	85	0
SLC17A7	PHENOTYPE	85	0
SNAP25	PHENOTYPE	85	0
SPRY1	PHENOTYPE	85	0
SPRY4	PHENOTYPE	85	0
STAT4	PHENOTYPE	85	0
STX1A	PHENOTYPE	85	0
STXBP1	PHENOTYPE	85	0
SV2B	PHENOTYPE	85	0
SYN1	PHENOTYPE	85	0
SYN2	PHENOTYPE	85	0
SYT1	PHENOTYPE	85	0
TNC	PHENOTYPE	85	0
TNFAIP6	PHENOTYPE	85	0
TOP2A	PHENOTYPE	85	0
TPX2	PHENOTYPE	85	0
TTK	PHENOTYPE	85	0
TYMS	PHENOTYPE	85	0
VCAN	PHENOTYPE	85	0
VEGFA	PHENOTYPE	85	0
YWHAH	PHENOTYPE	85	0
ACTL6A	EXPLAINED	85	0
BUB1B	EXPLAINED	85	0
CAMK2B	EXPLAINED	85	0
CAMK2G	EXPLAINED	85	0
CDKN3	EXPLAINED	85	0
CENPA	EXPLAINED	85	0
CENPF	EXPLAINED	85	0
CHEK1	EXPLAINED	85	0
CKS2	EXPLAINED	85	0
CNGA3	EXPLAINED	85	0
CNKSR2	EXPLAINED	85	0
DUSP6	EXPLAINED	85	0
FBXO5	EXPLAINED	85	0
GNAO1	EXPLAINED	85	0
GNG12	EXPLAINED	85	0
GRIN2A	EXPLAINED	85	0
HDAC2	EXPLAINED	85	0
IGF2	EXPLAINED	85	0
ITGB3BP	EXPLAINED	85	0
ITPKA	EXPLAINED	85	0
ITPR1	EXPLAINED	85	0
KIF11	EXPLAINED	85	0
MAD2L1	EXPLAINED	85	0
MCM6	EXPLAINED	85	0
MDM2	EXPLAINED	85	0
MLF1IP	EXPLAINED	85	0
MMP2	EXPLAINED	85	0
MMP9	EXPLAINED	85	0
NDC80	EXPLAINED	85	0
NEFH	EXPLAINED	85	0
NEFL	EXPLAINED	85	0
NEFM	EXPLAINED	85	0
NES	EXPLAINED	85	0
NUP37	EXPLAINED	85	0
NUSAP1	EXPLAINED	85	0
PAK6	EXPLAINED	85	0
PDE1A	EXPLAINED	85	0
PIP4K2C	EXPLAINED	85	0
PLA2G4A	EXPLAINED	85	0
PPL	EXPLAINED	85	0
PTPRR	EXPLAINED	85	0
RELN	EXPLAINED	85	0
RFC3	EXPLAINED	85	0
RYR2	EXPLAINED	85	0
SNAI2	EXPLAINED	85	0
TUBA4A	EXPLAINED	85	0
UBE2C	EXPLAINED	85	0
WEE1	EXPLAINED	85	0
CDH23	DRIVER	85	1
PCDH15	DRIVER	85	1
PCDHGC5	DRIVER	85	1
CDH18	PHENOTYPE	85	1
FAS	DRIVER	85	2
FAIM2	PHENOTYPE	85	2
BCAR1	DRIVER	86	0
PIK3CG	DRIVER	86	0
PTEN	DRIVER	86	0
CAV1	PHENOTYPE	86	0
CCNB1	PHENOTYPE	86	0
CD44	PHENOTYPE	86	0
CNTN1	PHENOTYPE	86	0
COL11A1	PHENOTYPE	86	0
COL1A2	PHENOTYPE	86	0
COL3A1	PHENOTYPE	86	0
COL4A1	PHENOTYPE	86	0
COL4A2	PHENOTYPE	86	0
COL5A2	PHENOTYPE	86	0
COL6A3	PHENOTYPE	86	0
IGFBP2	PHENOTYPE	86	0
IGFBP3	PHENOTYPE	86	0
MSN	PHENOTYPE	86	0
NID1	PHENOTYPE	86	0
NID2	PHENOTYPE	86	0
NRAS	PHENOTYPE	86	0
PI4KA	PHENOTYPE	86	0
PRKD1	PHENOTYPE	86	0
TNC	PHENOTYPE	86	0
TNFAIP6	PHENOTYPE	86	0
VCAM1	PHENOTYPE	86	0
VCAN	PHENOTYPE	86	0
VEGFA	PHENOTYPE	86	0
CD2AP	EXPLAINED	86	0
CEBPB	EXPLAINED	86	0
CNTNAP1	EXPLAINED	86	0
COL1A1	EXPLAINED	86	0
COL5A1	EXPLAINED	86	0
COL6A2	EXPLAINED	86	0
CTSK	EXPLAINED	86	0
FAS	EXPLAINED	86	0
FGFR3	EXPLAINED	86	0
GNAI3	EXPLAINED	86	0
ITGA5	EXPLAINED	86	0
ITGB2	EXPLAINED	86	0
LAMB1	EXPLAINED	86	0
LAMC1	EXPLAINED	86	0
LGALS3BP	EXPLAINED	86	0
MMP2	EXPLAINED	86	0
MMP9	EXPLAINED	86	0
MRAS	EXPLAINED	86	0
NRXN1	EXPLAINED	86	0
PCOLCE	EXPLAINED	86	0
PLAU	EXPLAINED	86	0
PPIB	EXPLAINED	86	0
PPIC	EXPLAINED	86	0
RAPGEF5	EXPLAINED	86	0
SPARC	EXPLAINED	86	0
TRIP6	EXPLAINED	86	0
KCNV2	DRIVER	86	1
KCNB1	PHENOTYPE	86	1
KCNC1	PHENOTYPE	86	1
KCNV1	PHENOTYPE	86	1
PRKACB	EXPLAINED	86	1
CDH17	DRIVER	87	0
CDH18	PHENOTYPE	87	0
CTNNA2	PHENOTYPE	87	0
PCDH9	PHENOTYPE	87	0
CELSR2	EXPLAINED	87	0
CDK4	DRIVER	87	1
BIRC5	PHENOTYPE	87	1
CCNB1	PHENOTYPE	87	1
CCNB2	PHENOTYPE	87	1
CDC2	PHENOTYPE	87	1
CDKN2C	PHENOTYPE	87	1
CKS1B	PHENOTYPE	87	1
MELK	PHENOTYPE	87	1
MYC	PHENOTYPE	87	1
PBK	PHENOTYPE	87	1
PCNA	PHENOTYPE	87	1
POLE2	PHENOTYPE	87	1
PSMB9	PHENOTYPE	87	1
RFC4	PHENOTYPE	87	1
CIT	EXPLAINED	87	1
CKS2	EXPLAINED	87	1
GADD45G	EXPLAINED	87	1
MAPK10	EXPLAINED	87	1
PSMB8	EXPLAINED	87	1
RHOC	EXPLAINED	87	1
CHP2	DRIVER	88	0
PPP1R1A	PHENOTYPE	88	0
CABP1	EXPLAINED	88	0
PPP3R1	EXPLAINED	88	0
FLNC	DRIVER	88	1
HLA-A	DRIVER	88	1
MET	DRIVER	88	1
TP53	DRIVER	88	1
PIK3CG	DRIVER	88	1
PTEN	DRIVER	88	1
AMPH	PHENOTYPE	88	1
ANXA1	PHENOTYPE	88	1
ANXA2	PHENOTYPE	88	1
ANXA5	PHENOTYPE	88	1
AQP1	PHENOTYPE	88	1
BARD1	PHENOTYPE	88	1
BDNF	PHENOTYPE	88	1
CASP1	PHENOTYPE	88	1
CAV1	PHENOTYPE	88	1
CD44	PHENOTYPE	88	1
CDKN2A	PHENOTYPE	88	1
CDKN2C	PHENOTYPE	88	1
COL1A2	PHENOTYPE	88	1
COL3A1	PHENOTYPE	88	1
COL4A1	PHENOTYPE	88	1
COL4A2	PHENOTYPE	88	1
COL5A2	PHENOTYPE	88	1
DKK1	PHENOTYPE	88	1
DNM1	PHENOTYPE	88	1
EEF1A2	PHENOTYPE	88	1
FGF13	PHENOTYPE	88	1
FGF14	PHENOTYPE	88	1
FGF9	PHENOTYPE	88	1
GABBR1	PHENOTYPE	88	1
GABBR2	PHENOTYPE	88	1
GABRA1	PHENOTYPE	88	1
GABRA2	PHENOTYPE	88	1
GABRG2	PHENOTYPE	88	1
GADD45A	PHENOTYPE	88	1
GRIA2	PHENOTYPE	88	1
HLA-DMA	PHENOTYPE	88	1
HLA-DPB1	PHENOTYPE	88	1
HLA-DQA1	PHENOTYPE	88	1
HLA-DQB1	PHENOTYPE	88	1
HLA-DRA	PHENOTYPE	88	1
HLF	PHENOTYPE	88	1
ID1	PHENOTYPE	88	1
IFI16	PHENOTYPE	88	1
IGFBP2	PHENOTYPE	88	1
IGFBP3	PHENOTYPE	88	1
LAPTM5	PHENOTYPE	88	1
LITAF	PHENOTYPE	88	1
MSN	PHENOTYPE	88	1
NDN	PHENOTYPE	88	1
NP	PHENOTYPE	88	1
NSF	PHENOTYPE	88	1
PCNA	PHENOTYPE	88	1
PDGFC	PHENOTYPE	88	1
PDGFD	PHENOTYPE	88	1
PEG3	PHENOTYPE	88	1
PI4KA	PHENOTYPE	88	1
PLAT	PHENOTYPE	88	1
PSMB9	PHENOTYPE	88	1
PTPRC	PHENOTYPE	88	1
PYCARD	PHENOTYPE	88	1
RAB15	PHENOTYPE	88	1
RAB3A	PHENOTYPE	88	1
RBBP8	PHENOTYPE	88	1
RIMS2	PHENOTYPE	88	1
RPH3A	PHENOTYPE	88	1
RRM2	PHENOTYPE	88	1
S100A10	PHENOTYPE	88	1
S100A11	PHENOTYPE	88	1
S100A6	PHENOTYPE	88	1
S100A8	PHENOTYPE	88	1
S100A9	PHENOTYPE	88	1
SERPINE1	PHENOTYPE	88	1
SH3GL2	PHENOTYPE	88	1
SLC17A7	PHENOTYPE	88	1
SNAP25	PHENOTYPE	88	1
SPRY1	PHENOTYPE	88	1
SRGN	PHENOTYPE	88	1
STX1A	PHENOTYPE	88	1
STXBP1	PHENOTYPE	88	1
SYN1	PHENOTYPE	88	1
SYN2	PHENOTYPE	88	1
SYT1	PHENOTYPE	88	1
TRIM22	PHENOTYPE	88	1
TYMS	PHENOTYPE	88	1
VCAM1	PHENOTYPE	88	1
YWHAH	PHENOTYPE	88	1
ALOX5AP	EXPLAINED	88	1
C1QA	EXPLAINED	88	1
C1QB	EXPLAINED	88	1
C1S	EXPLAINED	88	1
C3	EXPLAINED	88	1
CAMK2B	EXPLAINED	88	1
CAMK2G	EXPLAINED	88	1
CD53	EXPLAINED	88	1
CD74	EXPLAINED	88	1
CD9	EXPLAINED	88	1
CDKN1A	EXPLAINED	88	1
CECR1	EXPLAINED	88	1
CFI	EXPLAINED	88	1
CTSS	EXPLAINED	88	1
CXCR4	EXPLAINED	88	1
EVI2B	EXPLAINED	88	1
FCER1G	EXPLAINED	88	1
FCGRT	EXPLAINED	88	1
GMFG	EXPLAINED	88	1
GNAO1	EXPLAINED	88	1
HCK	EXPLAINED	88	1
HCLS1	EXPLAINED	88	1
HLA-DMB	EXPLAINED	88	1
HLA-DPA1	EXPLAINED	88	1
ID3	EXPLAINED	88	1
IL10RA	EXPLAINED	88	1
ITGB2	EXPLAINED	88	1
MAP2	EXPLAINED	88	1
MAP2K4	EXPLAINED	88	1
MAPK10	EXPLAINED	88	1
MAPT	EXPLAINED	88	1
NEFH	EXPLAINED	88	1
NEFL	EXPLAINED	88	1
NEFM	EXPLAINED	88	1
NNMT	EXPLAINED	88	1
PLA2G4A	EXPLAINED	88	1
PLA2G5	EXPLAINED	88	1
PTBP1	EXPLAINED	88	1
RNASE6	EXPLAINED	88	1
SERPING1	EXPLAINED	88	1
SPP1	EXPLAINED	88	1
TCF12	EXPLAINED	88	1
UCP2	EXPLAINED	88	1
VAMP8	EXPLAINED	88	1
VSIG4	EXPLAINED	88	1
GNAT3	DRIVER	88	2
RAP1GAP	PHENOTYPE	88	2
C5AR1	EXPLAINED	88	2
CXCR4	EXPLAINED	88	2
CXCR7	EXPLAINED	88	2
GNAO1	EXPLAINED	88	2
GNG12	EXPLAINED	88	2
GNG3	EXPLAINED	88	2
PDE1A	EXPLAINED	88	2
PDYN	EXPLAINED	88	2
PNOC	EXPLAINED	88	2
SST	EXPLAINED	88	2
PCDHGC5	DRIVER	88	3
CDH18	PHENOTYPE	88	3
TSGA14	DRIVER	88	4
PRKAR2B	PHENOTYPE	88	4
CELSR1	DRIVER	89	0
CDH18	PHENOTYPE	89	0
FZD7	EXPLAINED	89	0
EGFR	DRIVER	89	1
LAMB4	DRIVER	89	1
MLLT4	DRIVER	89	1
AMPH	PHENOTYPE	89	1
ANXA1	PHENOTYPE	89	1
ANXA5	PHENOTYPE	89	1
CAV1	PHENOTYPE	89	1
CD44	PHENOTYPE	89	1
COL4A1	PHENOTYPE	89	1
COL4A2	PHENOTYPE	89	1
DNM1	PHENOTYPE	89	1
DYNLT1	PHENOTYPE	89	1
FGF13	PHENOTYPE	89	1
FGF9	PHENOTYPE	89	1
GABBR1	PHENOTYPE	89	1
GABBR2	PHENOTYPE	89	1
GABRA1	PHENOTYPE	89	1
GABRA2	PHENOTYPE	89	1
GABRB1	PHENOTYPE	89	1
GABRG2	PHENOTYPE	89	1
GRIA2	PHENOTYPE	89	1
IGFBP2	PHENOTYPE	89	1
IGFBP3	PHENOTYPE	89	1
MSN	PHENOTYPE	89	1
NSF	PHENOTYPE	89	1
RAP1GAP	PHENOTYPE	89	1
S100A11	PHENOTYPE	89	1
SH3GL2	PHENOTYPE	89	1
SLC17A7	PHENOTYPE	89	1
SNAP25	PHENOTYPE	89	1
SPRY1	PHENOTYPE	89	1
STX1A	PHENOTYPE	89	1
STXBP1	PHENOTYPE	89	1
SV2B	PHENOTYPE	89	1
SYN1	PHENOTYPE	89	1
SYN2	PHENOTYPE	89	1
SYT1	PHENOTYPE	89	1
TNC	PHENOTYPE	89	1
VCAM1	PHENOTYPE	89	1
YWHAH	PHENOTYPE	89	1
CAMK2B	EXPLAINED	89	1
EGFR	EXPLAINED	89	1
GNAI1	EXPLAINED	89	1
GNAO1	EXPLAINED	89	1
GNG3	EXPLAINED	89	1
NRXN1	EXPLAINED	89	1
NRXN3	EXPLAINED	89	1
RIT2	EXPLAINED	89	1
EP300	DRIVER	89	2
MCM5	DRIVER	89	2
CDK4	PHENOTYPE	89	2
GINS1	PHENOTYPE	89	2
ID1	PHENOTYPE	89	2
PCNA	PHENOTYPE	89	2
POLE2	PHENOTYPE	89	2
RFC4	PHENOTYPE	89	2
RRM2	PHENOTYPE	89	2
TYMS	PHENOTYPE	89	2
HOXB2	EXPLAINED	89	2
ID3	EXPLAINED	89	2
ID4	EXPLAINED	89	2
TCF12	EXPLAINED	89	2
TGIF1	EXPLAINED	89	2
ZFPM2	EXPLAINED	89	2
GRAP2	DRIVER	89	3
STAT1	DRIVER	89	3
HLA-DMA	PHENOTYPE	89	3
HLA-DRA	PHENOTYPE	89	3
PSMB9	PHENOTYPE	89	3
TRIM22	PHENOTYPE	89	3
CAMK2B	EXPLAINED	89	3
EGFR	EXPLAINED	89	3
HLA-DMB	EXPLAINED	89	3
IFI35	EXPLAINED	89	3
MDK	EXPLAINED	89	3
NMI	EXPLAINED	89	3
PAK3	EXPLAINED	89	3
TIMP1	EXPLAINED	89	3
KCNJ4	DRIVER	89	4
DLG2	PHENOTYPE	89	4
CNKSR2	EXPLAINED	89	4
FZD7	EXPLAINED	89	4
PPARA	DRIVER	89	5
LPL	PHENOTYPE	89	5
SERPINE1	PHENOTYPE	89	5
PLTP	EXPLAINED	89	5
PRKCB	DRIVER	89	6
TOP2A	PHENOTYPE	89	6
CAMK2B	EXPLAINED	89	6
EGFR	EXPLAINED	89	6
ITPKA	EXPLAINED	89	6
ITPR1	EXPLAINED	89	6
JAM2	EXPLAINED	89	6
RYR2	EXPLAINED	89	6
YWHAH	DRIVER	89	7
RAB15	PHENOTYPE	89	7
RPH3A	PHENOTYPE	89	7
EGFR	EXPLAINED	89	7
SNCA	EXPLAINED	89	7
FRS2	DRIVER	90	0
RAB3IP	DRIVER	90	0
PTEN	DRIVER	90	0
RAN	DRIVER	90	0
AMPH	PHENOTYPE	90	0
CAV1	PHENOTYPE	90	0
CCNB1	PHENOTYPE	90	0
CDK4	PHENOTYPE	90	0
DNM1	PHENOTYPE	90	0
FGF9	PHENOTYPE	90	0
FRS2	PHENOTYPE	90	0
GABBR1	PHENOTYPE	90	0
GABBR2	PHENOTYPE	90	0
GABRA1	PHENOTYPE	90	0
GABRA2	PHENOTYPE	90	0
GABRB1	PHENOTYPE	90	0
GABRG2	PHENOTYPE	90	0
GRIA2	PHENOTYPE	90	0
HLA-DRA	PHENOTYPE	90	0
MBP	PHENOTYPE	90	0
MOG	PHENOTYPE	90	0
NRAS	PHENOTYPE	90	0
NSF	PHENOTYPE	90	0
PI4KA	PHENOTYPE	90	0
PLP1	PHENOTYPE	90	0
RAB3A	PHENOTYPE	90	0
RIMS2	PHENOTYPE	90	0
RPH3A	PHENOTYPE	90	0
SH3GL2	PHENOTYPE	90	0
SLC17A7	PHENOTYPE	90	0
SNAP25	PHENOTYPE	90	0
SPRY1	PHENOTYPE	90	0
STX1A	PHENOTYPE	90	0
STXBP1	PHENOTYPE	90	0
STXBP6	PHENOTYPE	90	0
SYN1	PHENOTYPE	90	0
SYN2	PHENOTYPE	90	0
SYT1	PHENOTYPE	90	0
TPX2	PHENOTYPE	90	0
VEGFA	PHENOTYPE	90	0
YWHAH	PHENOTYPE	90	0
CAMK2B	EXPLAINED	90	0
CSPG4	EXPLAINED	90	0
EGFR	EXPLAINED	90	0
HDAC1	EXPLAINED	90	0
NUP107	EXPLAINED	90	0
NUP205	EXPLAINED	90	0
NUP37	EXPLAINED	90	0
NUP54	EXPLAINED	90	0
SH3GLB1	EXPLAINED	90	0
SMAD1	EXPLAINED	90	0
SPRY2	EXPLAINED	90	0
FZD10	DRIVER	90	1
YES1	PHENOTYPE	90	1
FZD7	EXPLAINED	90	1
GNAO1	EXPLAINED	90	1
GNG12	EXPLAINED	90	1
GNG3	EXPLAINED	90	1
WIF1	EXPLAINED	90	1
WNT5A	EXPLAINED	90	1
IFNG	DRIVER	90	2
IRF1	PHENOTYPE	90	2
CAMK2B	EXPLAINED	90	2
EGFR	EXPLAINED	90	2
HDAC1	EXPLAINED	90	2
COL14A1	DRIVER	91	0
ITGAM	DRIVER	91	0
PTEN	DRIVER	91	0
RIMS2	DRIVER	91	0
PTPRB	DRIVER	91	0
AMPH	PHENOTYPE	91	0
CAV1	PHENOTYPE	91	0
CCNB1	PHENOTYPE	91	0
CD44	PHENOTYPE	91	0
CDC2	PHENOTYPE	91	0
COL11A1	PHENOTYPE	91	0
COL1A2	PHENOTYPE	91	0
COL3A1	PHENOTYPE	91	0
COL4A1	PHENOTYPE	91	0
COL4A2	PHENOTYPE	91	0
COL5A2	PHENOTYPE	91	0
DNM1	PHENOTYPE	91	0
GABBR1	PHENOTYPE	91	0
GABRA1	PHENOTYPE	91	0
GABRG2	PHENOTYPE	91	0
MATN2	PHENOTYPE	91	0
MSN	PHENOTYPE	91	0
NID1	PHENOTYPE	91	0
NID2	PHENOTYPE	91	0
NRAS	PHENOTYPE	91	0
PI4KA	PHENOTYPE	91	0
RAB15	PHENOTYPE	91	0
RAB3A	PHENOTYPE	91	0
RDX	PHENOTYPE	91	0
RPH3A	PHENOTYPE	91	0
SH3GL2	PHENOTYPE	91	0
SLC17A7	PHENOTYPE	91	0
SNAP25	PHENOTYPE	91	0
STX1A	PHENOTYPE	91	0
STXBP1	PHENOTYPE	91	0
SYN1	PHENOTYPE	91	0
SYN2	PHENOTYPE	91	0
SYT1	PHENOTYPE	91	0
TNC	PHENOTYPE	91	0
VCAM1	PHENOTYPE	91	0
VCAN	PHENOTYPE	91	0
YWHAH	PHENOTYPE	91	0
CALD1	EXPLAINED	91	0
CD14	EXPLAINED	91	0
EVI2B	EXPLAINED	91	0
FN1	EXPLAINED	91	0
ITGB2	EXPLAINED	91	0
JAM2	EXPLAINED	91	0
PALLD	EXPLAINED	91	0
SELL	EXPLAINED	91	0
SMAD4	EXPLAINED	91	0
SPP1	EXPLAINED	91	0
TLR2	EXPLAINED	91	0
LRP2	DRIVER	91	1
LPL	PHENOTYPE	91	1
DAB2	EXPLAINED	91	1
HLA-DRB1	DRIVER	92	0
TP53	DRIVER	92	0
ANXA1	PHENOTYPE	92	0
ANXA2	PHENOTYPE	92	0
ANXA5	PHENOTYPE	92	0
AQP1	PHENOTYPE	92	0
CASP1	PHENOTYPE	92	0
CASP4	PHENOTYPE	92	0
CAV1	PHENOTYPE	92	0
CCNB1	PHENOTYPE	92	0
CD44	PHENOTYPE	92	0
CDC20	PHENOTYPE	92	0
CDKN2C	PHENOTYPE	92	0
CNTN1	PHENOTYPE	92	0
COL11A1	PHENOTYPE	92	0
COL1A2	PHENOTYPE	92	0
COL3A1	PHENOTYPE	92	0
COL4A1	PHENOTYPE	92	0
COL4A2	PHENOTYPE	92	0
COL5A2	PHENOTYPE	92	0
COL6A3	PHENOTYPE	92	0
DHCR24	PHENOTYPE	92	0
DKK1	PHENOTYPE	92	0
EEF1A2	PHENOTYPE	92	0
ELMO1	PHENOTYPE	92	0
EZH2	PHENOTYPE	92	0
FSTL1	PHENOTYPE	92	0
GNAZ	PHENOTYPE	92	0
HLA-DMA	PHENOTYPE	92	0
HLA-DPB1	PHENOTYPE	92	0
HLA-DQA1	PHENOTYPE	92	0
HLA-DQB1	PHENOTYPE	92	0
HLA-DRA	PHENOTYPE	92	0
HLF	PHENOTYPE	92	0
IFI16	PHENOTYPE	92	0
IGFBP2	PHENOTYPE	92	0
IGFBP3	PHENOTYPE	92	0
LAPTM5	PHENOTYPE	92	0
MBP	PHENOTYPE	92	0
MGP	PHENOTYPE	92	0
MNDA	PHENOTYPE	92	0
MOG	PHENOTYPE	92	0
MSN	PHENOTYPE	92	0
NID1	PHENOTYPE	92	0
NID2	PHENOTYPE	92	0
NP	PHENOTYPE	92	0
PCNA	PHENOTYPE	92	0
PEG3	PHENOTYPE	92	0
PLAT	PHENOTYPE	92	0
PLP1	PHENOTYPE	92	0
PSMB9	PHENOTYPE	92	0
PTPRC	PHENOTYPE	92	0
PTTG1	PHENOTYPE	92	0
PYCARD	PHENOTYPE	92	0
RRM2	PHENOTYPE	92	0
S100A1	PHENOTYPE	92	0
S100A10	PHENOTYPE	92	0
S100A11	PHENOTYPE	92	0
S100A4	PHENOTYPE	92	0
S100A8	PHENOTYPE	92	0
S100A9	PHENOTYPE	92	0
SERPINE1	PHENOTYPE	92	0
SRGN	PHENOTYPE	92	0
TNC	PHENOTYPE	92	0
TNFAIP6	PHENOTYPE	92	0
TOP2A	PHENOTYPE	92	0
TRIM22	PHENOTYPE	92	0
TYMS	PHENOTYPE	92	0
VCAM1	PHENOTYPE	92	0
VCAN	PHENOTYPE	92	0
ALOX5AP	EXPLAINED	92	0
ARHGDIB	EXPLAINED	92	0
C1QA	EXPLAINED	92	0
C1QB	EXPLAINED	92	0
C1S	EXPLAINED	92	0
C5AR1	EXPLAINED	92	0
CASP3	EXPLAINED	92	0
CCL18	EXPLAINED	92	0
CCR1	EXPLAINED	92	0
CD36	EXPLAINED	92	0
CD53	EXPLAINED	92	0
COL1A1	EXPLAINED	92	0
COL5A1	EXPLAINED	92	0
CPA3	EXPLAINED	92	0
CSTA	EXPLAINED	92	0
CTSK	EXPLAINED	92	0
CXCR4	EXPLAINED	92	0
CYR61	EXPLAINED	92	0
DCN	EXPLAINED	92	0
ERBB3	EXPLAINED	92	0
EVI2B	EXPLAINED	92	0
FBN1	EXPLAINED	92	0
FCER1G	EXPLAINED	92	0
FCGR2B	EXPLAINED	92	0
FCGRT	EXPLAINED	92	0
FN1	EXPLAINED	92	0
GEM	EXPLAINED	92	0
GMFG	EXPLAINED	92	0
GNAO1	EXPLAINED	92	0
GNG11	EXPLAINED	92	0
GNG12	EXPLAINED	92	0
GNG3	EXPLAINED	92	0
HCLS1	EXPLAINED	92	0
HDAC1	EXPLAINED	92	0
HLA-DMB	EXPLAINED	92	0
HLA-DPA1	EXPLAINED	92	0
IGKC	EXPLAINED	92	0
IL10RA	EXPLAINED	92	0
IL10RB	EXPLAINED	92	0
IL1R2	EXPLAINED	92	0
IL7R	EXPLAINED	92	0
IL8	EXPLAINED	92	0
ITGA2	EXPLAINED	92	0
ITGA5	EXPLAINED	92	0
ITGB2	EXPLAINED	92	0
LAMA2	EXPLAINED	92	0
LAMB1	EXPLAINED	92	0
LAMC1	EXPLAINED	92	0
LTBP1	EXPLAINED	92	0
LUM	EXPLAINED	92	0
MAPK10	EXPLAINED	92	0
MMP2	EXPLAINED	92	0
MMP9	EXPLAINED	92	0
MXRA5	EXPLAINED	92	0
NNMT	EXPLAINED	92	0
NRXN1	EXPLAINED	92	0
PCOLCE	EXPLAINED	92	0
PLAU	EXPLAINED	92	0
PLP2	EXPLAINED	92	0
