SAMPLE_ID	DRIVER	IMPACT_SCORE	IS_DEREGULATED	MODULE_SIZE	NUM_DRIVERS
147	COL4A3	372.938	0	101	5
147	EGFR	372.938	1	101	5
147	PRKY	372.938	0	101	5
147	PPARA	372.938	0	101	5
147	HLA-DRB1	372.938	0	101	5
147	PCDH11Y	9.104	0	2	1
147	S100A8	9.067	1	3	1
147	SEC61G	10.678	1	3	1
148	AKT1	14.886	1	4	1
148	CDKN2A	15.377	0	5	1
148	ELAVL2	2.772	0	1	1
148	GABRA1	23.091	1	7	1
148	NOS1	2.682	0	1	1
148	PCDH11Y	2.823	0	1	1
148	PRKY	3.077	0	1	1
148	TPX2	5.663	1	2	1
149	PIK3CA	286.587	0	78	2
149	TP53	286.587	0	78	2
149	RYR3	5.904	1	2	1
150	AMPH	23.228	1	4	1
150	GABRB2	93.899	0	22	2
150	VAMP3	93.899	0	22	2
150	ITGB2	40.743	0	12	2
150	PTEN	40.743	0	12	2
150	PCDH19	6.219	0	2	1
151	ACTN1	487.559	0	140	5
151	CDK4	487.559	1	140	5
151	PSMB8	487.559	1	140	5
151	EGFR	487.559	1	140	5
151	HLA-DRB1	487.559	0	140	5
152	DLG4	621.323	0	175	4
152	FLNA	621.323	1	175	4
152	MLLT4	621.323	0	175	4
152	TP53	621.323	1	175	4
152	FGF18	3.419	0	1	1
152	HNRNPH3	19.971	0	6	1
152	PCDHGC5	7.033	0	2	1
153	ABL1	456.363	0	135	6
153	CDK4	456.363	1	135	6
153	CDKN2A	456.363	0	135	6
153	DCTN2	456.363	0	135	6
153	GLI1	456.363	1	135	6
153	MAP4K1	456.363	0	135	6
153	CACNA1S	13.342	0	4	1
154	CELSR1	7.828	0	3	1
154	GABRQ	72.558	0	17	1
154	NEK2	135.769	0	41	2
154	TP53	135.769	1	41	2
155	CDK4	35.324	1	12	1
155	EPS8	327.136	1	90	5
155	FRS2	327.136	0	90	5
155	GLI1	327.136	0	90	5
155	PTPRB	327.136	0	90	5
155	STAT6	327.136	0	90	5
156	APOB	106.990	0	28	1
156	ATRX	6.758	0	2	1
156	CDC27	110.092	0	33	3
156	PIK3CA	110.092	1	33	3
156	PRKCB	110.092	0	33	3
156	PCDHAC2	12.819	0	4	1
156	SLC26A8	16.839	0	6	1
157	CDKN2A	12.462	0	4	1
157	PCDH11Y	3.757	0	1	1
157	PIK3CG	129.486	0	38	2
157	PRKY	129.486	0	38	2
158	CDK4	333.020	1	85	4
158	TP53	333.020	0	85	4
158	FGFR1	333.020	0	85	4
158	PDGFRA	333.020	1	85	4
159	CCT6A	11.729	1	3	1
159	CDKN2A	9.348	0	3	1
159	EGFR	249.704	1	64	2
159	PLG	249.704	0	64	2
159	MAP3K4	5.505	0	2	1
160	NGF	62.560	0	17	1
161	HLA-DRB1	287.143	1	82	2
161	PTEN	287.143	0	82	2
162	CDKN2A	45.318	0	14	1
162	CEP135	7.698	1	2	1
162	IGFBP7	71.305	1	20	3
162	PDGFRA	71.305	1	20	3
162	KIT	71.305	0	20	3
163	CDKN2A	5.684	0	2	1
163	PTEN	12.997	0	4	1
164	EGFR	106.126	1	30	1
165	PCDH11Y	8.746	0	3	1
165	PIK3R1	176.658	0	44	2
165	RB1	176.658	0	44	2
166	TP53	33.267	0	9	1
167	EGFR	214.641	1	61	2
167	PTEN	214.641	0	61	2
168	HLA-DRB1	356.771	0	94	4
168	PIK3CA	356.771	1	94	4
168	RFC4	356.771	1	94	4
168	TP53	356.771	0	94	4
169	ANK2	193.361	0	45	2
169	SPN	193.361	0	45	2
169	CDKN2A	47.081	0	15	1
169	SDCCAG8	14.796	0	4	1
170	CCT6A	23.836	1	7	1
170	CDKN2A	3.035	0	1	1
170	EGFR	180.973	1	45	1
171	APEX2	2.981	0	1	1
171	HLA-DRB1	85.424	1	25	1
172	CDKN2A	107.777	0	32	4
172	PIK3C2B	107.777	0	32	4
172	CDKN2B	107.777	0	32	4
172	CNTN2	107.777	0	32	4
173	AKAP9	15.119	0	4	1
173	DBF4	10.692	1	4	1
173	GNAT3	189.734	0	43	4
173	ITGB8	189.734	0	43	4
173	PTK2B	189.734	0	43	4
173	MET	189.734	0	43	4
173	TES	2.639	0	1	1
174	CTBP1	3.143	0	1	1
174	PTEN	114.265	0	33	2
174	TP53	114.265	0	33	2
175	PCDH11Y	10.020	0	3	1
175	PRKY	591.177	0	155	2
175	TP53	591.177	0	155	2
176	CDKN2A	239.865	0	60	4
176	PIK3CA	239.865	0	60	4
176	PIK3C2G	239.865	0	60	4
176	CDKN2B	239.865	0	60	4
176	SEC61G	6.139	1	2	1
177	DCTN2	8.053	0	2	1
177	EGFR	177.323	0	46	1
177	PTEN	3.018	0	1	1
178	EGFR	240.769	1	70	3
178	FAS	240.769	0	70	3
178	IKZF1	240.769	0	70	3
178	P2RX2	3.090	0	1	1
179	FOXO3	2.761	0	1	1
179	PTEN	194.036	0	53	2
179	TP53	194.036	0	53	2
180	CSNK2B	6.332	0	2	1
180	EGFR	189.374	0	55	1
180	HGF	21.001	0	6	1
181	DCTN2	13.182	0	3	1
181	EGFR	172.149	0	41	2
181	LAMC3	172.149	0	41	2
181	MDM2	71.285	1	20	1
182	CDK4	132.502	1	36	2
182	TP53	132.502	0	36	2
182	HLA-DRB1	5.224	0	2	1
183	COL1A1	456.049	0	123	4
183	EGFR	456.049	1	123	4
183	MCM6	456.049	0	123	4
183	TP53	456.049	0	123	4
183	PCDHB2	14.750	0	4	1
183	SEC61G	6.641	1	2	1
184	CDKN2A	2.561	0	1	1
184	ELAVL2	3.812	0	1	1
184	PTEN	4.353	0	1	1
185	CBLB	336.977	0	88	6
185	PIK3R1	336.977	0	88	6
185	PRKY	336.977	0	88	6
185	CDKN2A	336.977	0	88	6
185	NOTCH2	336.977	0	88	6
185	FGF13	336.977	1	88	6
185	PCDH11Y	7.603	0	2	1
185	SEC61G	6.527	1	2	1
186	BARD1	26.132	0	9	2
186	CDKN2A	26.132	0	9	2
186	FLNA	57.683	0	13	1
186	GRID2	101.144	0	22	1
186	PCDHGC5	7.362	0	2	1
186	PTEN	3.152	0	1	1
187	ATR	262.584	0	76	6
187	CDKN2A	262.584	0	76	6
187	PIK3CA	262.584	0	76	6
187	PIK3C2B	262.584	0	76	6
187	NKX3-2	262.584	0	76	6
187	FLT1	262.584	0	76	6
188	FLNB	6.778	0	2	1
188	GNAO1	170.966	0	48	4
188	MAP2K3	170.966	0	48	4
188	NGF	170.966	0	48	4
188	PTEN	170.966	0	48	4
189	BLM	290.505	1	84	8
189	CALM1	290.505	0	84	8
189	DNMT1	290.505	0	84	8
189	EGFR	290.505	0	84	8
189	CDKN2A	290.505	0	84	8
189	DMD	290.505	0	84	8
189	RYR2	290.505	0	84	8
189	BSG	290.505	0	84	8
189	KLHL9	3.313	0	1	1
189	PCDHGC5	3.425	0	1	1
190	ADAM12	442.406	0	119	8
190	BUB3	442.406	0	119	8
190	CDKN2A	442.406	0	119	8
190	ETS2	442.406	0	119	8
190	SMC3	442.406	0	119	8
190	EGFR	442.406	1	119	8
190	PLAU	442.406	0	119	8
190	FLNA	442.406	0	119	8
190	PPP3CB	3.464	0	1	1
190	SEC61G	13.655	1	4	1
190	SVEP1	6.583	0	2	1
191	BUB3	332.711	0	88	5
191	MELK	332.711	1	88	5
191	RPA2	332.711	0	88	5
191	EGFR	332.711	1	88	5
191	PRKY	332.711	0	88	5
191	PCDH11Y	11.167	0	3	1
191	RYR2	5.606	1	2	1
192	CCT6A	751.430	0	205	13
192	CDK6	751.430	0	205	13
192	CDKN2A	751.430	0	205	13
192	EGFR	751.430	1	205	13
192	PIK3CG	751.430	0	205	13
192	HNRNPA2B1	751.430	0	205	13
192	PSMA2	751.430	0	205	13
192	ITGB8	751.430	1	205	13
192	VAV1	751.430	0	205	13
192	COL1A2	751.430	0	205	13
192	LAMB4	751.430	0	205	13
192	RELN	751.430	1	205	13
192	RALA	751.430	1	205	13
192	HOXA2	6.220	0	2	1
192	IGFBP3	17.388	1	4	1
192	PCDHA10	7.697	0	2	1
192	SRI	3.200	0	1	1
193	CDKN2A	248.297	0	64	7
193	DRD5	248.297	0	64	7
193	COL4A5	248.297	0	64	7
193	FN1	248.297	0	64	7
193	ITGB7	248.297	0	64	7
193	MXD1	248.297	0	64	7
193	STAT3	248.297	0	64	7
193	KCNA4	3.589	0	1	1
194	CDKN2A	11.247	0	4	2
194	CDKN2B	11.247	0	4	2
194	ITGAX	144.490	0	37	3
194	NID1	144.490	0	37	3
194	ITPR1	144.490	0	37	3
194	KLHL9	2.537	0	1	1
194	PCDHGC5	3.605	0	1	1
194	SHB	3.741	0	1	1
195	CDH22	6.667	0	2	1
195	CDKN2A	176.242	0	46	2
195	PIK3CA	176.242	0	46	2
195	F9	35.294	0	10	1
195	FBLN1	48.002	0	13	1
195	KLHL9	4.024	0	1	1
196	ASPM	2.547	0	1	1
196	IGF1R	550.156	0	147	4
196	LAMA1	550.156	0	147	4
196	PTEN	550.156	0	147	4
196	MED13	550.156	0	147	4
197	CDKN2A	26.721	0	9	1
197	EEF1A1	2.546	0	1	1
197	EGFR	255.922	1	66	2
197	LAMB3	255.922	0	66	2
198	CDKN2A	125.407	0	37	2
198	VCAN	125.407	0	37	2
198	DCHS1	6.476	0	2	1
198	ELAVL2	2.589	0	1	1
198	RYR2	55.464	1	14	1
198	TYK2	9.640	0	3	1
199	AKT1	413.546	0	111	4
199	EGFR	413.546	1	111	4
199	SYNJ1	413.546	0	111	4
199	HLA-DRB1	413.546	0	111	4
199	CACNA1H	3.136	0	1	1
199	CHL1	5.715	1	2	1
199	PCDHB4	16.516	0	5	1
200	CDKN2A	376.074	0	105	4
200	EGFR	376.074	1	105	4
200	PIK3R1	376.074	0	105	4
200	LAMB1	376.074	0	105	4
200	GRIN2A	9.320	0	3	1
200	PCDHA10	9.457	0	3	1
200	RBMX	14.461	0	4	1
201	DRD5	15.258	0	4	1
201	EGFR	166.532	0	49	3
201	LAMB4	166.532	0	49	3
201	TP53	166.532	0	49	3
201	LRRC7	10.078	0	3	1
201	PCDHB5	2.935	0	1	1
202	ACAN	10.280	0	3	1
202	CCT6A	20.233	1	6	1
202	CDKN2A	295.659	0	79	2
202	TP53	295.659	0	79	2
202	KCNH1	6.747	0	2	1
202	SEC61G	6.374	1	2	1
203	HLA-DRB1	8.790	0	2	1
203	MAPK8	746.394	0	194	7
203	MAPK8IP1	746.394	0	194	7
203	PRKACG	746.394	0	194	7
203	PTBP1	746.394	1	194	7
203	RASA1	746.394	0	194	7
203	TP53	746.394	0	194	7
203	NCAPH	746.394	1	194	7
203	PCDH15	25.376	0	7	1
204	CACNA1S	3.257	0	1	1
204	EGFR	347.520	0	90	3
204	TP53	347.520	0	90	3
204	PTEN	347.520	0	90	3
204	FAT2	13.529	0	4	1
204	HMHA1	28.206	0	9	1
204	TLE2	2.870	0	1	1
205	EGFR	129.621	0	39	3
205	TP53	129.621	0	39	3
205	PIK3R1	129.621	0	39	3
206	CDK6	12.789	0	4	2
206	CDKN2A	12.789	0	4	2
206	COL1A2	314.250	0	80	3
206	EGFR	314.250	1	80	3
206	PPIA	314.250	0	80	3
206	DBNL	3.693	0	1	1
206	IKZF1	3.232	0	1	1
207	CACNA1G	5.367	0	2	1
207	FAS	285.296	0	74	3
207	NUMA1	285.296	0	74	3
207	TP53	285.296	0	74	3
207	HLA-DRB1	2.780	0	1	1
207	PCDHGC5	7.036	0	2	1
208	CDKN2A	12.478	0	4	1
208	CNTNAP1	6.041	1	2	1
208	EGFR	266.172	1	65	3
208	GRB2	266.172	0	65	3
208	NCF1	266.172	0	65	3
208	PCDHB6	12.799	0	4	1
208	SEC61G	6.776	1	2	1
208	TUBA4B	29.390	0	8	1
209	CDKN2A	15.105	0	5	1
209	EGFR	222.171	1	62	1
209	ELAVL2	2.940	0	1	1
209	KCNH1	6.508	0	2	1
209	PIP5K1C	5.204	0	2	1
209	RAD50	3.196	0	1	1
210	ANAPC7	180.667	0	49	6
210	SGOL2	180.667	0	49	6
210	PTPN11	180.667	0	49	6
210	CD3G	180.667	0	49	6
210	PRKCG	180.667	0	49	6
210	PRKY	180.667	0	49	6
210	EZR	2.903	0	1	1
210	FLNA	26.759	0	6	1
210	IKZF3	3.169	0	1	1
210	PCDH11Y	9.847	0	3	1
210	SLIT3	3.226	0	1	1
210	WEE2	5.230	0	2	1
211	TP53	330.012	1	92	2
211	VAMP7	330.012	0	92	2
212	CCT6A	22.577	1	6	1
212	CDKN2A	268.255	0	71	6
212	PIK3CA	268.255	0	71	6
212	EGFR	268.255	1	71	6
212	PRKY	268.255	0	71	6
212	COL1A2	268.255	0	71	6
212	ITGB2	268.255	0	71	6
212	CHL1	3.538	0	1	1
212	HLA-DRB1	7.260	0	2	1
212	PCDH11Y	3.835	0	1	1
213	PIK3R1	390.683	0	115	2
213	TP53	390.683	1	115	2
214	KIT	7.431	1	2	1
214	TP53	92.233	0	26	1
215	BTRC	6.037	0	2	1
215	CDKN2A	5.885	0	2	1
215	F9	32.284	0	9	1
215	PCDH11Y	6.402	0	2	1
215	PRKY	3.040	0	1	1
215	SEC61G	7.049	1	2	1
215	SYT1	21.112	1	5	1
216	CACNA1E	3.284	0	1	1
216	CCT6A	11.740	1	3	1
216	CDKN2A	6.800	0	2	1
216	CTNNA2	300.584	1	80	3
216	EGFR	300.584	1	80	3
216	PTPRC	300.584	1	80	3
216	LRRC7	7.386	0	2	1
216	PTEN	2.743	0	1	1
217	CCT6A	13.610	1	4	1
217	CDKN2A	348.585	0	99	4
217	EGFR	348.585	1	99	4
217	PIK3CA	348.585	1	99	4
217	LAMA4	348.585	0	99	4
217	PCDHGC5	4.056	0	1	1
217	PRKY	6.487	0	2	1
218	KIT	422.313	0	117	4
218	LAMC3	422.313	0	117	4
218	TP53	422.313	1	117	4
218	PDGFRA	422.313	1	117	4
218	PCDHA8	12.696	0	4	1
218	RYR2	21.292	1	7	1
219	AKAP9	763.078	0	194	8
219	EGFR	763.078	1	194	8
219	ESR1	763.078	0	194	8
219	ITGB1	763.078	0	194	8
219	MMP7	763.078	0	194	8
219	E2F4	763.078	0	194	8
219	IKZF3	763.078	0	194	8
219	PPP2R1B	763.078	0	194	8
219	CDH23	14.505	0	4	1
219	TCF12	9.184	0	3	1
220	CDKN2A	353.090	0	103	3
220	COL1A2	353.090	1	103	3
220	EGFR	353.090	0	103	3
220	EZH2	7.318	1	2	1
220	IFI16	9.323	1	3	1
220	IKBKE	3.414	0	1	1
220	KLHL9	3.110	0	1	1
220	PCDHAC2	9.401	0	3	1
220	RASSF5	12.722	0	4	1
220	S100A8	5.519	1	2	1
220	SNAPIN	24.574	0	7	1
220	ZNF212	2.668	0	1	1
221	CDKN2A	5.573	0	2	1
221	EGFR	186.892	1	54	2
221	LAMA1	186.892	0	54	2
221	GABRA6	19.771	0	5	1
221	MAP3K4	2.797	0	1	1
221	PCDHGC5	6.344	0	2	1
222	CACNA1H	5.947	0	2	1
222	INSR	487.063	0	128	3
222	PRKY	487.063	0	128	3
222	TP53	487.063	0	128	3
222	LRRC7	35.143	0	10	1
222	NCAPG	9.953	1	3	1
222	PCDH11Y	7.166	0	2	1
223	CALML5	8.759	0	3	1
223	CDC2	437.912	1	123	6
223	CDK4	437.912	1	123	6
223	EGFR	437.912	1	123	6
223	ITGB1	437.912	0	123	6
223	LAMC1	437.912	0	123	6
223	LRP1	437.912	0	123	6
223	CDH23	6.337	0	2	1
223	PPP3CB	2.818	0	1	1
223	SLC18A2	14.071	0	4	1
224	CDH5	523.929	0	151	4
224	EGFR	523.929	0	151	4
224	TP53	523.929	0	151	4
224	PTEN	523.929	0	151	4
225	CDKN2A	504.084	0	152	3
225	PIK3R1	504.084	0	152	3
225	PSIP1	504.084	0	152	3
225	ELAVL2	2.827	0	1	1
225	MVP	6.050	1	2	1
225	PCDH11Y	5.998	0	2	1
225	PRKY	5.875	0	2	1
225	SSRP1	6.255	0	1	1
226	CDC23	306.773	0	87	8
226	IFI16	306.773	1	87	8
226	PLAT	306.773	1	87	8
226	HLA-DRB1	306.773	0	87	8
226	ITGA1	306.773	0	87	8
226	LAMB4	306.773	0	87	8
226	SRC	306.773	0	87	8
226	PDGFRA	306.773	0	87	8
226	CEP70	7.758	0	2	1
226	GABRB3	26.862	0	5	1
226	PCDHAC2	6.884	0	2	1
226	SEC61G	9.512	1	3	1
227	DNAH9	149.959	0	39	2
227	SH3GL3	149.959	1	39	2
227	ERCC6L	47.459	0	16	2
227	MCM3	47.459	0	16	2
227	F8	2.515	0	1	1
227	KIR3DL2	32.073	0	11	1
227	NCL	12.377	0	4	1
228	CDKN2A	1196.829	0	320	4
228	PIK3CA	1196.829	0	320	4
228	PIK3R1	1196.829	0	320	4
228	RERE	1196.829	0	320	4
229	CDKN2A	378.747	0	114	3
229	EGFR	378.747	1	114	3
229	DMD	378.747	0	114	3
230	ADCY8	346.953	1	90	3
230	CD3E	346.953	0	90	3
230	PIK3R1	346.953	0	90	3
230	CDKN2A	92.684	0	29	1
230	PCDHGC5	18.206	0	6	1
231	CDKN2A	768.188	0	206	3
231	EGFR	768.188	1	206	3
231	PTEN	768.188	0	206	3
231	ELAVL2	4.207	0	1	1
231	PCDHGC5	6.593	0	2	1
231	RYR3	20.426	1	7	1
232	CCT6A	16.556	1	5	1
232	CDKN2A	735.577	0	208	6
232	EGFR	735.577	1	208	6
232	PIK3CA	735.577	0	208	6
232	LAMB3	735.577	0	208	6
232	VAV1	735.577	0	208	6
232	SREBF1	735.577	0	208	6
232	PCDHAC2	9.450	0	3	1
232	SEC61G	21.077	1	7	1
233	FRYL	13.081	0	4	1
233	IKZF1	8.529	0	3	1
233	PCDH11Y	6.190	0	2	1
233	PRKY	27.462	0	9	1
233	PTEN	490.824	0	142	2
233	TTN	490.824	0	142	2
233	TBL1Y	5.547	0	2	1
234	DNAH9	127.893	0	37	3
234	TGFBI	127.893	1	37	3
234	PIK3R1	127.893	0	37	3
234	HLA-DRB1	5.739	0	2	1
235	ACTN1	342.451	0	95	5
235	EGFR	342.451	1	95	5
235	CDKN2A	342.451	0	95	5
235	CDKN2B	342.451	0	95	5
235	HLA-DRB1	342.451	0	95	5
235	CACNA1B	5.680	0	2	1
235	KLHL9	2.732	0	1	1
235	PCDHAC2	3.979	0	1	1
235	RELN	5.879	1	2	1
236	CDK4	463.400	1	135	3
236	EGF	463.400	0	135	3
236	NOS3	463.400	0	135	3
236	LILRB3	6.655	0	2	1
236	PCDH19	2.806	0	1	1
237	CACNA1B	3.167	0	1	1
237	CDKN2A	24.159	0	8	1
237	EGFR	320.926	1	85	2
237	HLA-DRB1	320.926	0	85	2
237	ELAVL2	4.252	0	1	1
237	PCDHAC2	6.746	0	2	1
237	RECQL5	7.086	0	2	1
238	PTPN6	75.722	0	23	3
238	SP1	75.722	0	23	3
238	TP53	75.722	0	23	3
238	VAMP1	11.058	0	3	1
239	ANK1	3.910	0	1	1
239	CCT6A	7.291	1	2	1
239	DCHS2	3.908	0	1	1
239	EGFR	396.444	1	104	3
239	HDAC2	396.444	0	104	3
239	RB1	396.444	0	104	3
240	HLA-DRB1	260.166	0	72	7
240	PIK3CG	260.166	0	72	7
240	IKZF1	260.166	0	72	7
240	MCM3	260.166	0	72	7
240	TP53	260.166	1	72	7
240	ITGAX	260.166	0	72	7
240	PRKCD	260.166	0	72	7
240	PCDHGC5	5.117	0	2	1
240	RYR3	16.168	1	5	1
241	CDKN2A	58.256	0	16	1
241	ITGA10	44.694	0	13	2
241	PDGFRA	44.694	1	13	2
241	KIF15	6.873	1	2	1
241	ROCK2	85.338	0	20	1
241	TYK2	2.647	0	1	1
242	ADCY5	3.064	0	1	1
242	CDK4	263.713	1	70	5
242	PIK3R1	263.713	1	70	5
242	ITGAM	263.713	0	70	5
242	PTPRB	263.713	0	70	5
242	KIT	263.713	0	70	5
242	CEP135	7.340	1	2	1
243	CDH15	33.785	0	9	1
243	EPC1	699.290	0	175	4
243	PIK3CA	699.290	0	175	4
243	TP53	699.290	0	175	4
243	PRKX	699.290	0	175	4
244	CDH18	36.998	1	9	1
244	CDKN2A	731.926	0	171	3
244	POLR2A	731.926	0	171	3
244	EGFR	731.926	0	171	3
244	ELAVL2	5.685	0	1	1
245	KIT	199.981	0	57	3
245	SOS1	199.981	0	57	3
245	TP53	199.981	0	57	3
245	PCDH11Y	15.268	0	5	1
245	PRKY	11.133	0	4	1
246	CDKN2A	309.975	0	83	4
246	COL14A1	309.975	0	83	4
246	EGFR	309.975	1	83	4
246	PTPRM	309.975	0	83	4
246	FAT2	6.777	0	2	1
246	KCNS3	6.650	0	2	1
246	SEC61G	15.955	1	5	1
247	COL5A2	333.105	1	87	6
247	EGFR	333.105	0	87	6
247	PPIA	333.105	0	87	6
247	NFKBIA	333.105	0	87	6
247	PSMA2	333.105	0	87	6
247	HOXA9	333.105	0	87	6
247	DBNL	6.645	0	2	1
248	CACNA1H	2.995	0	1	1
248	CDKN2A	47.650	0	15	1
248	DCHS1	7.748	0	2	1
248	DNAH9	5.663	0	2	1
248	EGFR	168.858	1	41	1
248	KLHL9	2.706	0	1	1
248	NXF1	5.031	0	1	1
248	SHANK3	7.550	0	2	1
249	CACNA1E	3.133	0	1	1
249	CDKN2A	2.685	0	1	1
249	COL6A2	136.409	0	36	3
249	DNMBP	136.409	0	36	3
249	PTEN	136.409	0	36	3
249	ELAVL2	4.155	0	1	1
249	PCDH15	12.732	0	4	1
250	CALML5	12.679	0	4	1
250	CDK4	347.007	1	92	4
250	TP53	347.007	0	92	4
250	LAMB3	347.007	0	92	4
250	PIK3CG	347.007	0	92	4
251	CDH9	2.732	0	1	1
251	CDKN2A	144.861	0	44	4
251	EGFR	144.861	1	44	4
251	TP53	144.861	0	44	4
251	LAMC3	144.861	0	44	4
251	DNAH9	6.065	0	2	1
251	F8	2.885	0	1	1
252	CCT6A	10.566	1	3	1
252	CDKN2A	285.220	0	85	3
252	EGFR	285.220	0	85	3
252	HLA-DQB1	285.220	1	85	3
252	PCDHGC5	3.454	0	1	1
252	SEC61G	6.236	1	2	1
253	ANK1	3.013	0	1	1
253	CDK4	414.645	1	119	5
253	PIK3CA	414.645	0	119	5
253	TP53	414.645	0	119	5
253	EGFR	414.645	1	119	5
253	PTEN	414.645	0	119	5
253	ZNF212	2.766	0	1	1
254	CDK4	17.334	1	5	1
254	EGFR	61.352	1	19	1
254	GRIN2A	3.022	0	1	1
254	SEC61G	9.041	1	3	1
255	HLA-DRB1	409.543	1	120	3
255	TP53	409.543	0	120	3
255	PTEN	409.543	0	120	3
255	TRPV6	5.804	0	2	1
256	CDKN2A	318.237	0	87	4
256	TP53	318.237	0	87	4
256	TSC2	318.237	0	87	4
256	LAMA2	318.237	0	87	4
256	PCDH11Y	10.150	0	3	1
257	CDKN2A	394.115	0	108	5
257	EGFR	394.115	0	108	5
257	LAMC3	394.115	0	108	5
257	NAP1L1	394.115	0	108	5
257	TUBG1	394.115	0	108	5
257	DLG1	7.544	0	2	1
257	KLHL9	3.649	0	1	1
257	PCDH11Y	6.670	0	2	1
257	PRKY	3.910	0	1	1
258	AMHR2	261.676	0	76	2
258	PTEN	261.676	0	76	2
258	CACNA1H	2.748	0	1	1
258	ELAVL2	2.899	0	1	1
258	PCDHB13	6.760	0	2	1
259	CDK4	265.872	1	67	3
259	PTEN	265.872	0	67	3
259	EGFR	265.872	1	67	3
259	CELSR2	6.958	0	2	1
259	SEC61G	13.733	1	4	1
260	ANK1	2.673	0	1	1
260	EGR1	284.857	0	78	2
260	PIK3CA	284.857	0	78	2
260	MCM6	2.552	0	1	1
261	ATM	347.140	0	94	4
261	CDKN2A	347.140	0	94	4
261	EGFR	347.140	1	94	4
261	PRKY	347.140	0	94	4
261	PCDH11Y	12.071	0	4	1
262	CDKN2A	266.255	0	81	3
262	EGFR	266.255	1	81	3
262	CDKN2B	266.255	0	81	3
262	RYR3	13.337	1	5	1
263	ANK2	489.904	0	133	3
263	ITGA4	489.904	0	133	3
263	TP53	489.904	0	133	3
263	PCDH11Y	9.598	0	3	1
263	PRKY	11.760	0	4	1
263	SEC61G	15.333	1	5	1
264	DNAH9	140.877	0	40	2
264	ITGB3	140.877	0	40	2
265	CDH18	9.887	1	3	1
265	CDKN2A	182.386	0	52	4
265	FBLN2	182.386	0	52	4
265	NUMA1	182.386	0	52	4
265	PTEN	182.386	0	52	4
265	ELAVL2	3.665	0	1	1
265	KLHL9	2.860	0	1	1
265	RYR3	3.150	0	1	1
266	ERG	204.629	0	56	2
266	TP53	204.629	0	56	2
266	FAT2	10.192	0	3	1
266	KIT	8.541	1	3	1
266	LILRB3	13.783	0	4	1
266	TJP1	7.876	0	2	1
268	CCT6A	20.917	1	5	1
268	EGFR	512.961	0	137	3
268	PIK3R1	512.961	0	137	3
268	SMAD4	512.961	0	137	3
268	FAT2	7.256	0	2	1
268	POLA1	2.817	0	1	1
269	CCT6A	9.903	1	3	1
269	CDKN2A	199.567	0	60	3
269	PPP3CC	199.567	0	60	3
269	EGFR	199.567	1	60	3
269	KLHL9	2.883	0	1	1
269	RAD21	9.113	0	3	1
269	SEC61G	11.476	1	4	1
270	CDKN2A	9.583	0	3	1
270	DACH1	35.761	0	10	1
270	GNAT3	17.148	0	4	1
270	PIK3R5	5.665	0	2	1
270	RYR1	8.757	0	3	1
271	CDK4	664.025	1	158	5
271	EGFR	664.025	0	158	5
271	TP53	664.025	0	158	5
271	KIF5A	664.025	1	158	5
271	SMARCA4	664.025	0	158	5
271	MACF1	3.385	0	1	1
271	PCDHGC5	37.914	0	9	1
272	ADCYAP1R1	716.844	0	176	11
272	CDKN2A	716.844	1	176	11
272	PSMA2	716.844	0	176	11
272	IKZF1	716.844	0	176	11
272	EGFR	716.844	0	176	11
272	GRIN2A	716.844	0	176	11
272	HOXA9	716.844	0	176	11
272	PRKY	716.844	0	176	11
272	MORF4L1	716.844	0	176	11
272	TBL1Y	716.844	0	176	11
272	ATN1	716.844	0	176	11
272	ELAVL2	3.685	0	1	1
272	IGFBP3	5.701	1	2	1
272	NOD1	3.191	0	1	1
272	PCDH11Y	33.071	0	7	1
273	CDKN2A	757.704	1	188	7
273	COL1A2	757.704	1	188	7
273	EGFR	757.704	0	188	7
273	LAMA1	757.704	0	188	7
273	FOXG1	757.704	1	188	7
273	FCER1A	757.704	0	188	7
273	HLA-DRB1	757.704	0	188	7
273	KCNA4	4.265	0	1	1
273	PCDHGC5	34.539	0	8	1
274	ADAM12	15.302	0	4	1
274	CDH15	36.249	0	9	1
274	EGFR	707.303	0	174	6
274	GRIN2A	707.303	0	174	6
274	LAMA5	707.303	0	174	6
274	MAPKAPK3	707.303	0	174	6
274	TFAP2B	707.303	0	174	6
274	SGOL1	707.303	0	174	6
274	MACF1	2.936	0	1	1
275	AKT3	510.841	0	130	4
275	CDK4	510.841	1	130	4
275	EGFR	510.841	0	130	4
275	PRKY	510.841	0	130	4
275	PCDH11Y	19.605	0	5	1
276	CDH23	32.457	0	7	1
276	CDKN2A	876.858	0	197	3
276	SFN	876.858	1	197	3
276	PTEN	876.858	0	197	3
277	PCDH11Y	36.669	0	9	1
277	PRKY	747.888	0	176	3
277	PSMD4	747.888	0	176	3
277	TP53	747.888	0	176	3
278	CDKN2A	483.965	0	110	2
278	PRKY	483.965	0	110	2
278	EPHA1	26.962	0	9	1
278	PCDH11Y	37.630	0	9	1
279	AHR	2.713	0	1	1
279	AKAP9	6.529	0	2	1
279	GLI2	23.570	0	7	1
279	JAK1	186.328	0	45	3
279	RELN	186.328	1	45	3
279	RERE	186.328	0	45	3
279	PCDHAC2	9.257	0	2	1
279	RRM2	6.963	1	2	1
279	TTN	2.707	0	1	1
280	AKAP9	5.083	0	2	1
280	CDKN2A	43.171	0	13	3
280	LYN	43.171	0	13	3
