TCGA-02-0001.0	PTEN;TP53;	ANXA1_UP;ANXA2_UP;CASP1_UP;CASP4_UP;CAV1_UP;CCNB1_UP;CD44_UP;CLDN7_UP;COL1A2_UP;COL3A1_UP;COL5A2_UP;COL6A3_UP;EZH2_UP;HLA-DMA_UP;HLA-DPB1_UP;HLA-DQB1_UP;IFI16_UP;IGFBP3_UP;KLF6_UP;MMP2_UP;MVP_UP;MYC_UP;PCNA_UP;PERP_UP;PSMB9_UP;PTPRC_UP;RRM2_UP;S100A10_UP;S100A11_UP;S100A4_UP;S100A6_UP;S100A8_UP;SERPINB5_UP;SERPINE1_UP;SNAI2_UP;TACSTD1_UP;TOP2A_UP;TYMS_UP;AMPH_DOWN;ANK3_DOWN;APC_DOWN;CAMK2G_DOWN;CHL1_DOWN;CNTN1_DOWN;CTNNA2_DOWN;DNM1_DOWN;EEF1A2_DOWN;GABBR1_DOWN;GABBR2_DOWN;GABRA1_DOWN;GABRA2_DOWN;GABRB1_DOWN;GABRG2_DOWN;GRIA2_DOWN;HABP4_DOWN;HLF_DOWN;MAGI2_DOWN;NFASC_DOWN;NSF_DOWN;PEG3_DOWN;PI4KA_DOWN;PPP1R1A_DOWN;RAB15_DOWN;RAB3A_DOWN;RIMS2_DOWN;RPH3A_DOWN;RYR2_DOWN;S100A1_DOWN;SH3GL2_DOWN;SLC17A7_DOWN;SLC6A1_DOWN;SNAP25_DOWN;STX1A_DOWN;STXBP1_DOWN;SYN1_DOWN;SYN2_DOWN;SYT1_DOWN;YWHAH_DOWN;		2_78_0
TCGA-06-0125.6	RYR2;	RELN_DOWN;RYR2_DOWN;	FZD7_UP;CAMK2B_DOWN;CNKSR2_DOWN;DLG2_DOWN;GRIN2A_DOWN;ITPKA_DOWN;ITPR1_DOWN;RYR3_DOWN;	1_2_8
TCGA-06-0125.7	ZNF274;	BDNF_DOWN;		1_1_0
TCGA-06-0126.0	COL1A2;	LAMC1_UP;TGFBI_UP;		1_2_0
TCGA-06-0126.1	HLA-DRB1;	HLA-DMA_UP;MBP_DOWN;		1_2_0
TCGA-06-0126.2	PCDH11Y;	CDH18_DOWN;		1_1_0
TCGA-06-0126.3	PLCG2;PRKY;RYR3;	EGFR_UP;SPRY4_UP;YES1_UP;CAMK2G_DOWN;KCNB1_DOWN;KCNV1_DOWN;PI4KA_DOWN;PPP1R1A_DOWN;RYR2_DOWN;		3_9_0
TCGA-06-0126.6	TGFBR1;	SMAD1_UP;		1_1_0
TCGA-06-0127.0	CDKN2A;	CDKN2C_UP;		1_1_0
TCGA-06-0127.1	EGFR;	ANXA1_UP;ANXA5_UP;CAV1_UP;CD44_UP;COL4A1_UP;COL4A2_UP;EGFR_UP;IGFBP2_UP;IGFBP3_UP;MMP2_UP;MSN_UP;S100A11_UP;SPP1_UP;TNC_UP;TNFAIP6_UP;VCAN_UP;AMPH_DOWN;ELMO1_DOWN;FGF13_DOWN;RAP1GAP_DOWN;SH3GL2_DOWN;SYN1_DOWN;SYN2_DOWN;		1_23_0
TCGA-06-0127.2	ELAVL2;	ELAVL4_DOWN;		1_1_0
TCGA-06-0127.3	HLA-DRB1;	HLA-DQA1_UP;HLA-DQB1_UP;PSMB9_UP;		1_3_0
TCGA-06-0128.0	ATN1;	MBP_DOWN;		1_1_0
TCGA-06-0128.1	CD79B;	HLA-DMA_UP;HLA-DPB1_UP;HLA-DQA1_UP;HLA-DQB1_UP;PSMB9_UP;	HLA-DMB_UP;HLA-DPA1_UP;HLA-DRA_UP;	1_5_3
TCGA-06-0128.2	KALRN;PIK3R1;TP53;	AQP1_UP;ATF3_UP;BARD1_UP;CAV1_UP;CDK4_UP;CDKN2C_UP;COL11A1_UP;COL3A1_UP;COL4A1_UP;COL5A2_UP;COL6A3_UP;DLEU1_UP;DYNLT1_UP;EZH2_UP;ID1_UP;IFI16_UP;MGP_UP;MNDA_UP;MYC_UP;NRAS_UP;RBBP8_UP;RRM2_UP;S100A8_UP;TNC_UP;TOP2A_UP;TP53I3_UP;TYMS_UP;VCAM1_UP;VCAN_UP;AMPH_DOWN;ANK3_DOWN;BDNF_DOWN;CCNA1_DOWN;CHL1_DOWN;DHCR24_DOWN;DNM1_DOWN;EEF1A2_DOWN;EPB41L1_DOWN;GABBR1_DOWN;GABBR2_DOWN;GABRA1_DOWN;GABRA2_DOWN;GABRB1_DOWN;GABRG2_DOWN;NSF_DOWN;PI4KA_DOWN;RAB15_DOWN;RAB3A_DOWN;RPH3A_DOWN;RYR2_DOWN;SH3GL2_DOWN;SLC17A7_DOWN;SNAP25_DOWN;STX1A_DOWN;STXBP1_DOWN;STXBP6_DOWN;SYN1_DOWN;SYN2_DOWN;SYT1_DOWN;TUBA4A_DOWN;YWHAH_DOWN;	CAMK2B_DOWN;CNKSR2_DOWN;DLG2_DOWN;EFNB2_DOWN;EPHB6_DOWN;GRIN2A_DOWN;	3_61_6
TCGA-06-0128.3	PCDH11Y;	CDH18_DOWN;PCDH8_DOWN;PCDH9_DOWN;		1_3_0
TCGA-06-0129.0	CDK4;TP53;PIK3R1;	ASPM_UP;BARD1_UP;BIRC5_UP;CASP1_UP;CCNA2_UP;CCNB1_UP;CCNB2_UP;CDC20_UP;CDC7_UP;CDK4_UP;CDKN2C_UP;CKS2_UP;CLK1_UP;DBF4_UP;DHFR_UP;DLEU1_UP;EZH2_UP;GINS1_UP;GINS2_UP;IFI16_UP;KIF15_UP;LMNB1_UP;MCM2_UP;MCM5_UP;MCM7_UP;MELK_UP;MKI67_UP;MNDA_UP;MYC_UP;PBK_UP;PCNA_UP;PPM1D_UP;PRKD1_UP;PSMB9_UP;PTPRC_UP;PTTG1_UP;RBBP8_UP;RFC4_UP;RRM2_UP;TNC_UP;TOP2A_UP;TP53I3_UP;TPX2_UP;TRIM22_UP;TTK_UP;TYMS_UP;VCAM1_UP;VCAN_UP;AMPH_DOWN;ANK3_DOWN;CHL1_DOWN;DNM1_DOWN;EEF1A2_DOWN;EPB41L1_DOWN;FHL2_DOWN;GABBR1_DOWN;GABBR2_DOWN;GABRA1_DOWN;GABRA2_DOWN;GABRB1_DOWN;GABRG2_DOWN;NSF_DOWN;RAB15_DOWN;RAB3A_DOWN;RPH3A_DOWN;SCG2_DOWN;SH3GL2_DOWN;SLC17A7_DOWN;SNAP25_DOWN;STAT4_DOWN;STX1A_DOWN;STXBP1_DOWN;SYN1_DOWN;SYN2_DOWN;SYT1_DOWN;TUBA4A_DOWN;	ATM_UP;AURKB_UP;CCND3_UP;CCNE2_UP;CDC2_UP;CHEK1_UP;CKS1B_UP;HMGB2_UP;LBR_UP;MAPK14_UP;NCAPD2_UP;NCAPG_UP;PSMB8_UP;SFRS12_UP;SMAD4_UP;SMC2_UP;SMC3_UP;SMC4_UP;SRPK1_UP;TIMELESS_UP;	3_76_20
TCGA-06-0129.1	GLI1;	CHD7_UP;ZIC1_UP;		1_2_0
TCGA-06-0129.2	PCDHAC2;	CDH18_DOWN;PCDH9_DOWN;		1_2_0
TCGA-06-0130.0	TP53;	ANXA1_UP;ANXA2_UP;ANXA5_UP;AQP1_UP;CASP1_UP;CASP4_UP;CAV1_UP;CCNA2_UP;CCNB1_UP;CCNB2_UP;CD44_UP;CDC20_UP;CDK4_UP;CDKN2A_UP;CDKN2C_UP;CKS2_UP;COL1A2_UP;COL3A1_UP;COL4A1_UP;COL4A2_UP;COL5A2_UP;COL6A3_UP;DKK1_UP;EZH2_UP;HLA-DMA_UP;HLA-DPB1_UP;HLA-DQA1_UP;HLA-DQB1_UP;HLA-DRB1_UP;IFI16_UP;IGFBP2_UP;IGFBP3_UP;LAMC1_UP;LAPTM5_UP;LGALS3BP_UP;MCM2_UP;MCM5_UP;MDFIC_UP;MELK_UP;MGP_UP;MMP2_UP;MNDA_UP;MSN_UP;MYC_UP;NID1_UP;NID2_UP;PBK_UP;PCNA_UP;PMAIP1_UP;PSMB9_UP;PTPRC_UP;PYCARD_UP;RRM2_UP;S100A10_UP;S100A11_UP;S100A4_UP;SELL_UP;SERPINE1_UP;SNAI2_UP;SPRY1_UP;SRGN_UP;TNC_UP;TNFAIP6_UP;TOP2A_UP;TP53I3_UP;TRIM22_UP;TTK_UP;TWIST1_UP;TYMS_UP;VCAM1_UP;VCAN_UP;AMPH_DOWN;AQP4_DOWN;BDNF_DOWN;CAMK2G_DOWN;CCNA1_DOWN;DNM1_DOWN;EEF1A2_DOWN;GABBR1_DOWN;GABBR2_DOWN;GABRA1_DOWN;GABRA2_DOWN;GABRB1_DOWN;GABRG2_DOWN;GRIA2_DOWN;HLF_DOWN;NCAN_DOWN;NSF_DOWN;NTRK2_DOWN;PEG3_DOWN;RAB15_DOWN;RAB3A_DOWN;RELN_DOWN;RIMS2_DOWN;RPH3A_DOWN;RYR2_DOWN;S100A1_DOWN;SH3GL2_DOWN;SHC3_DOWN;SLC17A7_DOWN;SLC6A1_DOWN;SNAP25_DOWN;STX1A_DOWN;STXBP1_DOWN;SYN1_DOWN;SYN2_DOWN;SYT1_DOWN;		1_107_0
TCGA-06-0132.0	EGFR;	ANXA1_UP;CD44_UP;COL1A2_UP;COL3A1_UP;COL4A1_UP;COL6A3_UP;EGFR_UP;HLA-DMA_UP;HLA-DPB1_UP;HLA-DRB1_UP;IGFBP3_UP;LAPTM5_UP;MMP2_UP;MSN_UP;PTPRC_UP;S100A11_UP;SPP1_UP;SRGN_UP;TNC_UP;VCAM1_UP;	HCK_UP;LYN_UP;	1_20_2
TCGA-06-0132.1	NLRP12;	PYCARD_UP;		1_1_0
TCGA-06-0132.2	PSMA5;	PSMB9_UP;		1_1_0
TCGA-06-0133.0	CDKN2A;	CDKN2C_UP;		1_1_0
TCGA-06-0133.1	EGFR;PIK3R1;HLA-DRB1;	ANXA1_UP;ANXA5_UP;CASP1_UP;CD44_UP;COL5A2_UP;DYNLT1_UP;EGFR_UP;HAPLN1_UP;HLA-DMA_UP;HLA-DPB1_UP;HLA-DQA1_UP;HLA-DQB1_UP;HOXB7_UP;NRAS_UP;PRKD3_UP;PSMB9_UP;PTPRC_UP;PYCARD_UP;S100A11_UP;S100A6_UP;TNC_UP;TNFAIP6_UP;VCAM1_UP;VCAN_UP;AMPH_DOWN;ANK3_DOWN;BDNF_DOWN;DNM1_DOWN;FGF13_DOWN;GABBR1_DOWN;GABBR2_DOWN;GABRA1_DOWN;GABRA2_DOWN;GABRB1_DOWN;GABRG2_DOWN;NSF_DOWN;PI4KA_DOWN;RAB15_DOWN;RAB3A_DOWN;RAP1GAP_DOWN;RPH3A_DOWN;SH3GL2_DOWN;SLC17A7_DOWN;STX1A_DOWN;STXBP1_DOWN;SYN1_DOWN;SYN2_DOWN;SYT1_DOWN;		3_48_0
TCGA-06-0133.3	PCDHA10;	CDH18_DOWN;		1_1_0
TCGA-06-0137.0	DOCK2;	ELMO1_DOWN;		1_1_0
TCGA-06-0137.1	EGFR;LAMA5;	ANXA1_UP;CAV1_UP;CD44_UP;COL11A1_UP;COL1A2_UP;COL3A1_UP;COL4A1_UP;COL4A2_UP;COL6A3_UP;IGFBP2_UP;IGFBP3_UP;TNC_UP;VEGFA_UP;ALCAM_DOWN;AMPH_DOWN;CAMK2G_DOWN;CNTN1_DOWN;DNM1_DOWN;FGF13_DOWN;GABBR1_DOWN;GABBR2_DOWN;GABRA1_DOWN;GABRA2_DOWN;GABRB1_DOWN;GABRG2_DOWN;GRIA2_DOWN;NFASC_DOWN;NSF_DOWN;PPP1R1A_DOWN;RAP1GAP_DOWN;RYR2_DOWN;SH3GL2_DOWN;SLC17A7_DOWN;SLC6A1_DOWN;SNAP25_DOWN;STX1A_DOWN;STXBP1_DOWN;STXBP6_DOWN;SV2B_DOWN;SYN1_DOWN;SYN2_DOWN;SYT1_DOWN;YWHAH_DOWN;		2_43_0
TCGA-06-0137.2	KCNG1;	KCNB1_DOWN;KCNV1_DOWN;		1_2_0
TCGA-06-0137.4	PIK3C2G;	PI4KA_DOWN;		1_1_0
TCGA-06-0137.5	SEC61G;	SEC61G_UP;	SEC61A2_DOWN;	1_1_1
TCGA-06-0138.0	CCT2;	TUBA4A_DOWN;	TUBB6_UP;KIF5C_DOWN;KLC1_DOWN;TUBB4_DOWN;	1_1_4
TCGA-06-0138.1	FRS2;PTEN;	CAV1_UP;CCNB1_UP;DYNLT1_UP;NRAS_UP;SPRY1_UP;VEGFA_UP;AMPH_DOWN;BDNF_DOWN;DNM1_DOWN;GABBR1_DOWN;GABBR2_DOWN;GABRA1_DOWN;GABRA2_DOWN;GABRB1_DOWN;GABRG2_DOWN;NSF_DOWN;PI4KA_DOWN;RAB3A_DOWN;RIMS2_DOWN;SH3GL2_DOWN;SLC17A7_DOWN;SNAP25_DOWN;STX1A_DOWN;STXBP1_DOWN;SYN1_DOWN;SYN2_DOWN;SYT1_DOWN;YWHAH_DOWN;		2_28_0
TCGA-06-0139.0	HLA-DRB1;	ANXA1_UP;ANXA2_UP;CASP1_UP;CASP4_UP;CAV1_UP;CD44_UP;COL11A1_UP;COL1A2_UP;COL3A1_UP;COL4A1_UP;COL4A2_UP;COL5A2_UP;COL6A3_UP;DYNLT1_UP;HLA-DMA_UP;HLA-DPB1_UP;HLA-DQA1_UP;HLA-DQB1_UP;HLA-DRB1_UP;IFI16_UP;IGFBP2_UP;IGFBP3_UP;LAMC1_UP;LAPTM5_UP;MGP_UP;MMP2_UP;MSN_UP;NID1_UP;NID2_UP;NRAS_UP;PSMB9_UP;PTPRC_UP;PYCARD_UP;S100A10_UP;S100A11_UP;S100A4_UP;S100A8_UP;SERPINE1_UP;SNAI2_UP;SPP1_UP;SRGN_UP;TNC_UP;TNFAIP6_UP;TRIM22_UP;VCAM1_UP;VCAN_UP;AMPH_DOWN;BDNF_DOWN;CAMK2G_DOWN;CNTN1_DOWN;CTNNA2_DOWN;DNM1_DOWN;GABBR1_DOWN;GABBR2_DOWN;GABRA1_DOWN;GABRA2_DOWN;GABRB1_DOWN;GABRG2_DOWN;GRIA2_DOWN;HLF_DOWN;NCAN_DOWN;NSF_DOWN;PPP1R1A_DOWN;RAB15_DOWN;RAB3A_DOWN;RELN_DOWN;RIMS2_DOWN;RPH3A_DOWN;RYR2_DOWN;SH3GL2_DOWN;SHC3_DOWN;SLC17A7_DOWN;SLC6A1_DOWN;SNAP25_DOWN;STX1A_DOWN;STXBP1_DOWN;SYN1_DOWN;SYN2_DOWN;SYT1_DOWN;	ADM_UP;ALOX5AP_UP;ARHGDIB_UP;ATF1_UP;BIN2_UP;C1QA_UP;C1QB_UP;C1S_UP;C2_UP;C3_UP;C3AR1_UP;C5AR1_UP;C7_UP;CCL18_UP;CCL2_UP;CCL20_UP;CCL7_UP;CCR1_UP;CCR5_UP;CD1D_UP;CD2_UP;CD36_UP;CD37_UP;CD3D_UP;CD4_UP;CD48_UP;CD52_UP;CD53_UP;CD58_UP;CD74_UP;CD86_UP;CFD_UP;CFH_UP;CFI_UP;CLEC5A_UP;COL1A1_UP;CSF2RB_UP;CSTA_UP;CTSB_UP;CTSC_UP;CTSL1_UP;CTSS_UP;CXCL10_UP;CXCL12_UP;CXCL9_UP;CXCR4_UP;CYBA_UP;CYBB_UP;CYR61_UP;DOCK2_UP;EVI2B_UP;F2R_UP;FCER1G_UP;FCGR1A_UP;FCGR2B_UP;FCGR3B_UP;FCGRT_UP;FGR_UP;FN1_UP;FOS_UP;FYB_UP;GCA_UP;GMFG_UP;GZMA_UP;HCK_UP;HCLS1_UP;HLA-DMB_UP;HLA-DPA1_UP;HLA-DRA_UP;HLA-F_UP;IGKC_UP;IL10RA_UP;IL10RB_UP;IL13RA1_UP;IL18_UP;IL7R_UP;IL8_UP;ITGB2_UP;KDELR2_UP;LCP1_UP;LCP2_UP;LGMN_UP;LILRB1_UP;LILRB2_UP;LIMS1_UP;LPXN_UP;LST1_UP;LYN_UP;MMP12_UP;MMP7_UP;MMP9_UP;MYO1F_UP;NCF2_UP;NCF4_UP;NNMT_UP;PLA2G4A_UP;PLAU_UP;PLAUR_UP;PLCG2_UP;PLEK_UP;PLP2_UP;PRF1_UP;PROS1_UP;PSMB8_UP;PTPN6_UP;PTX3_UP;RNASE6_UP;S100A9_UP;S100P_UP;SERPINA1_UP;SERPINB2_UP;SERPING1_UP;SLA_UP;SYK_UP;TFPI_UP;THBD_UP;TREM1_UP;TREM2_UP;TYROBP_UP;UCP2_UP;VSIG4_UP;CHN1_DOWN;GNAO1_DOWN;GNAZ_DOWN;GNB5_DOWN;GNG3_DOWN;PRKAR2B_DOWN;PRSS3_DOWN;	1_79_128
TCGA-06-0140.0	KIFC3;	TUBA4A_DOWN;	TUBB4_DOWN;	1_1_1
TCGA-06-0140.1	RB1;	BARD1_UP;MDM2_UP;RBBP8_UP;TOP2A_UP;		1_4_0
TCGA-06-0140.2	SLC18A2;	CAV1_UP;AMPH_DOWN;DNM1_DOWN;GABBR1_DOWN;GABBR2_DOWN;GABRA1_DOWN;GABRA2_DOWN;GABRG2_DOWN;GRIA2_DOWN;NSF_DOWN;RAB15_DOWN;RAB3A_DOWN;RIMS2_DOWN;RPH3A_DOWN;SH3GL2_DOWN;SLC17A7_DOWN;SNAP25_DOWN;STX1A_DOWN;STXBP1_DOWN;STXBP6_DOWN;SYN1_DOWN;SYN2_DOWN;SYT1_DOWN;YWHAH_DOWN;		1_24_0
TCGA-06-0141.0	HLA-DRB1;	CD44_UP;COL11A1_UP;COL1A2_UP;COL3A1_UP;COL4A1_UP;COL4A2_UP;COL5A2_UP;COL6A3_UP;HLA-DMA_UP;HLA-DPB1_UP;HLA-DQB1_UP;IGFBP2_UP;IGFBP3_UP;LAMC1_UP;LAPTM5_UP;MGP_UP;MSN_UP;NID2_UP;PSMB9_UP;PTPRC_UP;SELL_UP;SPP1_UP;SRGN_UP;TNC_UP;VCAM1_UP;VCAN_UP;BDNF_DOWN;ELMO1_DOWN;		1_28_0
TCGA-06-0142.0	COL6A2;ITGA4;EGFR;	ANXA1_UP;COL1A2_UP;COL3A1_UP;COL6A3_UP;TNC_UP;		3_5_0
TCGA-06-0143.0	CDKN2A;	CCND1_UP;MDM4_UP;		1_2_0
TCGA-06-0143.1	EGFR;PIK3C2B;	ANXA1_UP;ANXA2_UP;CAV1_UP;CD44_UP;COL1A2_UP;COL3A1_UP;COL4A1_UP;COL4A2_UP;COL5A2_UP;COL6A3_UP;EGFR_UP;HLA-DMA_UP;HLA-DPB1_UP;HLA-DQA1_UP;HLA-DQB1_UP;HLA-DRB1_UP;IGFBP2_UP;IGFBP3_UP;IRF1_UP;MMP2_UP;MSN_UP;NID2_UP;PLAT_UP;PSMB9_UP;S100A10_UP;S100A11_UP;SERPINE1_UP;SPP1_UP;SRGN_UP;TNC_UP;TNFAIP6_UP;VCAM1_UP;VCAN_UP;VEGFA_UP;AMPH_DOWN;DNM1_DOWN;FGF12_DOWN;FGF13_DOWN;GABBR1_DOWN;GABRA1_DOWN;GABRA2_DOWN;GABRB1_DOWN;GABRG2_DOWN;HLF_DOWN;NSF_DOWN;PI4KA_DOWN;RAB3A_DOWN;RAP1GAP_DOWN;RIMS2_DOWN;SH3GL2_DOWN;SLC17A7_DOWN;SNAP25_DOWN;STX1A_DOWN;STXBP1_DOWN;STXBP6_DOWN;SYN1_DOWN;SYN2_DOWN;SYT1_DOWN;	HCK_UP;LAMB1_UP;PIK3C2B_UP;RGS1_UP;RGS16_UP;GNAO1_DOWN;PIK3R1_DOWN;RGS20_DOWN;RGS4_DOWN;	2_58_9
TCGA-06-0143.2	GRM5;	CAMK2G_DOWN;	CAMK2B_DOWN;	1_1_1
TCGA-06-0143.3	PCDHA10;	CDH18_DOWN;		1_1_0
TCGA-06-0145.0	CDK4;CDKN2A;	CDK4_UP;CKS2_UP;MELK_UP;PBK_UP;STK17A_UP;CCNA1_DOWN;	MAPK10_DOWN;	2_6_1
TCGA-06-0145.2	DCTN2;	TUBA4A_DOWN;		1_1_0
TCGA-06-0145.3	EGFR;LAMA2;PIK3C2G;	ANXA1_UP;ANXA5_UP;CASP1_UP;CASP4_UP;CD44_UP;COL4A1_UP;COL4A2_UP;COL5A2_UP;DYNLT1_UP;EGFR_UP;IRF1_UP;NRAS_UP;PDGFD_UP;PRKD1_UP;SPRY1_UP;SRGN_UP;TNC_UP;VEGFA_UP;AMPH_DOWN;CNTN1_DOWN;DNM1_DOWN;FGF13_DOWN;FGF14_DOWN;FGF9_DOWN;GABBR1_DOWN;GABBR2_DOWN;GABRA1_DOWN;GABRA2_DOWN;GABRB1_DOWN;GABRG2_DOWN;NSF_DOWN;NTRK2_DOWN;PI4KA_DOWN;PPP1R1A_DOWN;RAB15_DOWN;RAB3A_DOWN;RAP1GAP_DOWN;RELN_DOWN;RIMS2_DOWN;RPH3A_DOWN;RYR2_DOWN;SH3GL2_DOWN;SLC17A7_DOWN;SNAP25_DOWN;STX1A_DOWN;STXBP1_DOWN;STXBP6_DOWN;SV2B_DOWN;SYN1_DOWN;SYN2_DOWN;SYT1_DOWN;YWHAH_DOWN;	LAMA2_UP;ERBB3_DOWN;	3_52_2
TCGA-06-0145.4	GLI1;	ZIC1_UP;		1_1_0
TCGA-06-0145.6	PCDHAC2;	CDH18_DOWN;		1_1_0
TCGA-06-0145.8	SCML2;	EZH2_UP;		1_1_0
TCGA-06-0145.9	TAP1;	HLA-DMA_UP;HLA-DQA1_UP;HLA-DQB1_UP;PSMB9_UP;	BTN3A3_UP;CD97_UP;HLA-B_UP;HLA-C_UP;HLA-F_UP;PSMB8_UP;TAP1_UP;TREM2_UP;TYROBP_UP;	1_4_9
TCGA-06-0148.0	AKT1;KLHL9;EGFR;CDKN2A;	ANXA1_UP;ANXA2_UP;BIRC5_UP;CAV1_UP;CD44_UP;CDK4_UP;CDKN2C_UP;COL1A2_UP;COL3A1_UP;COL4A1_UP;COL4A2_UP;COL5A2_UP;DYNLT1_UP;EGFR_UP;IGFBP2_UP;IGFBP3_UP;MSN_UP;MYC_UP;PDGFC_UP;PLAT_UP;PRKD1_UP;S100A10_UP;S100A11_UP;S100A6_UP;TNC_UP;VEGFA_UP;ALCAM_DOWN;AMPH_DOWN;BDNF_DOWN;CNTN1_DOWN;DNM1_DOWN;ELMO1_DOWN;FGF13_DOWN;FGF9_DOWN;GABBR1_DOWN;GABBR2_DOWN;GABRA1_DOWN;GABRA2_DOWN;GABRB1_DOWN;GABRG2_DOWN;GRIA2_DOWN;HLF_DOWN;KIT_DOWN;NCAN_DOWN;NFASC_DOWN;NSF_DOWN;NTRK2_DOWN;RAB3A_DOWN;RAP1GAP_DOWN;RELN_DOWN;RIMS2_DOWN;SH3GL2_DOWN;SLC17A7_DOWN;SLC6A1_DOWN;SNAP25_DOWN;STX1A_DOWN;STXBP1_DOWN;STXBP6_DOWN;SYN1_DOWN;SYN2_DOWN;SYT1_DOWN;YWHAH_DOWN;	AKT1_UP;GRB10_UP;LAMA5_UP;LAMB2_UP;ERBB3_DOWN;	4_62_5
TCGA-06-0148.3	HLA-DRB1;	PSMB9_UP;MBP_DOWN;MOG_DOWN;PLP1_DOWN;		1_4_0
TCGA-06-0152.0	CD8A;	HLA-DMA_UP;HLA-DPB1_UP;	HLA-DMB_UP;HLA-DRA_UP;	1_2_2
TCGA-06-0152.1	CDK4;CDKN2A;NEK2;	CDK4_UP;CDKN2C_UP;CKS2_UP;GMNN_UP;MDM2_UP;PCNA_UP;PSMB9_UP;CCNA1_DOWN;TUBA4A_DOWN;	MAPK10_DOWN;	3_9_1
TCGA-06-0152.3	EGFR;	ANXA1_UP;CD44_UP;COL3A1_UP;COL4A1_UP;COL4A2_UP;EGFR_UP;HOXB7_UP;HOXC10_UP;MSN_UP;S100A10_UP;S100A11_UP;SRGN_UP;TNC_UP;VEGFA_UP;ALCAM_DOWN;AMPH_DOWN;ANK3_DOWN;CAMK2G_DOWN;CHL1_DOWN;CNTN1_DOWN;DNM1_DOWN;FGF12_DOWN;FGF13_DOWN;FGF14_DOWN;FGF9_DOWN;GABBR1_DOWN;GABBR2_DOWN;GABRA1_DOWN;GABRA2_DOWN;GABRB1_DOWN;GABRG2_DOWN;GRIA2_DOWN;NSF_DOWN;PPP1R1A_DOWN;RAB15_DOWN;RAB3A_DOWN;RIMS2_DOWN;RPH3A_DOWN;RYR2_DOWN;SH3GL2_DOWN;SLC17A7_DOWN;SNAP25_DOWN;STX1A_DOWN;STXBP1_DOWN;STXBP6_DOWN;SYN1_DOWN;SYN2_DOWN;SYT1_DOWN;YWHAH_DOWN;	PDGFC_DOWN;	1_49_1
TCGA-06-0152.5	PCDHGC5;	CDH10_DOWN;CDH18_DOWN;		1_2_0
TCGA-06-0154.0	ANK3;	ANK3_DOWN;	FAS_UP;	1_1_1
TCGA-06-0154.1	CDKN2A;CREBBP;EGFR;LRP1;PRKY;PIK3C2G;	ANXA1_UP;ANXA2_UP;ATF3_UP;CASP1_UP;CAV1_UP;CCNB1_UP;CD44_UP;CDC20_UP;CDK4_UP;CDKN2C_UP;COL1A2_UP;COL3A1_UP;COL4A1_UP;COL4A2_UP;COL5A2_UP;COL6A3_UP;EGFR_UP;IGFBP2_UP;IGFBP3_UP;LAMC1_UP;LPL_UP;MDK_UP;MMP2_UP;MSN_UP;PDGFC_UP;PDGFD_UP;PRKD1_UP;S100A10_UP;S100A11_UP;S100A4_UP;SERPINE1_UP;SNAI2_UP;SPP1_UP;SPRY1_UP;TNC_UP;VCAM1_UP;VEGFA_UP;AMPH_DOWN;BDNF_DOWN;CAMK2G_DOWN;CCNA1_DOWN;CNTN1_DOWN;DNM1_DOWN;ELMO1_DOWN;FGF13_DOWN;FGF9_DOWN;GABBR1_DOWN;GABBR2_DOWN;GABRA1_DOWN;GABRA2_DOWN;GABRG2_DOWN;GRIA2_DOWN;HLF_DOWN;KCNB1_DOWN;KCNV1_DOWN;NSF_DOWN;PI4KA_DOWN;PPP1R1A_DOWN;RAB3A_DOWN;RAP1GAP_DOWN;RIMS2_DOWN;S100A1_DOWN;SH3GL2_DOWN;SLC17A7_DOWN;SNAP25_DOWN;STX1A_DOWN;STXBP1_DOWN;STXBP6_DOWN;SYN1_DOWN;SYN2_DOWN;SYT1_DOWN;YWHAH_DOWN;	FAS_UP;ITGB2_UP;LAMB1_UP;MMP9_UP;NCSTN_UP;	6_72_5
TCGA-06-0154.4	KLC2;	TUBA4A_DOWN;	TUBB6_UP;KIF5A_DOWN;KIF5C_DOWN;TUBB4_DOWN;	1_1_4
TCGA-06-0154.6	PCDH11Y;	CDH11_UP;CDH18_DOWN;		1_2_0
