Genes	TCGA-02-0003-01A	TCGA-02-0033-01A	TCGA-02-0047-01A	TCGA-02-2470-01A	TCGA-02-2483-01A	TCGA-02-2485-01A	TCGA-02-2486-01A	TCGA-06-0122-01A	TCGA-06-0124-01A
PTPRCAP	2.62945898171076	1.04134287437252	0.497590045585955	0	0	0	0.528228962614025	0	0
HIVEP1	0	0	0	0	0	1.50500678426907	0	0	0
IL12RB1	0.759868662872395	0.579836140116045	0.372431509603335	0	0	0	0	0	0.300866255550486
DFFB	0	0	0	0	0.868009170292155	1.00420515487554	0	0	0
ATRX	-0.83628156300991	-1.91829116250793	-1.82302302343044	0	-0.65854655332075	0.75388058229416	0	0	0
EIF4EBP2	0.982749652416659	0	0.66975490985469	1.08772425446236	1.30662541536553	0.9349782242092	1.1474167463965	0	0.71754845905091
DMRT1	0.399719606791519	0.69852188411485	1.42970535885342	0	0	0.31117580248912	0	0	0
CHST8	0	0	0	0	0	-0.633681359842649	0	0	0
HSPB6	0	0	0	1.24875831263024	0	0	0	0.668043964085335	0.696653622715605
C14orf109	1.70646163768738	1.26568985948025	2.6846822588099	1.8226473798139	2.93963668779857	2.41554444963126	2.55424139637306	2.24235664307479	2.16413774607778
IER2	1.35547299173455	0	0	0	1.91612733794532	2.93977854707894	0	1.39843239475347	1.52883964635691
NMB	0	0	2.93099637731957	3.21431697891404	2.74606942746335	3.87935514066454	3.86302217435583	3.09431321969603	2.19050871398314
COX5A	-0.494883024250548	-0.875826425612848	0.698649241826351	-0.490338053376348	0	-0.474389024408049	-0.527425372248349	-1.04010420749905	-1.50581219862455
EIF6	1.63638340134682	0	2.26379421754601	1.35031045207766	1.57263908377723	1.55129274452798	1.61599187514748	1.25963927586685	0.953233420174534
AIFM1	0.64665130228617	-0.8689950901329	3.0646816896834	0.8674936418808	1.07598261056017	0.78883201234425	1.00229446544973	0.6449410523334	0.64136669064907
WWC2	0.552251005134965	0	0.939845778478174	-0.546308837135405	0	0	0.726218402160515	0	0
GSTA1	6.47483166023826	2.82811558962159	0	0	0	0	0	0	0
POLR2L	-0.33228105192156	0.79154372605961	0	0	-0.54049140038075	0	0	0	0
SEMG1	0	0	0	0	0	0	0	0	0
MRPL4	0	-0.747060476381041	1.55828292039841	0.807978682212809	1.28896372613384	1.07300859723531	0.937769454412649	0	0.868891855115749
MPPED2	-1.42092316717601	-0.812729776589536	-1.33545143573825	0	1.01346398883537	1.80781269270803	-1.36441049884947	-0.886777248913566	-1.00847526015287
FLJ21062	0	0.697039831562955	0	0	-0.366638261825755	0	1.46837856632327	0	0.685201697124735
TRAF3IP2	0	-1.05002357757586	0	1.41381491140748	1.74985877609732	2.25837017236697	1.81143001629438	1.55055946131339	1.77191272984435
EPB41L4A	-0.11086615579944	0	0	-0.14199055957308	-0.12104070407564	0	0	-0.10885511732604	-0.16813027982629
LILRA4	0	0	0	-0.90843343463419	-0.97059429340515	0.700918701290449	1.07668250142098	-0.75053458643397	-0.97932566143928
LAMA2	1.17616058306743	0.74458583564883	-0.50339882613902	1.69365298870216	0.53917058956568	1.53779777869755	0.41073677659908	0.36723728677542	2.57671425172961
TAF4B	0	1.13048393220835	0.555687251712645	0	0	0	0	0	0
RLBP1	-0.50382567379215	0	0	-0.64434590256857	0	0.83547246918247	-0.71241076513472	0	-0.67404170447648
SLTM	1.0125724669968	-2.02604022791768	1.15680056990082	0	1.40860493906771	1.38271617201148	1.43364861530993	1.32420759014538	0.678762980371076
CD300C	0.79112065287027	1.18232834975574	0	0.52756350547389	0.37252224319103	0	0.91936999485267	0.54089505805169	0
FLJ10404	0	0	0.813886203185965	0.896679670593175	0.648542428440394	0.857631971993915	0.814839891956895	0	0
RTDR1	-0.485981768526989	0	0	0	0	0	0.40580766868353	0	0
MALT1	2.1748611760741	1.01255332939408	0	1.46150125055951	1.41466641454633	1.59977222729089	1.89250330932511	2.7702102642456	2.37498209339874
ARVCF	0	0	0	0	0	0	0	0	0
RENBP	0	0	0.43678973330912	0.63143598727064	0.395531397025421	0	1.28917840118859	1.58403393289344	0.546673484640181
ATXN7L1	0	0	0	0	0	0	0	0	0
NID1	2.67541234755175	0	-0.775155739717735	2.05018859202269	3.94267894847062	3.52278709994629	1.42330450740311	2.60424321437871	3.72362996937173
TUBGCP3	0.422644770350135	-0.797678084330275	0	0	0.702127307197055	1.07900604072595	0	0	0.336762932962805
ZNF783	0.24230395358547	-0.24728420944631	0.49703271623288	0.64540556077969	0.786124308615751	0.881043738802711	0.299228755862701	0.67273591377197	0.982536900811421
MMP13	0	0	0	0	0	0	0	0	0
ZNF85	0	0	0	0	1.81093505638881	1.61807933965147	0.489523004618075	0.620009840111854	0.559890141197815
ITIH5	0	-0.928591566983545	-1.00954357293045	0	1.47378562235676	1.44793651523237	0	-0.927260663218806	-0.479987065424545
KIAA0329	-2.11092742467437	-2.23421931767084	-2.33926267706698	-0.918225863308915	-1.01104067066574	0	-0.896442613449604	-1.07790240265108	-1.26914858611294
C8A	0	0	0	0	0	-0.29992660476128	0	0	0
MGC87042	0	-0.667295430573865	-0.719982526844265	0	0	0	0	-0.717392816885365	0
CLGN	0	0	4.46551314585662	-0.82444927429776	2.79498785726903	2.0194404775635	-1.2864753136889	0	-1.11771072424731
HOXC13	0.531266648090075	0.457200325504985	0.326649900894544	0	0.667138837459024	2.86576599456536	0	0	0
SLC25A37	0	0	1.80727049027048	0	0	0	0	0.704837279309665	1.66121519068413
SMARCC2	0	-2.0705434913963	-1.41931389768343	0.74764810390192	0.984569658234779	1.0793170498302	0.83076362872669	0.59255621771014	0
TFDP2	0.97680605408657	0.77360574725919	0.46089611996796	0.49071856373697	1.82457199324984	2.06234943808567	1.07819292317074	0.59521648166675	0
POLI	1.20123333177076	0.513981145548065	1.13262760533045	1.97249775595462	2.11521922801841	2.61340744682427	2.33550452126623	2.49720389625642	1.98167690304169
HCP5	3.02933582068758	3.72355755974869	5.27183673116963	1.68635292749908	1.18269317313846	0	3.42850068358382	0	0
UCN	0	-0.524775996667795	0	0	0.954412643573734	1.52978135882345	1.3171740920164	0	0
ZNF764	0.77462894280423	-0.315035191635199	0.54572552452446	0.63172248651768	2.05763354703816	1.37173035491766	0.39741548287465	0.61838026054218	0.77945257351255
USF2	0	-0.763364552829261	0.4419597144518	0.94827129730441	0.89377870825419	0.854685565172249	0.95657709417635	0.69031827210799	0.84944669470801
C20orf24	0.6460315711102	0	1.3295019502451	0	0	0	0.6276650647397	0	0
FHL3	0	0	0	1.15569174679989	0.724056938761895	0	0.918433544917114	0.642470045823845	0.961320119863755
JMJD3	0	0	0	0	1.14477308624446	0.795517346696385	0	0	0
SPATA5L1	0.75014209707226	0	0.61507260089512	0.66901569255269	1.52031430947537	1.66992819239959	1.9379798235819	1.11182536087727	0.55712424048786
MMRN2	0	0	-0.590954584434551	0	0.89713079882496	0.78233134597018	0	0	0
DSP	4.77069054727995	2.10607933869273	4.97342057686585	0	0	0	-1.50718862443976	0	0
NDST1	0	0	0	0	0	0	-0.48370591098939	0	0
ZNF248	-1.15206709637488	-1.48553434162812	-0.44607659646395	-0.49914927935289	0	-1.06351754050611	-1.46937464771952	-1.47695641690589	-1.28948185552212
PELP1	-0.9588525502834	-2.00668902082058	0	0	0.66604573884869	0	0	0	0
ZNF230	0	0.440103685660129	0.461420970689679	0	1.45766483603511	1.68600440214984	0.922641955785759	0	0
MBL2	-0.36431759026948	0	0	0	-0.28716714616652	-0.29729331190272	0	-0.44945697765232	-0.33212240046049
RNF41	-1.9534160324637	-1.71653907026644	-2.03218518493566	0	0	0	-0.653247914333756	-1.50779227458914	-1.31908728491623
THOC5	0.55279232217733	0	0.98902282241606	0.80784708573577	1.10076866346186	0.77425055168135	0.37786115789796	0.49630879730336	0.576171915124609
MSN	2.65228122356288	0	-1.98421005755976	3.25584408830724	2.08395281737596	2.8778968866335	3.68177403997124	3.21889076237125	3.37031586222705
SLC9A5	0	0	0	0	0	0	0	0	0
SERINC3	-1.66148656124231	-3.48363030045842	0	-0.961226087172792	-1.3996642493396	-1.34404352297849	-1.04999126993097	-0.80545712913935	-1.50965623436353
MUSK	0	0	0	0	-0.14686539764016	-0.19752920153575	0	0	0
ZNF434	0	0	0.67315442484099	0.6982844740719	0.80270666754684	1.14701500075386	0.51243048242531	0.51022435078538	0.38759776170145
SMARCD1	0	-0.31462929153439	0	0.41620749126892	0.72279961590486	0.51841771509285	0.35992122811028	0.29591282698915	0
C11orf75	3.78457039216289	3.44831995979511	3.76800000837389	1.53880657096489	2.23115580447404	1.48300393346486	2.5389353622721	0.901889141692205	0.996502317517905
ZFP106	-1.0509926597318	-3.50097451458415	-1.52440639011636	0	-0.954332259604016	0	0	0	-0.795920485196596
GTF2E1	0	0	0	0.79676651653737	1.19896970762572	0.94014029618412	0.89849592108941	0	0.89255980221472
RY1	0	0	0	0.542594699194955	0.809526735965986	0.725216988978844	0.845767212560005	0	0.604382460791675
DDOST	1.49478020429031	0.755682672696089	2.37720735567061	1.59515766958227	1.59377013672711	1.44373138669915	1.24864167830813	0.949421924984479	1.38023175395781
ATAD2B	1.1273513521882	0.96167464704978	2.97311963156526	0.61898728674745	1.86404473784464	1.57028279075977	0.93514735849356	1.42468926952363	1.14523691902607
ARHGAP17	0.94753302514604	-1.35537066468637	1.49062983869505	1.13020870031284	1.66234664283529	1.52904836713944	0.85107200462151	1.13361927117363	1.12417794939903
GPNMB	4.94134687259166	4.53710342266166	3.36668147602046	3.15088085010186	3.04760818475436	1.82235938293404	4.00921743384426	4.26602019921516	3.18137988070376
TTF2	1.51120550145135	1.00033361988851	1.45211775157912	1.52732815876565	1.75940673064729	1.61561337276764	1.57722062790496	0.875867868875365	1.37993214365745
SFPQ	0	-0.925225641310684	0	0.484950277252075	1.43758207351441	1.09519949320614	0	0.537036548913646	0.769903732723296
GFRA4	0	0.478379194642335	0.482894517754126	0	0	0	0	0	0
TIGD6	-0.417890923594905	0	0	0	0	0	0.485400673225965	0	0
SLC39A14	0.991842240585189	0	2.59188419688605	2.85436092730851	1.81554036410522	1.38468248208553	3.36883003117911	2.45628680231817	2.67879097105929
AKR1B10	7.18934212708814	2.77126234304842	4.45329433508241	0.339547758570185	0	0	0.567235828992695	0	0
NGRN	-1.53241869119887	-2.97323649306916	-1.25915710128975	-0.940542674406448	-0.572472093556348	-0.446470298368048	-0.502089692035749	-0.962515193686349	-1.79050223830085
RGS16	0	0	1.36901315602188	2.84388232183564	1.83109436386766	3.61221639462289	0.75463862259337	1.98712587366469	1.79170503878663
URB1	-1.59587550332856	-1.16370735215469	1.61943655775843	0.623678550315746	0	0	0	0	0
GPR137B	0	-0.854768895070694	-1.5075473209296	1.02909433811972	1.33651510307761	1.43111408497665	1.17790156103861	1.96992654934205	1.2636092286929
MECP2	-0.852394856823005	-1.50056221456173	-1.71560479234715	0	0	0	0	0	0
PSMA1	0	0.4477073922742	0	-0.3638699111441	0	0	0	-0.5726905019435	-0.4532220667042
TOP3B	0	0	0.290511798670789	0	0	0.359236609228099	0	0	0
NFATC4	0	0	0.664470281200526	0	0	-0.270727798676955	0	0.309698706950085	0
NOS1	0	0.337040687414995	0.791374750718555	0	0	-0.277426352366035	-0.247995273260535	0	-0.279940140170135
CSN3	-0.235731506621605	0	0	0	0	0	0	0	0
RAB7L1	0.76904507111542	0	0	2.17819149356988	1.72098460947344	2.40285566325829	3.51941801412604	1.84075066359671	1.68357556268818
CA14	-1.44726715342531	-0.844344669473696	-0.889256685411576	1.76724508643197	3.25525994813333	2.70449743219288	0	-0.671733734831125	0
BMPR1A	0.822530568451856	0.754927643381516	0.819756363632956	1.75787582862085	1.75047771934587	1.2955800824624	1.07053083886263	1.5757775334719	1.32393830600812
YBX2	0	0	0.84959645321804	-0.56399822006942	-0.547512924301929	-0.61977401560643	-0.60235691137034	0	-0.48187969877582
SNRP70	0	-2.59599162235277	0	0	0	0.79733957772566	0	1.46925230878308	0.64966943908086
PRL	0.2977323505958	0.75779805910223	0	-0.41743096440077	-0.2830004632057	-0.3550838648058	-0.40944977682414	0	0
C6orf130	0	0	0	0.797227886733225	1.23607645300037	1.09341939776239	1.94402524080527	0.744453000036614	0.563049684181305
KIAA1166	-0.747631321872595	-0.641960317602946	-0.572276254132036	0	1.98101329968144	1.12811583267042	-0.597185194372996	0	-0.623261848748496
FUBP3	0.67122957556031	-1.26510354234621	0	1.51771576450921	2.91143298859488	2.49982086891237	1.93703285617593	1.75587278325141	1.61017740043506
STAG2	1.34425468467083	0.545818355316855	0	1.84902096193029	2.17678189865708	2.67252179598673	1.80565874627911	1.75116439615659	1.56852187166156
ABCG1	1.18498324163959	0	0	0.855173945851555	1.58164570695046	1.08356834511127	1.69217165302515	0	0.835793318971545
ACACA	-1.36886379008125	-3.29195721062901	0	-0.898437472510846	-0.637548923237786	0	-1.37324992563528	-1.334933319422	-1.22296445564165
ATOH1	0	0	0.40446566109158	-0.33639141650095	-0.3131146135692	-0.4214087434644	0	0	0
ODF1	0	0.50295086655873	0	-0.32753677674662	-0.304357368030391	0	0	0	0
TMEM127	0	-0.783642749046475	0.848343623570745	1.16773847145542	1.1828476243404	1.08605718218397	1.07749327749366	1.02932222187962	1.19339959627918
CD55	2.67633535774548	3.35618825579819	4.24720019004185	0.63675516279691	0	-0.73119681501024	0.77356460527097	0	0
RPS23	0	-0.304007270287848	0	0	0.562998130875451	0.577063205032051	0.465926171105052	-0.346717762132048	0
LYPLA1	2.47398756035851	3.65651880019074	3.62118334958483	2.22346207739323	3.12632889936114	2.70712447031045	2.33619430044861	1.58445600519594	2.32511427186476
PLN	1.91170775900583	0.58597209136306	0	0.57487348756036	0	0	0.64083498056325	0	0
PRDM9	-0.345174543226801	0	0	-0.304763528758571	0	0	0	-0.41360379023548	0
SSX2	0.424052256758255	0.765384446896375	0.622442938540946	0.226018096526325	0.314805930570635	0.247456500224936	0.207443057098256	0	0
PLUNC	1.79078727372262	2.15537435637653	0	0	0	0	0	0	0
SYNGR3	-5.71264649522198	-6.03605621286481	-2.56800776498879	-2.301970619705	-4.17394755551883	-4.73423073963491	-5.64971419627647	-3.58940883538481	-4.96634198842751
EML1	-0.511420195841975	-1.25714119941704	-1.11865622485862	1.0413696868038	0.752606257364615	1.14656976104733	0.798976428406935	0.726251668248006	1.07780081292353
SMAD3	0	0	0	0	0	0	0	0	-0.574865314060331
NUP93	1.04549009396115	0	1.49530098737837	1.9143251234212	2.64625394320743	2.43062941591457	1.37836589142953	1.62270826807713	1.56966226680113
LNPEP	0.45764923337002	0.94785082824175	2.78085523648059	0.38858306381002	0	0.264209881522079	0.863875951448	0.75095991292171	0.86459091082121
HISPPD1	1.24736776949245	1.18738185898691	1.81704090648093	2.1969970811172	2.31045856276752	2.28783345297484	1.70962348551814	1.87073511723018	2.36696768764757
HNRPUL2	-0.453939414719425	-0.577151691263455	-0.620042505648355	0	0.660459170408575	0	0	0	0
YARS2	0.45723109122392	-0.39066597883502	0.87421747984835	0	0.32998163672724	0	0.43360210652556	0	0
TBC1D12	-0.936726786714485	-0.906771019395865	-0.696109417597556	0.982874807029225	0	0.552235820079995	0.577850393437385	0	0
ZCCHC4	0	0.67959436056563	0.702412002361809	0	0.31324642979291	0.19816133011571	0.50243289491004	0.274611336952639	0.266874205938049
FBXO22	-0.321936440499195	0	0.313723662120974	0	0	0	0	0	-0.326158965866545
C16orf24	-1.5961448311515	-2.52451438069755	0	0	0	0	0	-1.14831988374271	-1.36201119145566
PTGDR	0	0	0	0	0	0	0	-0.29078191677757	0
ZNF669	0	0	0.83039649096121	0.4250485039123	1.78265283329023	0	0.36128659755962	0.69475716694033	0.43249778199847
KIAA0409	0	0.829992731087709	1.34039582879221	1.60318219493879	0.795050520251559	1.46241023696813	2.02505808377775	0.921604926224949	1.43153761223257
DDX27	0.54961186994659	-1.45145539254723	1.10648980236382	1.00652749687394	1.25265787327627	1.2886923930182	1.17050571405656	1.40225031252377	0.910422018770539
ASB8	0	-1.55070437383732	0	0.72925886940636	0.474907590064459	0	0.64213967742078	0	0
MEPE	-0.914686877977616	0	-0.782543896989916	0	-1.18019641879772	-1.16787740771627	-1.12957257043356	-0.865248852096615	-0.877645109601866
PLP2	3.87920810609207	2.81545270879011	3.75851244972561	3.39822792646632	2.71461493324508	2.80412215156208	4.88646613105365	3.93025453839492	4.35791558872535
COQ7	0	0	1.00307808325872	0.71430781692211	1.36170923350452	1.36866894928229	1.24900619576342	0	0
CHMP5	0	1.32062311204247	0	0.873130989179625	1.15769503116967	0.954412533203094	1.61661724337067	0	0
CACNB3	-2.33415643605735	-2.88424177564738	-3.00867049998216	-1.54569170307027	-1.62799787236418	-1.23970019742272	-1.53302523257453	-2.8686819688846	-2.8198553553821
C10orf84	-0.258619366472274	0	0	0	0	0	0	-0.694682355788304	-0.681735078527604
SPO11	0	0	0	0	-0.443536996138735	-0.558362385604255	-0.523665843751155	0	0
NEDD4	0.572075717564605	1.33254542887388	1.23934011428683	0.597901300115675	1.19507503009366	1.42048635224092	1.86052109178583	1.20159869548519	0
THAP11	0	-0.701092053149265	-0.720688798198845	0	1.43422453059989	0.877232619358796	0	0	0
ZNF43	0.389523956873036	0	-0.825085294267264	1.18138229435559	2.41241110857156	2.74605460575359	1.16206843690575	2.1328838500859	1.68670711772262
MRPL19	0	0	2.10603824433129	1.06844675567929	1.99276738371194	1.8724827095103	1.78237144761436	0.98602405113192	1.01297517664979
NEK4	0.39069867839136	-1.03242814712294	0.6934631750864	1.36620168077353	1.51076682646905	1.78401109789228	1.34022777368268	1.49425248244884	1.46227922822814
KRT13	0.474124235952865	4.14186734401047	0	0	0	0	0.205271549430965	0	0
RBBP9	0.32692456697236	0.69711952120832	0	0	0	0.63863584203874	0	0	0
PRKAR2A	0.613757474021464	0.392524982897185	0.890244537994585	0.866368784744445	0.783366113367284	0.898070568088425	0.572948590673494	0.906305740808285	0.825917682480904
IHPK1	-1.53736454328836	-2.22478095328312	-1.29097592211235	0	0	0	-0.983057850803345	-0.632836386643144	-0.687534447162615
ATP6V0B	0	0	1.11772014417515	0	0	0	0	-0.955464304691962	-0.835401610210882
CACNA1E	0	0	-0.199072921924691	-0.21063272315305	-0.26287979116251	-0.32280965650489	0	-0.29230670438604	0
CEACAM8	0	0	0	0	0	0	0	0	0
PEX14	0	-1.33305540410548	-0.64740902488956	0	0	0	0	0	-0.636028243576991
BXDC5	1.298722491908	1.85096450831301	0.91083352319527	0.966295783753861	1.47039241518221	1.42412943250175	1.57315890373919	0	1.06074576593823
ZBTB38	0	-2.15180933377314	0	0	0	0	0	0	0
PAFAH1B1	-1.38910894157444	-2.2390612749358	-1.51860796646549	-1.00803284641445	-0.671689216205201	0	-1.11793122265751	-0.72649470717506	-0.858268355049611
PCTK2	-0.88917725363517	-1.71976363308094	-1.19556088699084	0	0	0	0	0	0
LRRC16	0	0	0	0	-1.16659126633186	0	-0.689358716132745	0	0
OSTF1	1.76919024993245	0	0	1.19148271637808	0.591832522506675	0	1.41724377799658	0	0.906964006499176
KIAA0323	1.39087280094641	0	1.13697471056533	1.21148344048881	0	0.854157794975185	1.44466095876091	2.011075135529	1.43061165132679
FYCO1	0.699617149714115	0	0	1.34912063111202	0.355958902822855	1.30424085482347	1.60432449449292	1.34969184855608	0.997973808243795
TXNDC13	-1.91658854506982	-0.767203702436674	-0.876274361583105	0	0	0	0	0	0
PLTP	1.84489376518326	-1.49738727414432	0.948336236167591	3.06440669842031	1.9972352228698	2.2786019865377	3.44724982907891	2.70398787500168	2.65625819292121
SLC25A1	0	-1.01758881489715	1.4546641531474	1.88971907430854	1.43992407661684	1.15274914988508	1.4163444391413	0.489860432580119	1.17213451292453
EZH2	3.77680716014655	2.23681663156848	3.04329782950209	2.65722394948306	4.66645769523965	4.79563299765591	1.49362788671331	2.22281537069486	2.81813657326763
PLEKHB1	-5.50753335871152	-5.89749270200964	-6.25010220287221	-0.789199631683081	-2.7685335793901	-0.96721882226074	-0.59662963322401	-1.73367872811494	-1.75712840558087
GRB7	0.700059680998365	0.670277724265715	1.18939767906039	0	0	0	0	0	0
ZFP37	0	0.694278622935455	0	0.614472780332165	3.05391911220851	1.99888071313043	1.31046785817341	1.21551042325506	0.935377346729515
MRPL33	0	1.17869258625675	1.77571129135885	0	1.00599189721086	0	1.39006758608608	0	0
C9orf27	0	0	0	0	0	0	0	0	0
ARMC1	0	1.09445304120854	1.4612320111084	0.928882303220965	1.73287115684893	1.07276335884452	0	0	0
PELO	0.790429586380355	-0.526465307076275	2.1106352316347	0.873237728934435	1.0187096922821	1.17703052733984	0.862079016582015	0.727027087269345	0.952554871718725
ZNF154	0	0.196514637395706	0.184775366215325	0	0	0	0	-0.224160233883334	-0.329343041394814
C3orf64	1.99963485509312	1.22005505450948	0.59208055715146	1.10086248546172	1.56489807959126	1.40995948119239	1.39104334439497	1.27383373025805	1.74725578286089
FLJ10357	0	-0.60021705795613	-1.11342946290332	2.59776945671883	2.17001958471751	2.94632318055613	1.85159617379622	2.35477711149793	2.53771980194059
PON1	-0.327769185580346	0.191880692913875	0	-0.450898455497935	-0.361820843538395	-0.330148048117096	-0.311491596268115	-0.413636209975365	-0.351711708918195
SYT5	-1.21480635934329	-1.10595949113725	-1.04232909244395	0	-1.1562850188457	-1.31079239844228	-1.29719608602774	-1.36113008839608	-1.39758369503285
TMEM66	-1.0376357245968	-0.9378927426971	-1.004164697567	0	-0.2232382421709	0	-0.2796218965593	-0.540028011352	-0.699364721880201
ATP4A	0	0	0	0	0	-0.36702618808125	0	-0.25984566692547	0
HBEGF	0	0	0	0	0	1.11087283401484	0	0	1.18685211159027
PI4KA	-2.62278277317941	-5.2110250385247	-2.88929642596793	-1.66121611699375	-2.29483486651434	-1.73165575577426	-3.12163318551001	-2.48568929476821	-2.96115549418752
LEPRE1	1.59154321466224	0.532318319464346	1.12159015955119	1.84512850155156	1.66845063223131	1.31571336671227	1.39316312321334	1.24038124569894	1.71725338551658
POU2AF1	6.39260851501937	2.15123628434788	0	0	0	-0.209121836318539	0	0	0
MRPL12	0	0	1.6738086775945	0	1.0503118972644	0	0	0	0
GNPDA1	0	0	-1.11408993381594	1.15391924788688	1.10719951544309	1.08961256888358	1.65617778587161	0.776755110205094	1.06240932253904
ZC3H3	0	0	0	0	1.36338710079915	0.777896634432111	0	0	0
RASAL1	-2.57557783979883	-2.35218440032846	-1.49779848560707	-0.464651787239375	-2.85962379579852	-2.73964650033879	-2.92815380690802	-2.84805220972653	-2.95311941480957
DDAH1	-3.16806725787154	-4.19246340891023	-3.32996025720269	-1.28389938548975	-1.25185397156365	-0.491496060968752	-1.12800844164335	-2.56190179095695	-1.93709973221128
MGAT1	1.47502631571541	0	1.75601472849702	1.88027029779234	2.03148126752671	1.45180621644762	2.15350748555916	1.46266335679046	1.29745706301716
TIPARP	0	0	0	3.0072209148153	0	1.57216713186502	2.181955567556	1.67145957907526	1.39005840132284
UGT2B15	0.324705121224405	2.00618756673632	3.0443634190472	-0.286035866037835	0	0	0	0	0
DNASE1L3	2.00621345012004	2.10721675216219	0	0	0	0	0	0	0
CHEK1	1.37919570506456	1.0753279268651	1.54624415442056	0.9944816426793	3.21391514503607	2.78059100555623	0.67409956406019	1.14081465685374	1.25028947014201
ZNF8	0	0	0.954311304024944	0	1.56591342847102	0.906922274274384	0	0	0
TXNDC1	1.89419936905556	1.28225571470058	3.22156977282467	2.90458488408033	2.82230994318923	3.03183739217294	3.22899927532188	2.96958885830002	2.92376643023212
CKB	-5.12598727534216	-5.9204827739228	-2.69844766390817	-0.993877457765951	-0.567306581411451	0	-2.49133751147187	-1.47477193796865	-1.76056389165775
RTN3	-2.89908993741628	-4.98728862014716	-2.66395175440987	-0.788816640562802	-0.976831997704101	0	-1.4331747456704	-2.0293347262214	-2.47830657768522
IPO8	0	0.739063516022975	0.568903997933285	0	0	0	0	0	0.488416625925595
FZD2	2.04752222887775	0	0	2.59714543145147	2.62415136686058	1.77010871284798	1.23489739289372	1.53514787380355	1.37334790955152
PART1	0	0	0	-0.663020612306745	-0.826819053300166	-0.883975641717325	-0.870148653644526	-0.813265757524105	-0.740060211796346
PSMB6	0	-0.526756764751095	0	0.767850814560065	1.02486512474413	0.946137333432086	0.894536009283955	0	0
MAP3K14	0.663740126063511	0	0	0.612100043562581	1.07448008010935	1.05145107796398	1.40850616911721	0.740659830406391	0.546825407681211
PHC3	0	0	0	0	0	0	0	0	0
PCDHB8	0	0	0.679770912162245	-0.405297855645586	-0.584580049617465	0	0	0	-0.505284755479146
PPP1R8	0	0	-0.35465923935595	0.298247431577661	0.47510922272539	0.4566336720094	0.53641906833544	0	0.28621602016096
NOVA2	-0.598869239679714	-0.477353493992024	-0.288754547219484	-0.393864487562714	-0.362070224011084	-0.222757075515074	-0.528379653279184	-0.495464228631384	-0.532601237118974
TNFRSF11B	0	2.51865367288377	0	1.95596552321481	0	0.58326536411756	3.17360724638979	0.85425826643244	0.80249335939541
GOLPH3	1.52890469007727	1.50010892085599	2.86370123262873	1.43614832612891	1.62815606100803	1.67695266436126	1.79171127920456	1.68966460935984	1.70071881710792
LOC51233	0	0	0.216521760148985	0.395259222302175	0	0	0	0.216105426648655	0.220776636335395
GGTLA4	0.744574535146355	1.65910408793117	0	0	0	0	0	0	0
PDE6D	0	0	-1.21058387361648	0	0	0	0	0	0
TTLL1	-0.933662115280515	-1.33134750637189	-1.54798991960191	0	0	0.839773153084355	0	0	-0.625687533751755
ZNF117	0	0	0	0	0.40380455360891	0.8327889595382	0.37141659081159	0.36580684344735	0.54366788552401
NKRF	-1.53118967830478	-2.29770801290654	-2.14413059001143	-0.419340877224979	-0.43641277263437	-0.82397236071213	-1.18860045627042	-1.45662357072171	-1.35735090936769
CLK2	1.0294160082566	-0.404333990161785	2.45527872888337	0.547466375779795	0.872650892510755	0.975233861652865	1.11462885895368	1.04485275691223	1.2279811845003
DUSP2	-0.714649999797545	0	-1.2418454204444	-1.03454245703938	-1.20783024862123	-1.04053989568783	-1.43199140243868	-1.86470840484654	-1.55161020176716
TNFSF15	0.669253271235645	0.480648164376904	1.63339260241321	0	0	0	0	0.490661016945985	0
HSD17B11	1.50693274439847	1.40700907832225	1.14821838395117	1.84474212617431	1.99668959555729	0	2.32312458550867	1.72201060465174	1.50362855457954
SECISBP2	0	-0.422323025521965	0	0	0.879497920662245	1.16870723803079	1.00792204995841	0.664546812252254	0.380860467795915
GABRR2	0	0.574324484117735	0	-0.469444328323685	-0.519140951334385	-0.616263025979625	0	-0.393117072870095	-0.434361886464274
PPAP2C	0.831477937114229	0	3.65828048083473	0	0	-0.780119715480271	0	0	-0.767719782619761
LOC51145	0	0	0	0	0	0	-0.36115853867519	0	0
PIK3C3	1.04025332659381	0	1.30386384301482	1.41957380637504	1.72496680348608	1.80463687177359	1.73397656732863	1.41882226382829	1.31993372287044
DHDDS	-1.41368801434306	-1.21934123231791	0	0	0	0	0	0	0
CTSW	0	0.9328302257206	0	0	0	-0.45958112986064	0	0	0
NEFM	-6.78819222479875	-6.5045939472635	-5.99933616554379	-2.2877639550941	-6.42854757934137	-5.11762186612121	-6.70367173592046	-5.76268700546729	-6.18242952451256
TNNC2	-0.38314943968271	0	-0.33792978992152	0	-0.54430902227548	-0.37468848220698	-0.53367731490652	0	-0.44418394314046
MRPL28	0	-0.86473459959383	0.7259224086795	0.73638903688088	0.93130452199136	0	0	0	0
ANKRD28	-1.15612160997594	-1.8441230678665	0	-0.53295473328877	0	-0.6602980851817	-0.49801844750545	0	-0.64622421903798
STMN3	-1.03976882202639	-0.890105676016835	-1.10501441942379	-0.920659859802565	-0.771640291438414	-0.972389604429885	-1.07884012244829	-1.16245356942835	-1.12098663571043
