GENE	TYPE	SAMPLE_ID	MODULE
RPA2	EXPLAINED	130	0
RPA3	EXPLAINED	130	0
RRM2	EXPLAINED	130	0
SELL	EXPLAINED	130	0
SMAD4	EXPLAINED	130	0
SMARCA5	EXPLAINED	130	0
TCF7L1	EXPLAINED	130	0
TGFB1	EXPLAINED	130	0
TLR4	EXPLAINED	130	0
TP53	EXPLAINED	130	0
VIP	EXPLAINED	130	0
TP53	EXPLAINED	130	0
ANK2	DRIVER	130	1
BCOR	DRIVER	130	2
CDH9	DRIVER	130	3
PCDHGA10	EXPLAINED	130	3
PCDHGA8	EXPLAINED	130	3
LRP1B	DRIVER	131	0
PIK3C2B	DRIVER	131	1
EGFR	DRIVER	131	1
CDKN2A	DRIVER	131	1
PRKD1	PHENOTYPE	131	1
PRKD3	PHENOTYPE	131	1
SPRY1	PHENOTYPE	131	1
SPRY4	PHENOTYPE	131	1
STAT1	PHENOTYPE	131	1
TRIM22	PHENOTYPE	131	1
YES1	PHENOTYPE	131	1
FAS	PHENOTYPE	131	1
FGF12	PHENOTYPE	131	1
FGF13	PHENOTYPE	131	1
FGF9	PHENOTYPE	131	1
HCK	PHENOTYPE	131	1
HOXC10	PHENOTYPE	131	1
ITGB2	PHENOTYPE	131	1
MSN	PHENOTYPE	131	1
PAK3	PHENOTYPE	131	1
PDGFC	PHENOTYPE	131	1
PDGFD	PHENOTYPE	131	1
PRKD1	PHENOTYPE	131	1
PRKD3	PHENOTYPE	131	1
RAP1GAP	PHENOTYPE	131	1
RBBP4	PHENOTYPE	131	1
SH3GL2	PHENOTYPE	131	1
SNCA	PHENOTYPE	131	1
SNCB	PHENOTYPE	131	1
SP3	PHENOTYPE	131	1
SPRY1	PHENOTYPE	131	1
SPRY4	PHENOTYPE	131	1
STAG2	PHENOTYPE	131	1
STAT1	PHENOTYPE	131	1
TGIF1	PHENOTYPE	131	1
TNC	PHENOTYPE	131	1
TNFAIP8	PHENOTYPE	131	1
TRIM22	PHENOTYPE	131	1
VAMP8	PHENOTYPE	131	1
VCAM1	PHENOTYPE	131	1
VCAN	PHENOTYPE	131	1
YES1	PHENOTYPE	131	1
STAT1	PHENOTYPE	131	1
TGIF1	PHENOTYPE	131	1
TNC	PHENOTYPE	131	1
TRIM22	PHENOTYPE	131	1
TYMS	PHENOTYPE	131	1
VCAN	PHENOTYPE	131	1
YES1	PHENOTYPE	131	1
ZWINT	PHENOTYPE	131	1
PLCG2	EXPLAINED	131	1
PLEK	EXPLAINED	131	1
RGS4	EXPLAINED	131	1
SYK	EXPLAINED	131	1
TNFRSF1B	EXPLAINED	131	1
TYROBP	EXPLAINED	131	1
VIP	EXPLAINED	131	1
WIPF1	EXPLAINED	131	1
LCP2	EXPLAINED	131	1
LYN	EXPLAINED	131	1
PLCG2	EXPLAINED	131	1
PLEK	EXPLAINED	131	1
PTPRC	EXPLAINED	131	1
RGS4	EXPLAINED	131	1
SMAD4	EXPLAINED	131	1
SMAD5	EXPLAINED	131	1
SNCAIP	EXPLAINED	131	1
SP110	EXPLAINED	131	1
SYK	EXPLAINED	131	1
TGIF2	EXPLAINED	131	1
TNFRSF1B	EXPLAINED	131	1
TNFSF10	EXPLAINED	131	1
TYROBP	EXPLAINED	131	1
UCHL1	EXPLAINED	131	1
VIP	EXPLAINED	131	1
WIPF1	EXPLAINED	131	1
ZEB2	EXPLAINED	131	1
ZFYVE16	EXPLAINED	131	1
ZNF3	EXPLAINED	131	1
CDKN2C	EXPLAINED	131	1
MCM2	EXPLAINED	131	1
MCM5	EXPLAINED	131	1
MCM7	EXPLAINED	131	1
PCNA	EXPLAINED	131	1
POLE2	EXPLAINED	131	1
RFC2	EXPLAINED	131	1
RFC4	EXPLAINED	131	1
RRM2	EXPLAINED	131	1
SMAD4	EXPLAINED	131	1
SMAD5	EXPLAINED	131	1
SYK	EXPLAINED	131	1
TGIF2	EXPLAINED	131	1
TNFRSF1B	EXPLAINED	131	1
TYROBP	EXPLAINED	131	1
VIP	EXPLAINED	131	1
WIPF1	EXPLAINED	131	1
ZEB2	EXPLAINED	131	1
ZFYVE16	EXPLAINED	131	1
DICER1	DRIVER	131	2
SRPK1	DRIVER	132	0
TOP2A	PHENOTYPE	132	0
TTK	EXPLAINED	132	0
SDC2	DRIVER	132	1
TP53	DRIVER	132	1
CDKN1A	DRIVER	132	1
TNC	PHENOTYPE	132	1
VCAN	PHENOTYPE	132	1
TP53I3	PHENOTYPE	132	1
TYMS	PHENOTYPE	132	1
VCAN	PHENOTYPE	132	1
VEGFA	PHENOTYPE	132	1
YES1	PHENOTYPE	132	1
ZWINT	PHENOTYPE	132	1
CKS1B	PHENOTYPE	132	1
CKS2	PHENOTYPE	132	1
MYC	PHENOTYPE	132	1
ZWINT	PHENOTYPE	132	1
MCM2	EXPLAINED	132	1
MCM7	EXPLAINED	132	1
PCNA	EXPLAINED	132	1
POLE2	EXPLAINED	132	1
PRIM1	EXPLAINED	132	1
PSMB8	EXPLAINED	132	1
PTTG1	EXPLAINED	132	1
RFC4	EXPLAINED	132	1
UBE2C	EXPLAINED	132	1
CUBN	DRIVER	132	2
PTEN	DRIVER	132	3
PDGFRA	DRIVER	133	0
MYO6	DRIVER	133	0
COL17A1	DRIVER	133	0
MAPK1	DRIVER	133	0
LRP2	DRIVER	133	0
TP53	DRIVER	133	0
VEGFA	PHENOTYPE	133	0
YES1	PHENOTYPE	133	0
PAK3	PHENOTYPE	133	0
FLNA	PHENOTYPE	133	0
LAMB1	PHENOTYPE	133	0
LAMC1	PHENOTYPE	133	0
MMP2	PHENOTYPE	133	0
NID1	PHENOTYPE	133	0
NID2	PHENOTYPE	133	0
PAK3	PHENOTYPE	133	0
PAK6	PHENOTYPE	133	0
PAK7	PHENOTYPE	133	0
PLAU	PHENOTYPE	133	0
SERPINE1	PHENOTYPE	133	0
SV2B	PHENOTYPE	133	0
TNFAIP6	PHENOTYPE	133	0
VCAN	PHENOTYPE	133	0
NRAS	PHENOTYPE	133	0
PLAT	PHENOTYPE	133	0
PLAU	PHENOTYPE	133	0
SERPINE1	PHENOTYPE	133	0
SNCA	PHENOTYPE	133	0
SNCB	PHENOTYPE	133	0
TGIF1	PHENOTYPE	133	0
YES1	PHENOTYPE	133	0
MDK	PHENOTYPE	133	0
PLAU	PHENOTYPE	133	0
SERPINE1	PHENOTYPE	133	0
TP53I3	PHENOTYPE	133	0
TYMS	PHENOTYPE	133	0
VCAN	PHENOTYPE	133	0
VEGFA	PHENOTYPE	133	0
YES1	PHENOTYPE	133	0
ZWINT	PHENOTYPE	133	0
FLNC	EXPLAINED	133	0
MMP9	EXPLAINED	133	0
TIMP1	EXPLAINED	133	0
TIMP4	EXPLAINED	133	0
NEFM	EXPLAINED	133	0
PLA2G2A	EXPLAINED	133	0
PTPRR	EXPLAINED	133	0
SNAI2	EXPLAINED	133	0
SNCAIP	EXPLAINED	133	0
UCHL1	EXPLAINED	133	0
PTEN	DRIVER	133	1
BCOR	DRIVER	133	2
MAP3K1	DRIVER	133	3
SPP1	EXPLAINED	133	3
EGFR	DRIVER	134	0
CREB1	DRIVER	134	0
FGF13	PHENOTYPE	134	0
LAMB2	PHENOTYPE	134	0
LIMS1	PHENOTYPE	134	0
PAK3	PHENOTYPE	134	0
PDGFD	PHENOTYPE	134	0
PLAT	PHENOTYPE	134	0
RAP1GAP	PHENOTYPE	134	0
SDC3	PHENOTYPE	134	0
SERPINE1	PHENOTYPE	134	0
SERPING1	PHENOTYPE	134	0
SH3GL2	PHENOTYPE	134	0
SV2B	PHENOTYPE	134	0
TNC	PHENOTYPE	134	0
HLF	PHENOTYPE	134	0
PLAT	PHENOTYPE	134	0
SERPINE1	PHENOTYPE	134	0
SERPING1	PHENOTYPE	134	0
TRIM22	PHENOTYPE	134	0
THBS4	EXPLAINED	134	0
CXCR4	EXPLAINED	134	0
HLA-DQB1	EXPLAINED	134	0
HLA-DRA	EXPLAINED	134	0
HMOX1	EXPLAINED	134	0
PCSK1	EXPLAINED	134	0
PTPRC	EXPLAINED	134	0
STON1	EXPLAINED	134	0
TIMP1	EXPLAINED	134	0
ALMS1	DRIVER	134	1
TUBB4	PHENOTYPE	134	1
PIK3CG	DRIVER	134	2
VCAM1	PHENOTYPE	134	2
PTEN	DRIVER	134	3
ADCY6	DRIVER	134	4
GNAO1	EXPLAINED	134	4
GNG3	EXPLAINED	134	4
TTN	DRIVER	134	5
CYP11A1	DRIVER	135	0
NF1	DRIVER	135	1
ITGAX	DRIVER	135	1
CBL	DRIVER	135	1
HCLS1	DRIVER	135	1
PIK3R1	DRIVER	135	1
NRAS	PHENOTYPE	135	1
ITGB2	PHENOTYPE	135	1
LAMB1	PHENOTYPE	135	1
LAMB2	PHENOTYPE	135	1
LAMC1	PHENOTYPE	135	1
LIMS1	PHENOTYPE	135	1
MMP2	PHENOTYPE	135	1
NID1	PHENOTYPE	135	1
NID2	PHENOTYPE	135	1
PAK3	PHENOTYPE	135	1
PAK7	PHENOTYPE	135	1
PLAU	PHENOTYPE	135	1
PLAUR	PHENOTYPE	135	1
SERPINE1	PHENOTYPE	135	1
SHC1	PHENOTYPE	135	1
SMAD1	PHENOTYPE	135	1
SPARC	PHENOTYPE	135	1
SPRY1	PHENOTYPE	135	1
STAT4	PHENOTYPE	135	1
SV2B	PHENOTYPE	135	1
TNFAIP6	PHENOTYPE	135	1
VAV3	PHENOTYPE	135	1
VCAN	PHENOTYPE	135	1
VEGFA	PHENOTYPE	135	1
YES1	PHENOTYPE	135	1
ZYX	PHENOTYPE	135	1
FGF9	PHENOTYPE	135	1
HCK	PHENOTYPE	135	1
ITGB2	PHENOTYPE	135	1
NRAS	PHENOTYPE	135	1
PAK3	PHENOTYPE	135	1
PLAUR	PHENOTYPE	135	1
SERPINE1	PHENOTYPE	135	1
SH3GL2	PHENOTYPE	135	1
SHC1	PHENOTYPE	135	1
SMAD1	PHENOTYPE	135	1
SNCA	PHENOTYPE	135	1
SNCB	PHENOTYPE	135	1
SPRY1	PHENOTYPE	135	1
STAT4	PHENOTYPE	135	1
TRIM22	PHENOTYPE	135	1
VAMP8	PHENOTYPE	135	1
VAV3	PHENOTYPE	135	1
VEGFA	PHENOTYPE	135	1
YES1	PHENOTYPE	135	1
ZYX	PHENOTYPE	135	1
ITGB2	PHENOTYPE	135	1
NRAS	PHENOTYPE	135	1
PAK3	PHENOTYPE	135	1
RBBP8	PHENOTYPE	135	1
STAT4	PHENOTYPE	135	1
TRIM22	PHENOTYPE	135	1
VAV3	PHENOTYPE	135	1
ZYX	PHENOTYPE	135	1
PRKD1	PHENOTYPE	135	1
SHC1	PHENOTYPE	135	1
SPRY1	PHENOTYPE	135	1
STAT4	PHENOTYPE	135	1
TPX2	PHENOTYPE	135	1
VAV3	PHENOTYPE	135	1
VEGFA	PHENOTYPE	135	1
YES1	PHENOTYPE	135	1
ZYX	PHENOTYPE	135	1
LAMA5	EXPLAINED	135	1
MMP9	EXPLAINED	135	1
NCF2	EXPLAINED	135	1
TIMP1	EXPLAINED	135	1
EPHB6	EXPLAINED	135	1
FCER1G	EXPLAINED	135	1
HLA-DRA	EXPLAINED	135	1
IL10RB	EXPLAINED	135	1
IL13RA1	EXPLAINED	135	1
IL8	EXPLAINED	135	1
ITGAV	EXPLAINED	135	1
LCP2	EXPLAINED	135	1
MMP9	EXPLAINED	135	1
NCF2	EXPLAINED	135	1
OSMR	EXPLAINED	135	1
PTPRC	EXPLAINED	135	1
TIMP1	EXPLAINED	135	1
LCP2	EXPLAINED	135	1
LMO2	EXPLAINED	135	1
PTPRC	EXPLAINED	135	1
TTN	DRIVER	135	2
EGFR	DRIVER	136	0
COL14A1	DRIVER	136	0
JUP	DRIVER	136	0
TP53	DRIVER	136	0
EPHA2	PHENOTYPE	136	0
FGF13	PHENOTYPE	136	0
FGF9	PHENOTYPE	136	0
HDAC1	PHENOTYPE	136	0
IRF1	PHENOTYPE	136	0
LAMA2	PHENOTYPE	136	0
LAMB1	PHENOTYPE	136	0
LAMB2	PHENOTYPE	136	0
LAMC1	PHENOTYPE	136	0
MMP2	PHENOTYPE	136	0
MYC	PHENOTYPE	136	0
NID1	PHENOTYPE	136	0
NID2	PHENOTYPE	136	0
PAK3	PHENOTYPE	136	0
PAK6	PHENOTYPE	136	0
PAK7	PHENOTYPE	136	0
PDGFC	PHENOTYPE	136	0
PDGFD	PHENOTYPE	136	0
PRKD3	PHENOTYPE	136	0
RAP1GAP	PHENOTYPE	136	0
SH3GL2	PHENOTYPE	136	0
SMAD1	PHENOTYPE	136	0
SPRY1	PHENOTYPE	136	0
SPRY4	PHENOTYPE	136	0
SV2B	PHENOTYPE	136	0
TGIF1	PHENOTYPE	136	0
TNC	PHENOTYPE	136	0
TNFAIP6	PHENOTYPE	136	0
TP53I3	PHENOTYPE	136	0
TRIM22	PHENOTYPE	136	0
TYMS	PHENOTYPE	136	0
WRN	PHENOTYPE	136	0
YES1	PHENOTYPE	136	0
ZWINT	PHENOTYPE	136	0
LAMA2	PHENOTYPE	136	0
LAMB1	PHENOTYPE	136	0
LAMB2	PHENOTYPE	136	0
LAMC1	PHENOTYPE	136	0
MMP2	PHENOTYPE	136	0
NID1	PHENOTYPE	136	0
NID2	PHENOTYPE	136	0
PAK3	PHENOTYPE	136	0
PAK6	PHENOTYPE	136	0
PAK7	PHENOTYPE	136	0
SV2B	PHENOTYPE	136	0
TNC	PHENOTYPE	136	0
TNFAIP6	PHENOTYPE	136	0
TP53I3	PHENOTYPE	136	0
TRIM22	PHENOTYPE	136	0
TYMS	PHENOTYPE	136	0
WRN	PHENOTYPE	136	0
ZWINT	PHENOTYPE	136	0
MMP2	PHENOTYPE	136	0
MYC	PHENOTYPE	136	0
TP53I3	PHENOTYPE	136	0
TRIM22	PHENOTYPE	136	0
TYMS	PHENOTYPE	136	0
WRN	PHENOTYPE	136	0
ZBTB16	PHENOTYPE	136	0
ZWINT	PHENOTYPE	136	0
TP53I3	PHENOTYPE	136	0
TRIM22	PHENOTYPE	136	0
TYMS	PHENOTYPE	136	0
WRN	PHENOTYPE	136	0
ZWINT	PHENOTYPE	136	0
SMAD4	EXPLAINED	136	0
TIMP1	EXPLAINED	136	0
TIMP4	EXPLAINED	136	0
TNFRSF11B	EXPLAINED	136	0
TP53	EXPLAINED	136	0
ITGA7	EXPLAINED	136	0
LUM	EXPLAINED	136	0
MATN2	EXPLAINED	136	0
TIMP1	EXPLAINED	136	0
TIMP4	EXPLAINED	136	0
TP53	EXPLAINED	136	0
TIMP1	EXPLAINED	136	0
TIMP4	EXPLAINED	136	0
TP53	EXPLAINED	136	0
ACACA	DRIVER	136	1
LRP2	DRIVER	136	2
MDK	PHENOTYPE	136	2
RIMS2	DRIVER	136	3
VAV1	DRIVER	136	4
ZYX	PHENOTYPE	136	4
COL4A4	DRIVER	137	0
MLL2	DRIVER	137	0
NUP153	DRIVER	137	0
FLNA	PHENOTYPE	137	0
LAMA2	PHENOTYPE	137	0
LAMB1	PHENOTYPE	137	0
LAMB2	PHENOTYPE	137	0
LAMC1	PHENOTYPE	137	0
LIMS1	PHENOTYPE	137	0
NID1	PHENOTYPE	137	0
NID2	PHENOTYPE	137	0
PAK3	PHENOTYPE	137	0
PAK6	PHENOTYPE	137	0
PAK7	PHENOTYPE	137	0
PLAU	PHENOTYPE	137	0
RELN	PHENOTYPE	137	0
SPARC	PHENOTYPE	137	0
SV2B	PHENOTYPE	137	0
TNC	PHENOTYPE	137	0
TNFAIP6	PHENOTYPE	137	0
VCAN	PHENOTYPE	137	0
VEGFA	PHENOTYPE	137	0
SMAD1	PHENOTYPE	137	0
TGIF1	PHENOTYPE	137	0
TNC	PHENOTYPE	137	0
VCAN	PHENOTYPE	137	0
TGIF1	PHENOTYPE	137	0
TNC	PHENOTYPE	137	0
VCAN	PHENOTYPE	137	0
ZWINT	PHENOTYPE	137	0
FLNC	EXPLAINED	137	0
ITGA7	EXPLAINED	137	0
ITGB8	EXPLAINED	137	0
SPP1	EXPLAINED	137	0
SMAD4	EXPLAINED	137	0
TIMP1	EXPLAINED	137	0
VIP	EXPLAINED	137	0
VIPR1	EXPLAINED	137	0
NUP205	EXPLAINED	137	0
NUP37	EXPLAINED	137	0
SMAD4	EXPLAINED	137	0
TIMP1	EXPLAINED	137	0
VIP	EXPLAINED	137	0
VIPR1	EXPLAINED	137	0
FRK	DRIVER	137	1
SNCA	PHENOTYPE	137	1
SNCB	PHENOTYPE	137	1
YES1	PHENOTYPE	137	1
UCHL1	EXPLAINED	137	1
VASP	DRIVER	137	2
ZYX	PHENOTYPE	137	2
TTN	DRIVER	137	3
CACNA1I	DRIVER	137	4
RYR2	PHENOTYPE	137	4
EGFR	DRIVER	138	0
PTEN	DRIVER	138	0
CCT2	DRIVER	138	0
FGF13	PHENOTYPE	138	0
HOXB7	PHENOTYPE	138	0
HOXC10	PHENOTYPE	138	0
LIMS1	PHENOTYPE	138	0
PAK3	PHENOTYPE	138	0
PAK6	PHENOTYPE	138	0
PAK7	PHENOTYPE	138	0
PDGFC	PHENOTYPE	138	0
PLAT	PHENOTYPE	138	0
PLAU	PHENOTYPE	138	0
PRKD1	PHENOTYPE	138	0
PRKD3	PHENOTYPE	138	0
RAP1GAP	PHENOTYPE	138	0
SH3GL2	PHENOTYPE	138	0
SPARC	PHENOTYPE	138	0
SPRY1	PHENOTYPE	138	0
SPRY4	PHENOTYPE	138	0
SV2B	PHENOTYPE	138	0
TNC	PHENOTYPE	138	0
TP53I3	PHENOTYPE	138	0
TRIM22	PHENOTYPE	138	0
TUBA4A	PHENOTYPE	138	0
TUBB4	PHENOTYPE	138	0
TYMS	PHENOTYPE	138	0
VCAN	PHENOTYPE	138	0
VEGFA	PHENOTYPE	138	0
WRN	PHENOTYPE	138	0
YES1	PHENOTYPE	138	0
YWHAH	PHENOTYPE	138	0
TP53I3	PHENOTYPE	138	0
TRIM22	PHENOTYPE	138	0
TUBA4A	PHENOTYPE	138	0
TUBB4	PHENOTYPE	138	0
TYMS	PHENOTYPE	138	0
VCAN	PHENOTYPE	138	0
VEGFA	PHENOTYPE	138	0
WRN	PHENOTYPE	138	0
YES1	PHENOTYPE	138	0
TUBA4A	PHENOTYPE	138	0
TUBB4	PHENOTYPE	138	0
LAMA4	EXPLAINED	138	0
TP53	EXPLAINED	138	0
CACNA1S	DRIVER	138	1
RYR2	PHENOTYPE	138	1
ANK1	DRIVER	138	2
ANK3	PHENOTYPE	138	2
CNKSR2	DRIVER	138	3
DLG2	EXPLAINED	138	3
FZD7	EXPLAINED	138	3
GNAO1	EXPLAINED	138	3
GNG12	EXPLAINED	138	3
GNG3	EXPLAINED	138	3
SFRP4	EXPLAINED	138	3
FBN2	DRIVER	138	4
OBSCN	DRIVER	138	5
RHOC	EXPLAINED	138	5
RICH2	EXPLAINED	138	5
NUMA1	DRIVER	138	6
TPX2	PHENOTYPE	138	6
CYP11A1	DRIVER	139	0
EGFR	DRIVER	139	0
ITGA1	DRIVER	139	0
COL11A2	DRIVER	139	0
COL22A1	DRIVER	139	0
TP53	DRIVER	139	0
B2M	DRIVER	139	0
SP3	PHENOTYPE	139	0
STAG2	PHENOTYPE	139	0
TNC	PHENOTYPE	139	0
TP53I3	PHENOTYPE	139	0
TRIM22	PHENOTYPE	139	0
TYMS	PHENOTYPE	139	0
VCAN	PHENOTYPE	139	0
VEGFA	PHENOTYPE	139	0
WRN	PHENOTYPE	139	0
ZWINT	PHENOTYPE	139	0
EPS8	PHENOTYPE	139	0
FAS	PHENOTYPE	139	0
FGF13	PHENOTYPE	139	0
FGF9	PHENOTYPE	139	0
HCK	PHENOTYPE	139	0
IRF1	PHENOTYPE	139	0
IRF7	PHENOTYPE	139	0
ITGA6	PHENOTYPE	139	0
ITGB2	PHENOTYPE	139	0
LRIG1	PHENOTYPE	139	0
MAP3K14	PHENOTYPE	139	0
MSN	PHENOTYPE	139	0
NRAS	PHENOTYPE	139	0
PRKD1	PHENOTYPE	139	0
PRKD3	PHENOTYPE	139	0
RAP1GAP	PHENOTYPE	139	0
RBBP4	PHENOTYPE	139	0
SH3GL2	PHENOTYPE	139	0
SHC3	PHENOTYPE	139	0
SNCA	PHENOTYPE	139	0
SNCB	PHENOTYPE	139	0
SP3	PHENOTYPE	139	0
STAG2	PHENOTYPE	139	0
TGIF1	PHENOTYPE	139	0
TNC	PHENOTYPE	139	0
TP53I3	PHENOTYPE	139	0
TRIM22	PHENOTYPE	139	0
TYMS	PHENOTYPE	139	0
VAMP8	PHENOTYPE	139	0
VCAM1	PHENOTYPE	139	0
VCAN	PHENOTYPE	139	0
VEGFA	PHENOTYPE	139	0
WRN	PHENOTYPE	139	0
ZWINT	PHENOTYPE	139	0
ITGA6	PHENOTYPE	139	0
ITGB2	PHENOTYPE	139	0
PAK3	PHENOTYPE	139	0
RELN	PHENOTYPE	139	0
TNC	PHENOTYPE	139	0
VCAN	PHENOTYPE	139	0
ITGA2	PHENOTYPE	139	0
ITGA6	PHENOTYPE	139	0
ITGB2	PHENOTYPE	139	0
RELN	PHENOTYPE	139	0
TNC	PHENOTYPE	139	0
VCAN	PHENOTYPE	139	0
ITGA2	PHENOTYPE	139	0
ITGA6	PHENOTYPE	139	0
ITGB2	PHENOTYPE	139	0
RELN	PHENOTYPE	139	0
TNC	PHENOTYPE	139	0
VCAN	PHENOTYPE	139	0
TP53I3	PHENOTYPE	139	0
TRIM22	PHENOTYPE	139	0
TYMS	PHENOTYPE	139	0
VCAN	PHENOTYPE	139	0
VEGFA	PHENOTYPE	139	0
WRN	PHENOTYPE	139	0
ZWINT	PHENOTYPE	139	0
TNFAIP8	PHENOTYPE	139	0
TRIM22	PHENOTYPE	139	0
TIA1	EXPLAINED	139	0
TP53	EXPLAINED	139	0
ZNF3	EXPLAINED	139	0
IRF2	EXPLAINED	139	0
MYD88	EXPLAINED	139	0
RDX	EXPLAINED	139	0
SMAD4	EXPLAINED	139	0
SMARCA5	EXPLAINED	139	0
SNCAIP	EXPLAINED	139	0
SPP1	EXPLAINED	139	0
SRGN	EXPLAINED	139	0
TIA1	EXPLAINED	139	0
TLR1	EXPLAINED	139	0
TLR3	EXPLAINED	139	0
TLR4	EXPLAINED	139	0
TLR7	EXPLAINED	139	0
TNFRSF1A	EXPLAINED	139	0
TNFSF10	EXPLAINED	139	0
TP53	EXPLAINED	139	0
UCHL1	EXPLAINED	139	0
VIP	EXPLAINED	139	0
ZNF3	EXPLAINED	139	0
ROBO3	EXPLAINED	139	0
SPP1	EXPLAINED	139	0
CTSS	EXPLAINED	139	0
CXCR4	EXPLAINED	139	0
HLA-DMB	EXPLAINED	139	0
HLA-DPB1	EXPLAINED	139	0
HLA-DQA1	EXPLAINED	139	0
HLA-DRA	EXPLAINED	139	0
LAPTM5	EXPLAINED	139	0
PTPRC	EXPLAINED	139	0
SP110	EXPLAINED	139	0
SRGN	EXPLAINED	139	0
TYROBP	EXPLAINED	139	0
BST1	DRIVER	139	1
RYR2	PHENOTYPE	139	1
DSP	DRIVER	139	2
NF1	DRIVER	140	0
NRAS	PHENOTYPE	140	0
SMARCC1	EXPLAINED	140	0
SMARCD2	EXPLAINED	140	0
SNAI2	EXPLAINED	140	0
TCF7L1	EXPLAINED	140	0
TCF7L2	EXPLAINED	140	0
ITGAD	DRIVER	140	1
ELN	DRIVER	140	1
CCDC99	DRIVER	140	1
ACACA	DRIVER	140	1
TP53	DRIVER	140	1
LAMA2	PHENOTYPE	140	1
LAMB1	PHENOTYPE	140	1
LAMC1	PHENOTYPE	140	1
LIMS1	PHENOTYPE	140	1
MMP2	PHENOTYPE	140	1
NID1	PHENOTYPE	140	1
NID2	PHENOTYPE	140	1
PAK3	PHENOTYPE	140	1
PAK6	PHENOTYPE	140	1
PAK7	PHENOTYPE	140	1
PRNP	PHENOTYPE	140	1
SHC1	PHENOTYPE	140	1
SHC3	PHENOTYPE	140	1
SP3	PHENOTYPE	140	1
SPRY1	PHENOTYPE	140	1
SPRY4	PHENOTYPE	140	1
STAT4	PHENOTYPE	140	1
SV2A	PHENOTYPE	140	1
SV2B	PHENOTYPE	140	1
TIMP3	PHENOTYPE	140	1
TNC	PHENOTYPE	140	1
TP53I3	PHENOTYPE	140	1
TWIST1	PHENOTYPE	140	1
TYMS	PHENOTYPE	140	1
VCAN	PHENOTYPE	140	1
WRN	PHENOTYPE	140	1
YWHAH	PHENOTYPE	140	1
ZWINT	PHENOTYPE	140	1
FBLN1	PHENOTYPE	140	1
MFAP2	PHENOTYPE	140	1
MMP2	PHENOTYPE	140	1
NID1	PHENOTYPE	140	1
NID2	PHENOTYPE	140	1
SHC1	PHENOTYPE	140	1
SHC3	PHENOTYPE	140	1
SPRY1	PHENOTYPE	140	1
SPRY4	PHENOTYPE	140	1
STAT4	PHENOTYPE	140	1
TIMP3	PHENOTYPE	140	1
TP53I3	PHENOTYPE	140	1
TWIST1	PHENOTYPE	140	1
TYMS	PHENOTYPE	140	1
VCAN	PHENOTYPE	140	1
WRN	PHENOTYPE	140	1
YWHAH	PHENOTYPE	140	1
ZWINT	PHENOTYPE	140	1
NTRK2	PHENOTYPE	140	1
NTRK3	PHENOTYPE	140	1
SHC1	PHENOTYPE	140	1
SHC3	PHENOTYPE	140	1
SPRY1	PHENOTYPE	140	1
SPRY4	PHENOTYPE	140	1
STAT4	PHENOTYPE	140	1
TP53I3	PHENOTYPE	140	1
TUBB4	PHENOTYPE	140	1
TWIST1	PHENOTYPE	140	1
TYMS	PHENOTYPE	140	1
VCAN	PHENOTYPE	140	1
WRN	PHENOTYPE	140	1
YWHAH	PHENOTYPE	140	1
ZWINT	PHENOTYPE	140	1
PRKAG2	PHENOTYPE	140	1
SP3	PHENOTYPE	140	1
TNC	PHENOTYPE	140	1
TP53I3	PHENOTYPE	140	1
TWIST1	PHENOTYPE	140	1
TYMS	PHENOTYPE	140	1
VCAN	PHENOTYPE	140	1
WRN	PHENOTYPE	140	1
ZWINT	PHENOTYPE	140	1
TP53I3	PHENOTYPE	140	1
TWIST1	PHENOTYPE	140	1
TYMS	PHENOTYPE	140	1
VCAN	PHENOTYPE	140	1
WRN	PHENOTYPE	140	1
ZWINT	PHENOTYPE	140	1
LAMA4	EXPLAINED	140	1
PTPRF	EXPLAINED	140	1
TIA1	EXPLAINED	140	1
TP53	EXPLAINED	140	1
TPR	EXPLAINED	140	1
ZNF3	EXPLAINED	140	1
FKBP10	EXPLAINED	140	1
FMOD	EXPLAINED	140	1
GAS1	EXPLAINED	140	1
PTPRF	EXPLAINED	140	1
TP53	EXPLAINED	140	1
TPR	EXPLAINED	140	1
CDC20	EXPLAINED	140	1
CENPA	EXPLAINED	140	1
CENPF	EXPLAINED	140	1
CENPM	EXPLAINED	140	1
CENPN	EXPLAINED	140	1
CLASP2	EXPLAINED	140	1
ITGB3BP	EXPLAINED	140	1
KIF2C	EXPLAINED	140	1
KIF4A	EXPLAINED	140	1
KNTC1	EXPLAINED	140	1
MAD2L1	EXPLAINED	140	1
MIS12	EXPLAINED	140	1
MLF1IP	EXPLAINED	140	1
NDC80	EXPLAINED	140	1
NEK2	EXPLAINED	140	1
NGFR	EXPLAINED	140	1
NUP107	EXPLAINED	140	1
NUP37	EXPLAINED	140	1
NUP43	EXPLAINED	140	1
NUP88	EXPLAINED	140	1
OMG	EXPLAINED	140	1
PRKACB	EXPLAINED	140	1
PRKAR2B	EXPLAINED	140	1
SNRPE	EXPLAINED	140	1
TP53	EXPLAINED	140	1
TPR	EXPLAINED	140	1
UBE2C	EXPLAINED	140	1
ZWILCH	EXPLAINED	140	1
TIA1	EXPLAINED	140	1
TP53	EXPLAINED	140	1
ZNF3	EXPLAINED	140	1
GLIS1	DRIVER	140	2
DICER1	DRIVER	140	3
TARBP2	PHENOTYPE	140	3
