GENE	TYPE	SAMPLE_ID	MODULE
YWHAH	PHENOTYPE	55	2
MMP2	EXPLAINED	55	2
SV2C	EXPLAINED	55	2
TIMP1	EXPLAINED	55	2
TIMP4	EXPLAINED	55	2
CTNNB1	DRIVER	55	3
SMAD4	PHENOTYPE	55	3
TGIF1	PHENOTYPE	55	3
TNC	PHENOTYPE	55	3
VCAN	PHENOTYPE	55	3
VEGFA	PHENOTYPE	55	3
ZYX	PHENOTYPE	55	3
EGFR	EXPLAINED	55	3
FZD7	EXPLAINED	55	3
GNAO1	EXPLAINED	55	3
GNG12	EXPLAINED	55	3
GNG3	EXPLAINED	55	3
LIMA1	EXPLAINED	55	3
MMP2	EXPLAINED	55	3
SALL1	EXPLAINED	55	3
TIMP1	EXPLAINED	55	3
TIMP4	EXPLAINED	55	3
TOP2A	EXPLAINED	55	3
VIP	EXPLAINED	55	3
VIPR1	EXPLAINED	55	3
EGFR	DRIVER	55	4
FGF13	PHENOTYPE	55	4
FGF9	PHENOTYPE	55	4
LAMB1	PHENOTYPE	55	4
LAMC1	PHENOTYPE	55	4
MYC	PHENOTYPE	55	4
NID1	PHENOTYPE	55	4
PAK3	PHENOTYPE	55	4
PAK6	PHENOTYPE	55	4
PAK7	PHENOTYPE	55	4
SH3GL2	PHENOTYPE	55	4
SPRY1	PHENOTYPE	55	4
SPRY4	PHENOTYPE	55	4
STAT4	PHENOTYPE	55	4
SV2B	PHENOTYPE	55	4
TNC	PHENOTYPE	55	4
VCAN	PHENOTYPE	55	4
VEGFA	PHENOTYPE	55	4
YWHAH	PHENOTYPE	55	4
MMP2	EXPLAINED	55	4
SV2C	EXPLAINED	55	4
TIMP1	EXPLAINED	55	4
TIMP4	EXPLAINED	55	4
HLA-DRB1	DRIVER	55	5
MBP	PHENOTYPE	55	5
MOG	PHENOTYPE	55	5
PLP1	PHENOTYPE	55	5
STAT4	PHENOTYPE	55	5
KDR	DRIVER	55	6
VEGFA	PHENOTYPE	55	6
PTCH1	DRIVER	55	7
TUBB4	PHENOTYPE	55	7
PTEN	DRIVER	55	8
RYR2	DRIVER	55	9
RYR3	EXPLAINED	55	9
SEC61G	DRIVER	55	10
AMELY	DRIVER	56	0
COL1A2	DRIVER	56	1
LAMC1	PHENOTYPE	56	1
NID1	PHENOTYPE	56	1
PAK3	PHENOTYPE	56	1
PAK6	PHENOTYPE	56	1
PAK7	PHENOTYPE	56	1
SPARC	PHENOTYPE	56	1
SV2B	PHENOTYPE	56	1
TGFBI	PHENOTYPE	56	1
VCAN	PHENOTYPE	56	1
MMP2	EXPLAINED	56	1
TIMP4	EXPLAINED	56	1
FGB	DRIVER	56	2
HLA-DRB1	DRIVER	56	3
MBP	PHENOTYPE	56	3
PCDH11Y	DRIVER	56	4
PKN1	DRIVER	56	5
TUBA4A	PHENOTYPE	56	5
TUBB4	PHENOTYPE	56	5
PRKAR2B	EXPLAINED	56	5
PLCG2	DRIVER	56	6
SPRY4	PHENOTYPE	56	6
YES1	PHENOTYPE	56	6
PPP3R1	EXPLAINED	56	6
RGS4	EXPLAINED	56	6
SMC3	DRIVER	56	7
SMC4	PHENOTYPE	56	7
TTN	DRIVER	56	8
CDKN2A	DRIVER	57	0
CDKN2C	PHENOTYPE	57	0
CDKN2B	DRIVER	57	1
EGFR	DRIVER	57	2
FGF13	PHENOTYPE	57	2
RAP1GAP	PHENOTYPE	57	2
SH3GL2	PHENOTYPE	57	2
TNC	PHENOTYPE	57	2
VCAN	PHENOTYPE	57	2
ELAVL2	DRIVER	57	3
ELAVL4	PHENOTYPE	57	3
HLA-DRB1	DRIVER	57	4
PSMB9	PHENOTYPE	57	4
IFNA1	DRIVER	57	5
SEC61G	DRIVER	57	6
AMELY	DRIVER	58	0
ATN1	DRIVER	58	1
MBP	PHENOTYPE	58	1
CD79B	DRIVER	58	2
MBP	PHENOTYPE	58	2
PSMB9	PHENOTYPE	58	2
HLA-DMB	EXPLAINED	58	2
HLA-DPA1	EXPLAINED	58	2
HLA-DPB1	EXPLAINED	58	2
HLA-DQA1	EXPLAINED	58	2
HLA-DQB1	EXPLAINED	58	2
HLA-DRA	EXPLAINED	58	2
SH3BP5	EXPLAINED	58	2
SRGN	EXPLAINED	58	2
UBE2C	EXPLAINED	58	2
KDR	DRIVER	58	3
PCDH11Y	DRIVER	58	4
PCDH8	PHENOTYPE	58	4
PCDH9	PHENOTYPE	58	4
PIK3R1	DRIVER	58	5
VCAM1	PHENOTYPE	58	5
TP53	DRIVER	58	6
TP53I3	PHENOTYPE	58	6
TUBA4A	PHENOTYPE	58	6
TUBB4	PHENOTYPE	58	6
TYMS	PHENOTYPE	58	6
VCAN	PHENOTYPE	58	6
ZWINT	PHENOTYPE	58	6
TTN	DRIVER	58	7
ATRX	DRIVER	59	0
EZH2	PHENOTYPE	59	0
CDK4	DRIVER	59	1
CDKN2C	PHENOTYPE	59	1
CKS1B	PHENOTYPE	59	1
CKS2	PHENOTYPE	59	1
CLK1	PHENOTYPE	59	1
MCM2	PHENOTYPE	59	1
MCM5	PHENOTYPE	59	1
MCM7	PHENOTYPE	59	1
MELK	PHENOTYPE	59	1
MYC	PHENOTYPE	59	1
NCAPD2	PHENOTYPE	59	1
NCAPG	PHENOTYPE	59	1
ORC6L	PHENOTYPE	59	1
PBK	PHENOTYPE	59	1
PCNA	PHENOTYPE	59	1
PSMB8	PHENOTYPE	59	1
PSMB9	PHENOTYPE	59	1
RFC4	PHENOTYPE	59	1
RRM2	PHENOTYPE	59	1
SMAD4	PHENOTYPE	59	1
SMC2	PHENOTYPE	59	1
SMC4	PHENOTYPE	59	1
STAT1	PHENOTYPE	59	1
STAT4	PHENOTYPE	59	1
TGIF1	PHENOTYPE	59	1
TNC	PHENOTYPE	59	1
TRIM22	PHENOTYPE	59	1
TYMS	PHENOTYPE	59	1
VCAN	PHENOTYPE	59	1
ZWINT	PHENOTYPE	59	1
CHEK1	EXPLAINED	59	1
IFI16	EXPLAINED	59	1
MAPK14	EXPLAINED	59	1
PRIM1	EXPLAINED	59	1
PTPRC	EXPLAINED	59	1
PTTG1	EXPLAINED	59	1
RFC5	EXPLAINED	59	1
SMC3	EXPLAINED	59	1
SP110	EXPLAINED	59	1
SRPK1	EXPLAINED	59	1
TCF7L1	EXPLAINED	59	1
TIMELESS	EXPLAINED	59	1
TOP2A	EXPLAINED	59	1
TTK	EXPLAINED	59	1
UBE2C	EXPLAINED	59	1
CTDSP2	DRIVER	59	2
CYP27B1	DRIVER	59	3
GLI1	DRIVER	59	4
SLIT2	PHENOTYPE	59	4
ZIC1	PHENOTYPE	59	4
GNAO1	EXPLAINED	59	4
WNT5A	EXPLAINED	59	4
MAPK13	DRIVER	59	5
MYC	PHENOTYPE	59	5
PBK	PHENOTYPE	59	5
STAT1	PHENOTYPE	59	5
STAT4	PHENOTYPE	59	5
TRIM22	PHENOTYPE	59	5
MAPK14	EXPLAINED	59	5
NEFL	EXPLAINED	59	5
NEFM	EXPLAINED	59	5
PLA2G4A	EXPLAINED	59	5
PTPRR	EXPLAINED	59	5
SRPK1	EXPLAINED	59	5
TOP2A	EXPLAINED	59	5
TTK	EXPLAINED	59	5
MAPK14	DRIVER	59	6
MYC	PHENOTYPE	59	6
NCAPD2	PHENOTYPE	59	6
NCAPG	PHENOTYPE	59	6
ORC6L	PHENOTYPE	59	6
PAK3	PHENOTYPE	59	6
PCNA	PHENOTYPE	59	6
RBBP8	PHENOTYPE	59	6
RFC4	PHENOTYPE	59	6
SMC2	PHENOTYPE	59	6
SMC4	PHENOTYPE	59	6
STAT1	PHENOTYPE	59	6
STAT4	PHENOTYPE	59	6
TRIM22	PHENOTYPE	59	6
NEFL	EXPLAINED	59	6
NEFM	EXPLAINED	59	6
PLA2G4A	EXPLAINED	59	6
PRIM1	EXPLAINED	59	6
PTPRR	EXPLAINED	59	6
RFC5	EXPLAINED	59	6
SMC3	EXPLAINED	59	6
PIK3R1	DRIVER	59	7
PRKD1	PHENOTYPE	59	7
SCG2	PHENOTYPE	59	7
STAT1	PHENOTYPE	59	7
STAT4	PHENOTYPE	59	7
TLR2	PHENOTYPE	59	7
TPX2	PHENOTYPE	59	7
TRIM22	PHENOTYPE	59	7
VCAM1	PHENOTYPE	59	7
TLR7	EXPLAINED	59	7
PIM1	DRIVER	59	8
STAT1	PHENOTYPE	59	8
STAT4	PHENOTYPE	59	8
TRIM22	PHENOTYPE	59	8
TP53	DRIVER	59	9
TP53I3	PHENOTYPE	59	9
TRIM22	PHENOTYPE	59	9
TUBA4A	PHENOTYPE	59	9
TYMS	PHENOTYPE	59	9
VCAN	PHENOTYPE	59	9
ZWINT	PHENOTYPE	59	9
COL12A1	DRIVER	60	0
FLNA	PHENOTYPE	60	0
FLNC	PHENOTYPE	60	0
FN1	PHENOTYPE	60	0
LAMB1	PHENOTYPE	60	0
LAMC1	PHENOTYPE	60	0
LIMS1	PHENOTYPE	60	0
LUM	PHENOTYPE	60	0
NID1	PHENOTYPE	60	0
NID2	PHENOTYPE	60	0
PAK3	PHENOTYPE	60	0
PAK6	PHENOTYPE	60	0
PAK7	PHENOTYPE	60	0
PLAU	PHENOTYPE	60	0
RELN	PHENOTYPE	60	0
SDC2	PHENOTYPE	60	0
SERPINE1	PHENOTYPE	60	0
SPARC	PHENOTYPE	60	0
SPRY1	PHENOTYPE	60	0
SV2A	PHENOTYPE	60	0
SV2B	PHENOTYPE	60	0
TLN1	PHENOTYPE	60	0
TNC	PHENOTYPE	60	0
VCAM1	PHENOTYPE	60	0
VCAN	PHENOTYPE	60	0
VEGFC	PHENOTYPE	60	0
ZYX	PHENOTYPE	60	0
COL5A1	EXPLAINED	60	0
ITGA4	EXPLAINED	60	0
ITGA5	EXPLAINED	60	0
ITGB2	EXPLAINED	60	0
LPXN	EXPLAINED	60	0
MMP2	EXPLAINED	60	0
MMP9	EXPLAINED	60	0
NCF2	EXPLAINED	60	0
PLAUR	EXPLAINED	60	0
SHC1	EXPLAINED	60	0
SYK	EXPLAINED	60	0
TFPI	EXPLAINED	60	0
TGFB1	EXPLAINED	60	0
THBS1	EXPLAINED	60	0
THBS3	EXPLAINED	60	0
TIMP1	EXPLAINED	60	0
TNFAIP6	EXPLAINED	60	0
TYROBP	EXPLAINED	60	0
WIPF1	EXPLAINED	60	0
TP53	DRIVER	60	1
TP53I3	PHENOTYPE	60	1
TRIM22	PHENOTYPE	60	1
TWIST1	PHENOTYPE	60	1
TYMS	PHENOTYPE	60	1
VCAN	PHENOTYPE	60	1
ZWINT	PHENOTYPE	60	1
TTN	DRIVER	60	2
AMELY	DRIVER	61	0
EGFR	DRIVER	61	1
HCK	PHENOTYPE	61	1
LYN	PHENOTYPE	61	1
TNC	PHENOTYPE	61	1
ITGB2	EXPLAINED	61	1
SYK	EXPLAINED	61	1
TYROBP	EXPLAINED	61	1
PCDH11Y	DRIVER	61	2
PIP5K1B	DRIVER	61	3
SCIN	EXPLAINED	61	3
PSMA5	DRIVER	61	4
PSMB8	PHENOTYPE	61	4
PSMB9	PHENOTYPE	61	4
CDKN2A	DRIVER	62	0
CDKN2C	PHENOTYPE	62	0
CDKN2B	DRIVER	62	1
EGFR	DRIVER	62	2
FGF13	PHENOTYPE	62	2
HOXB7	PHENOTYPE	62	2
NRAS	PHENOTYPE	62	2
PRKD3	PHENOTYPE	62	2
RAP1GAP	PHENOTYPE	62	2
SH3GL2	PHENOTYPE	62	2
TNC	PHENOTYPE	62	2
VAMP8	PHENOTYPE	62	2
VCAN	PHENOTYPE	62	2
GLI1	DRIVER	62	3
GNAO1	EXPLAINED	62	3
WNT5A	EXPLAINED	62	3
HLA-DRB1	DRIVER	62	4
PSMB9	PHENOTYPE	62	4
TRIM22	PHENOTYPE	62	4
PTPRC	EXPLAINED	62	4
PIK3R1	DRIVER	62	5
VCAM1	PHENOTYPE	62	5
SEC61G	DRIVER	62	6
CD44	DRIVER	63	0
COL6A3	PHENOTYPE	63	0
COL11A1	EXPLAINED	63	0
COL1A2	EXPLAINED	63	0
COL3A1	EXPLAINED	63	0
COL4A1	EXPLAINED	63	0
COL4A2	EXPLAINED	63	0
COL6A2	EXPLAINED	63	0
IGFBP3	EXPLAINED	63	0
IGFBP5	EXPLAINED	63	0
CDKN2A	DRIVER	63	1
CDKN2B	DRIVER	63	2
DOCK2	DRIVER	63	3
ELMO1	EXPLAINED	63	3
EGFR	DRIVER	63	4
EPS15	PHENOTYPE	63	4
FGF13	PHENOTYPE	63	4
RAP1GAP	PHENOTYPE	63	4
SH3GL2	PHENOTYPE	63	4
STAM	PHENOTYPE	63	4
TNC	PHENOTYPE	63	4
VEGFA	PHENOTYPE	63	4
YWHAH	PHENOTYPE	63	4
MAPK1	EXPLAINED	63	4
YWHAZ	EXPLAINED	63	4
IFNA1	DRIVER	63	5
IFNB1	DRIVER	63	6
ITGAM	DRIVER	63	7
THY1	EXPLAINED	63	7
LAMA5	DRIVER	63	8
PAK3	PHENOTYPE	63	8
PAK6	PHENOTYPE	63	8
SV2A	PHENOTYPE	63	8
SV2B	PHENOTYPE	63	8
YWHAH	PHENOTYPE	63	8
PRNP	EXPLAINED	63	8
SV2C	EXPLAINED	63	8
YWHAZ	EXPLAINED	63	8
NOS1	DRIVER	63	9
PIK3C2G	DRIVER	63	10
SEC61G	DRIVER	63	11
CCT2	DRIVER	64	0
TUBA4A	PHENOTYPE	64	0
TUBB4	PHENOTYPE	64	0
TUBB6	PHENOTYPE	64	0
FRS2	DRIVER	64	1
NRAS	PHENOTYPE	64	1
SPRY1	PHENOTYPE	64	1
VEGFA	PHENOTYPE	64	1
PPYR1	DRIVER	64	2
PTEN	DRIVER	64	3
HLA-DRB1	DRIVER	65	0
IGKC	PHENOTYPE	65	0
LYN	PHENOTYPE	65	0
NRAS	PHENOTYPE	65	0
PAK3	PHENOTYPE	65	0
PSMB8	PHENOTYPE	65	0
PSMB9	PHENOTYPE	65	0
SHC3	PHENOTYPE	65	0
TRIM22	PHENOTYPE	65	0
VCAM1	PHENOTYPE	65	0
HLA-F	EXPLAINED	65	0
LCP2	EXPLAINED	65	0
LILRB1	EXPLAINED	65	0
LILRB2	EXPLAINED	65	0
NCF4	EXPLAINED	65	0
PLCG2	EXPLAINED	65	0
PLEK	EXPLAINED	65	0
PPP3CA	EXPLAINED	65	0
PTPN6	EXPLAINED	65	0
PTPRC	EXPLAINED	65	0
RGS4	EXPLAINED	65	0
SLA	EXPLAINED	65	0
SYK	EXPLAINED	65	0
TNFAIP8	EXPLAINED	65	0
TNFRSF1A	EXPLAINED	65	0
TNFRSF1B	EXPLAINED	65	0
TYROBP	EXPLAINED	65	0
BCOR	DRIVER	66	0
ELN	DRIVER	66	1
FOS	PHENOTYPE	66	1
KIFC3	DRIVER	66	2
TUBA4A	PHENOTYPE	66	2
TUBB4	PHENOTYPE	66	2
RB1	DRIVER	66	3
RBBP8	PHENOTYPE	66	3
TOP2A	EXPLAINED	66	3
HLA-DRB1	DRIVER	67	0
PSMB9	PHENOTYPE	67	0
TRIM22	PHENOTYPE	67	0
PTPRC	EXPLAINED	67	0
SYK	EXPLAINED	67	0
TYROBP	EXPLAINED	67	0
COL6A2	DRIVER	68	0
COL6A3	PHENOTYPE	68	0
EGFR	DRIVER	68	1
TNC	PHENOTYPE	68	1
ERBB3	EXPLAINED	68	1
ITGA4	DRIVER	68	2
TNC	PHENOTYPE	68	2
KDR	DRIVER	68	3
SEC61G	DRIVER	68	4
SFI1	DRIVER	68	5
CDKN2A	DRIVER	69	0
MDM4	PHENOTYPE	69	0
PIK3R1	PHENOTYPE	69	0
CDKN2B	DRIVER	69	1
EGFR	DRIVER	69	2
FGF12	PHENOTYPE	69	2
FGF13	PHENOTYPE	69	2
HCK	PHENOTYPE	69	2
IRF1	PHENOTYPE	69	2
LAMB1	PHENOTYPE	69	2
PAK3	PHENOTYPE	69	2
PAK6	PHENOTYPE	69	2
PAK7	PHENOTYPE	69	2
PIK3C2B	PHENOTYPE	69	2
PIK3R1	PHENOTYPE	69	2
RAP1GAP	PHENOTYPE	69	2
RGS16	PHENOTYPE	69	2
SERPINE1	PHENOTYPE	69	2
SH3GL2	PHENOTYPE	69	2
SV2A	PHENOTYPE	69	2
SV2B	PHENOTYPE	69	2
TNC	PHENOTYPE	69	2
VCAN	PHENOTYPE	69	2
VEGFA	PHENOTYPE	69	2
IL6	EXPLAINED	69	2
IL8	EXPLAINED	69	2
ITGB2	EXPLAINED	69	2
MMP9	EXPLAINED	69	2
PLAUR	EXPLAINED	69	2
PTX3	EXPLAINED	69	2
RGS20	EXPLAINED	69	2
RGS4	EXPLAINED	69	2
SNCA	EXPLAINED	69	2
SNCB	EXPLAINED	69	2
TIMP1	EXPLAINED	69	2
KIT	DRIVER	69	3
PIK3C2B	PHENOTYPE	69	3
PIK3R1	PHENOTYPE	69	3
PIK3C2B	DRIVER	69	4
PIK3R1	PHENOTYPE	69	4
CDK4	DRIVER	70	0
CKS2	PHENOTYPE	70	0
MELK	PHENOTYPE	70	0
PBK	PHENOTYPE	70	0
STK17A	PHENOTYPE	70	0
MAPK10	EXPLAINED	70	0
PTPRR	EXPLAINED	70	0
CDKN2A	DRIVER	70	1
CDKN2B	DRIVER	70	2
CHEK1	DRIVER	70	3
CKS2	PHENOTYPE	70	3
MELK	PHENOTYPE	70	3
PBK	PHENOTYPE	70	3
CNKSR2	DRIVER	70	4
RELN	PHENOTYPE	70	4
DLG2	EXPLAINED	70	4
FZD7	EXPLAINED	70	4
GNAO1	EXPLAINED	70	4
GNG12	EXPLAINED	70	4
GNG3	EXPLAINED	70	4
GRIN2A	EXPLAINED	70	4
RYR2	EXPLAINED	70	4
CTDSP2	DRIVER	70	5
CYP27B1	DRIVER	70	6
DCTN2	DRIVER	70	7
TUBA4A	PHENOTYPE	70	7
TUBB4	PHENOTYPE	70	7
TUBB6	PHENOTYPE	70	7
PRKAR2B	EXPLAINED	70	7
DDIT3	DRIVER	70	8
DMD	DRIVER	70	9
LAMA2	PHENOTYPE	70	9
PAK3	PHENOTYPE	70	9
PAK6	PHENOTYPE	70	9
PAK7	PHENOTYPE	70	9
SV2B	PHENOTYPE	70	9
YWHAH	PHENOTYPE	70	9
ERBB3	EXPLAINED	70	9
SV2C	EXPLAINED	70	9
EGFR	DRIVER	70	10
FGF13	PHENOTYPE	70	10
FGF14	PHENOTYPE	70	10
FGF9	PHENOTYPE	70	10
IRF1	PHENOTYPE	70	10
LAMA2	PHENOTYPE	70	10
NRAS	PHENOTYPE	70	10
PAK3	PHENOTYPE	70	10
PAK6	PHENOTYPE	70	10
PAK7	PHENOTYPE	70	10
PDGFD	PHENOTYPE	70	10
PRKD1	PHENOTYPE	70	10
RAP1GAP	PHENOTYPE	70	10
SH3GL2	PHENOTYPE	70	10
SPRY1	PHENOTYPE	70	10
SV2B	PHENOTYPE	70	10
TNC	PHENOTYPE	70	10
VAMP8	PHENOTYPE	70	10
VEGFA	PHENOTYPE	70	10
YWHAH	PHENOTYPE	70	10
ERBB3	EXPLAINED	70	10
SV2C	EXPLAINED	70	10
FAT2	DRIVER	70	11
GLI1	DRIVER	70	12
SLIT2	PHENOTYPE	70	12
ZIC1	PHENOTYPE	70	12
GNAI1	EXPLAINED	70	12
GNAO1	EXPLAINED	70	12
HDAC9	DRIVER	70	13
YWHAH	PHENOTYPE	70	13
ZBTB16	PHENOTYPE	70	13
KIF5A	DRIVER	70	14
KIF5C	PHENOTYPE	70	14
KLC1	PHENOTYPE	70	14
TUBA4A	PHENOTYPE	70	14
TUBB4	PHENOTYPE	70	14
TUBB6	PHENOTYPE	70	14
LAMA2	DRIVER	70	15
PAK3	PHENOTYPE	70	15
PAK6	PHENOTYPE	70	15
PAK7	PHENOTYPE	70	15
SV2B	PHENOTYPE	70	15
YWHAH	PHENOTYPE	70	15
SV2C	EXPLAINED	70	15
MED12	DRIVER	70	16
MED28	EXPLAINED	70	16
PCDH15	DRIVER	70	17
PIK3C2G	DRIVER	70	18
PRKD1	PHENOTYPE	70	18
PIP4K2C	DRIVER	70	19
PRKCD	DRIVER	70	20
YWHAH	PHENOTYPE	70	20
SNCA	EXPLAINED	70	20
SNCB	EXPLAINED	70	20
RYR2	DRIVER	70	21
SEC61G	DRIVER	70	22
TTN	DRIVER	70	23
AKT1	DRIVER	72	0
GRB10	PHENOTYPE	72	0
KIT	PHENOTYPE	72	0
MYC	PHENOTYPE	72	0
PAK6	PHENOTYPE	72	0
PAK7	PHENOTYPE	72	0
PRKD1	PHENOTYPE	72	0
RELN	PHENOTYPE	72	0
VEGFA	PHENOTYPE	72	0
YWHAH	PHENOTYPE	72	0
BIRC5	EXPLAINED	72	0
EGFR	EXPLAINED	72	0
EIF4EBP1	EXPLAINED	72	0
ERBB3	EXPLAINED	72	0
FOXO1	EXPLAINED	72	0
GNAI1	EXPLAINED	72	0
GNAO1	EXPLAINED	72	0
CDKN2A	DRIVER	72	1
CDKN2C	PHENOTYPE	72	1
MYC	PHENOTYPE	72	1
CDKN2B	DRIVER	72	2
MYC	PHENOTYPE	72	2
EGFR	DRIVER	72	3
FGF13	PHENOTYPE	72	3
FGF9	PHENOTYPE	72	3
GRB10	PHENOTYPE	72	3
KIT	PHENOTYPE	72	3
LAMB2	PHENOTYPE	72	3
MYC	PHENOTYPE	72	3
PAK3	PHENOTYPE	72	3
PAK6	PHENOTYPE	72	3
PAK7	PHENOTYPE	72	3
PDGFC	PHENOTYPE	72	3
PLAT	PHENOTYPE	72	3
PRKD1	PHENOTYPE	72	3
RAP1GAP	PHENOTYPE	72	3
SH3GL2	PHENOTYPE	72	3
SV2A	PHENOTYPE	72	3
SV2B	PHENOTYPE	72	3
TNC	PHENOTYPE	72	3
VEGFA	PHENOTYPE	72	3
YWHAH	PHENOTYPE	72	3
ERBB3	EXPLAINED	72	3
LAMA5	EXPLAINED	72	3
HLA-DRB1	DRIVER	72	4
MBP	PHENOTYPE	72	4
MOG	PHENOTYPE	72	4
PLP1	PHENOTYPE	72	4
PSMB9	PHENOTYPE	72	4
PTTG1	EXPLAINED	72	4
UBE2C	EXPLAINED	72	4
IFNA1	DRIVER	72	5
IFNB1	DRIVER	72	6
CCT2	DRIVER	73	0
TUBA4A	PHENOTYPE	73	0
TUBB4	PHENOTYPE	73	0
TUBB6	PHENOTYPE	73	0
CD8A	DRIVER	73	1
MBP	PHENOTYPE	73	1
MOG	PHENOTYPE	73	1
PLP1	PHENOTYPE	73	1
HLA-DMB	EXPLAINED	73	1
HLA-DPB1	EXPLAINED	73	1
HLA-DRA	EXPLAINED	73	1
SRGN	EXPLAINED	73	1
CDK4	DRIVER	73	2
CDKN2C	PHENOTYPE	73	2
CKS2	PHENOTYPE	73	2
PCNA	PHENOTYPE	73	2
MAPK10	EXPLAINED	73	2
PTPRR	EXPLAINED	73	2
CDKN2A	DRIVER	73	3
CDKN2C	PHENOTYPE	73	3
GMNN	PHENOTYPE	73	3
MDM2	PHENOTYPE	73	3
PSMB8	PHENOTYPE	73	3
PSMB9	PHENOTYPE	73	3
CDKN2B	DRIVER	73	4
CYP27B1	DRIVER	73	5
EGFR	DRIVER	73	6
FGF12	PHENOTYPE	73	6
FGF13	PHENOTYPE	73	6
FGF14	PHENOTYPE	73	6
FGF9	PHENOTYPE	73	6
HOXB7	PHENOTYPE	73	6
HOXC10	PHENOTYPE	73	6
PDGFC	PHENOTYPE	73	6
SH3GL2	PHENOTYPE	73	6
TNC	PHENOTYPE	73	6
VAMP8	PHENOTYPE	73	6
VEGFA	PHENOTYPE	73	6
YWHAH	PHENOTYPE	73	6
FRS2	EXPLAINED	73	6
VAMP2	EXPLAINED	73	6
ELAVL2	DRIVER	73	7
FRS2	DRIVER	73	8
VEGFA	PHENOTYPE	73	8
IFNA1	DRIVER	73	9
RAB3GAP2	DRIVER	73	10
VAMP8	PHENOTYPE	73	10
YWHAH	PHENOTYPE	73	10
SNAP25	EXPLAINED	73	10
STX1A	EXPLAINED	73	10
STXBP1	EXPLAINED	73	10
STXBP6	EXPLAINED	73	10
SYT1	EXPLAINED	73	10
VAMP2	EXPLAINED	73	10
SEC61G	DRIVER	73	11
AMELY	DRIVER	74	0
APBB1IP	DRIVER	74	1
CDKN2A	DRIVER	74	2
CDKN2C	PHENOTYPE	74	2
CDKN2B	DRIVER	74	3
CNTNAP2	DRIVER	74	4
EPB41L3	PHENOTYPE	74	4
CREBBP	DRIVER	74	5
SNAI2	PHENOTYPE	74	5
TGIF1	PHENOTYPE	74	5
YWHAH	PHENOTYPE	74	5
HLF	EXPLAINED	74	5
NMI	EXPLAINED	74	5
TNFRSF1A	EXPLAINED	74	5
DOCK2	DRIVER	74	6
MSN	PHENOTYPE	74	6
VCAM1	PHENOTYPE	74	6
ELMO1	EXPLAINED	74	6
ITGB2	EXPLAINED	74	6
EGFR	DRIVER	74	7
FAS	PHENOTYPE	74	7
FGF13	PHENOTYPE	74	7
FGF9	PHENOTYPE	74	7
LAMB1	PHENOTYPE	74	7
LAMC1	PHENOTYPE	74	7
MSN	PHENOTYPE	74	7
NID1	PHENOTYPE	74	7
NID2	PHENOTYPE	74	7
PAK3	PHENOTYPE	74	7
PAK6	PHENOTYPE	74	7
PAK7	PHENOTYPE	74	7
PDGFC	PHENOTYPE	74	7
PDGFD	PHENOTYPE	74	7
PRKD1	PHENOTYPE	74	7
RAP1GAP	PHENOTYPE	74	7
SH3GL2	PHENOTYPE	74	7
SPRY1	PHENOTYPE	74	7
SV2B	PHENOTYPE	74	7
TNC	PHENOTYPE	74	7
VAMP8	PHENOTYPE	74	7
VCAM1	PHENOTYPE	74	7
VEGFA	PHENOTYPE	74	7
YWHAH	PHENOTYPE	74	7
MMP2	EXPLAINED	74	7
MMP9	EXPLAINED	74	7
TIMP1	EXPLAINED	74	7
TNFAIP6	EXPLAINED	74	7
TNFRSF1A	EXPLAINED	74	7
IFNA1	DRIVER	74	8
IFNB1	DRIVER	74	9
LRP1	DRIVER	74	10
LTF	PHENOTYPE	74	10
MDK	PHENOTYPE	74	10
SERPINE1	PHENOTYPE	74	10
LYZ	EXPLAINED	74	10
MMP9	EXPLAINED	74	10
NCSTN	EXPLAINED	74	10
TIMP1	EXPLAINED	74	10
OBSCN	DRIVER	74	11
RHOC	EXPLAINED	74	11
RICH2	EXPLAINED	74	11
PCDH11Y	DRIVER	74	12
PIK3C2G	DRIVER	74	13
PRKD1	PHENOTYPE	74	13
PTPRD	DRIVER	74	14
RYR2	DRIVER	74	15
SEC61G	DRIVER	74	16
AKAP8	DRIVER	75	0
TUBA4A	PHENOTYPE	75	0
TUBB4	PHENOTYPE	75	0
TUBB6	PHENOTYPE	75	0
PRKAR2B	EXPLAINED	75	0
CD44	DRIVER	75	1
COL6A3	PHENOTYPE	75	1
ERBB4	PHENOTYPE	75	1
FN1	PHENOTYPE	75	1
LAMA2	PHENOTYPE	75	1
LAMB1	PHENOTYPE	75	1
LAMC1	PHENOTYPE	75	1
LIMS1	PHENOTYPE	75	1
MSN	PHENOTYPE	75	1
NID1	PHENOTYPE	75	1
NID2	PHENOTYPE	75	1
PAK3	PHENOTYPE	75	1
PAK6	PHENOTYPE	75	1
PAK7	PHENOTYPE	75	1
PRKD1	PHENOTYPE	75	1
SPRY1	PHENOTYPE	75	1
SPRY4	PHENOTYPE	75	1
STAT4	PHENOTYPE	75	1
SV2A	PHENOTYPE	75	1
SV2B	PHENOTYPE	75	1
VEGFA	PHENOTYPE	75	1
YES1	PHENOTYPE	75	1
YWHAH	PHENOTYPE	75	1
COL11A1	EXPLAINED	75	1
COL1A1	EXPLAINED	75	1
COL1A2	EXPLAINED	75	1
COL3A1	EXPLAINED	75	1
COL4A1	EXPLAINED	75	1
COL4A2	EXPLAINED	75	1
COL5A1	EXPLAINED	75	1
COL5A2	EXPLAINED	75	1
