SAMPLE_ID	DRIVER	IMPACT_SCORE	IS_DEREGULATED	MODULE_SIZE	NUM_DRIVERS
111	HCK	161.871	1	42	3
111	DRD5	161.871	0	42	3
111	PCDHB6	3.966	0	1	1
112	CDKN2A	41.077	0	13	2
112	MCM4	41.077	0	13	2
112	PCDH11Y	6.339	0	2	2
112	PCDH7	6.339	0	2	2
112	PLCG1	67.892	0	18	1
113	ANK2	324.629	0	91	9
113	COL6A3	324.629	1	91	9
113	EGFR	324.629	0	91	9
113	F8	324.629	0	91	9
113	PLG	324.629	0	91	9
113	LAMA2	324.629	0	91	9
113	PTEN	324.629	0	91	9
113	CDKN2A	324.629	0	91	9
113	RFC4	324.629	0	91	9
113	BRCA1	6.227	0	2	1
113	CACNA1C	3.138	0	1	2
113	CACNA1I	3.138	0	1	2
113	PCDH15	9.520	0	3	1
113	SLIT3	4.367	0	1	1
114	EGFR	289.265	0	68	2
114	GABRB3	289.265	0	68	2
114	KCNB2	5.842	0	2	1
115	CDK4	69.180	1	19	3
115	IFNG	69.180	0	19	3
115	STAT6	69.180	0	19	3
115	COL14A1	42.222	0	12	1
115	DCTN2	5.926	0	2	2
115	KIF5A	5.926	0	2	2
115	GABRG2	22.019	1	6	1
115	HLA-DRB1	2.897	0	1	1
115	MRE11A	2.773	0	1	1
115	PCDH11Y	3.116	0	1	2
115	PCDHAC2	3.116	0	1	2
115	PRKY	11.196	0	4	1
115	VEGFA	10.128	1	3	1
116	CCT6A	214.912	1	53	9
116	CDKN2A	214.912	0	53	9
116	TP53	214.912	0	53	9
116	COL1A2	214.912	0	53	9
116	COL6A3	214.912	0	53	9
116	FLNA	214.912	0	53	9
116	EGFR	214.912	1	53	9
116	PLCG1	214.912	0	53	9
116	MCM4	214.912	0	53	9
116	ELAVL2	4.507	0	1	1
116	PCDH11Y	3.919	0	1	2
116	PCDHAC2	3.919	0	1	2
116	PRKY	8.378	0	3	1
116	PTEN	3.217	0	1	1
117	ATR	112.140	0	31	5
117	CDKN2A	112.140	0	31	5
117	TP53	112.140	0	31	5
117	FGFR3	112.140	0	31	5
117	PDZD2	112.140	0	31	5
117	PCDH11Y	6.985	0	2	2
117	PCDHAC2	6.985	0	2	2
117	PRKY	50.289	0	13	1
117	RIMS2	40.190	0	10	1
118	AKAP6	202.531	0	55	4
118	BCL2	202.531	0	55	4
118	EGFR	202.531	1	55	4
118	ITGB4	202.531	0	55	4
118	PCDHB13	6.217	0	2	1
119	ANAPC1	283.739	0	75	7
119	CDKN2A	283.739	0	75	7
119	CDK5RAP2	283.739	0	75	7
119	EGFR	283.739	1	75	7
119	LAMA3	283.739	0	75	7
119	TTN	283.739	0	75	7
119	HLA-DRB1	283.739	0	75	7
119	CACNA1C	3.160	0	1	1
119	EEF1A1	4.957	0	1	1
119	PCDH15	4.102	0	1	1
119	SEC61G	6.661	1	2	1
120	CREBBP	2.503	0	1	1
120	EGFR	37.148	0	12	1
121	CDKN2A	2.605	0	1	1
121	EGFR	168.011	1	45	3
121	PIK3C2B	168.011	0	45	3
121	RABIF	168.011	0	45	3
121	ELAVL2	2.747	0	1	1
121	GABRA5	29.639	0	7	1
121	PCDH11X	3.685	0	1	3
121	PCDH11Y	3.685	0	1	3
121	PCDHA10	3.685	0	1	3
121	SRPR	3.813	0	1	1
122	ACAN	272.341	0	72	6
122	CDK4	272.341	1	72	6
122	TP53	272.341	0	72	6
122	PTEN	272.341	0	72	6
122	PPP1CC	272.341	0	72	6
122	AMPH	272.341	1	72	6
122	CELSR3	3.273	0	1	1
122	IL12B	2.600	0	1	1
123	ATN1	342.424	0	95	9
123	EGFR	342.424	1	95	9
123	TP53	342.424	0	95	9
123	COL4A1	342.424	1	95	9
123	ITGA10	342.424	0	95	9
123	PTEN	342.424	0	95	9
123	CLSPN	342.424	0	95	9
123	PXN	342.424	0	95	9
123	IFNG	342.424	0	95	9
123	PCDHAC2	4.148	0	1	1
124	CDKN2A	5.999	0	2	1
124	COL6A1	187.369	0	48	4
124	ERBB2	187.369	0	48	4
124	PIK3R1	187.369	0	48	4
124	RIMS2	187.369	1	48	4
124	ELAVL2	4.002	0	1	1
124	RUVBL2	2.651	0	1	1
125	CDKN2A	38.308	0	13	1
125	DCHS2	4.101	0	1	2
125	PCDH11Y	4.101	0	1	2
125	DOCK2	354.214	0	91	6
125	EGFR	354.214	1	91	6
125	LAMB4	354.214	0	91	6
125	PRKY	354.214	0	91	6
125	FBLN2	354.214	0	91	6
125	HLA-DRB1	354.214	0	91	6
125	SCML2	3.544	0	1	1
126	CDKN2A	300.878	0	77	5
126	EGFR	300.878	0	77	5
126	PIK3CA	300.878	0	77	5
126	FBN2	300.878	0	77	5
126	PIK3CD	300.878	0	77	5
126	ELAVL1	5.586	1	2	1
126	FAT2	6.590	0	2	2
126	PCDHB13	6.590	0	2	2
126	ITPR1	5.666	1	2	1
127	CDH18	19.370	1	6	2
127	PCDH11Y	19.370	0	6	2
127	COL6A3	965.497	1	249	4
127	EGFR	965.497	0	249	4
127	PRKY	965.497	0	249	4
127	PTEN	965.497	0	249	4
127	SEC61G	5.702	1	2	1
128	CDKN2A	2.539	0	1	1
128	ELAVL2	3.579	0	1	1
128	HLA-DRB1	10.566	0	3	1
128	ITGB7	36.741	0	10	1
128	PTEN	6.109	0	2	2
128	TEK	6.109	0	2	2
128	RAB3GAP2	33.281	0	10	1
128	XIAP	5.836	0	2	1
129	FLT1	215.894	0	57	6
129	LAMA3	215.894	0	57	6
129	LRP2	215.894	0	57	6
129	RB1	215.894	0	57	6
129	PTEN	215.894	0	57	6
129	MDM2	215.894	1	57	6
129	HLF	25.599	1	7	1
129	PCDHAC2	9.613	0	3	1
129	PPARG	3.068	0	1	1
130	ANK2	157.817	0	46	4
130	COL6A3	157.817	0	46	4
130	EGFR	157.817	1	46	4
130	PTEN	157.817	0	46	4
130	CACNA1H	7.144	0	2	1
130	CDH9	3.349	0	1	1
130	DDB1	123.940	0	38	1
131	ACTB	544.304	0	158	9
131	COL1A2	544.304	1	158	9
131	EGFR	544.304	1	158	9
131	GNAT3	544.304	0	158	9
131	GNGT1	544.304	0	158	9
131	NCF1	544.304	0	158	9
131	PIK3C2B	544.304	0	158	9
131	SEC61G	544.304	1	158	9
131	GRB10	544.304	0	158	9
131	CDKN2A	87.865	0	27	2
131	IKZF1	87.865	0	27	2
132	CDK4	229.910	1	65	5
132	PTEN	229.910	0	65	5
132	TP53	229.910	0	65	5
132	SRPK1	229.910	0	65	5
132	SDC2	229.910	0	65	5
133	CDK4	315.802	1	86	9
133	MAPK1	315.802	0	86	9
133	TP53	315.802	0	86	9
133	KDR	315.802	0	86	9
133	PDGFRA	315.802	1	86	9
133	PTEN	315.802	0	86	9
133	LRP2	315.802	0	86	9
133	KIT	315.802	0	86	9
133	HLA-DRB1	315.802	0	86	9
133	PCDH11X	3.885	0	1	1
134	CDKN2A	5.536	0	2	1
134	DNM1L	9.711	0	3	1
134	EGFR	100.249	0	30	4
134	HLA-DRB1	100.249	0	30	4
134	PIK3CG	100.249	0	30	4
134	PTEN	100.249	0	30	4
135	CBL	167.733	0	49	6
135	HCLS1	167.733	0	49	6
135	ITGAX	167.733	0	49	6
135	PIK3R1	167.733	0	49	6
135	PLCB1	167.733	0	49	6
135	NF1	167.733	0	49	6
135	PCDH11Y	6.153	0	2	1
135	PRKY	8.594	0	3	1
136	ANAPC1	335.522	0	100	7
136	CDKN2A	335.522	0	100	7
136	TP53	335.522	1	100	7
136	EGFR	335.522	1	100	7
136	COL14A1	335.522	0	100	7
136	RIMS2	335.522	0	100	7
136	VAV1	335.522	0	100	7
136	ELAVL2	3.344	0	1	1
136	LRP2	3.898	0	1	1
137	CACNA1I	5.604	0	2	1
137	CDKN2A	56.303	0	18	1
137	EGFR	250.091	1	70	3
137	SLC26A8	250.091	0	70	3
137	HLA-DQB1	250.091	0	70	3
137	SVEP1	3.754	0	1	1
137	VASP	3.035	0	1	1
138	ANK1	3.064	0	1	1
138	CACNA1S	3.201	0	1	1
138	CCT2	7.350	0	2	2
138	SFI1	7.350	0	2	2
138	CDKN2A	92.880	0	29	5
138	SMC1A	92.880	0	29	5
138	NUMA1	92.880	0	29	5
138	HLA-DRB1	92.880	0	29	5
138	MLL	92.880	0	29	5
138	EGFR	228.719	1	59	1
139	B2M	416.403	0	117	7
139	COL11A2	416.403	0	117	7
139	EGFR	416.403	1	117	7
139	PRKY	416.403	0	117	7
139	TP53	416.403	1	117	7
139	TBL1Y	416.403	0	117	7
139	DSP	416.403	0	117	7
139	PCDH11Y	4.023	0	1	1
140	CEP63	424.791	0	104	6
140	NF1	424.791	0	104	6
140	PRKX	424.791	0	104	6
140	TP53	424.791	1	104	6
140	OFD1	424.791	0	104	6
140	KLK10	424.791	0	104	6
140	GYG2	3.177	0	1	1
140	PCDH19	11.223	0	3	1
141	ATRX	284.243	0	82	6
141	CDK4	284.243	1	82	6
141	PIK3CA	284.243	0	82	6
141	TP53	284.243	0	82	6
141	HLA-DRB1	284.243	0	82	6
141	TYK2	284.243	0	82	6
141	GLI1	9.305	1	3	1
142	SEC61G	288.407	1	82	3
142	TP53	288.407	1	82	3
142	VEGFA	288.407	1	82	3
143	ADCY9	12.990	0	4	1
143	IL32	5.936	1	2	1
143	NF1	2.824	0	1	1
144	CD1C	39.053	0	11	1
144	CDKN2A	61.604	0	20	4
144	RAF1	61.604	0	20	4
144	MDM4	61.604	1	20	4
144	PTEN	61.604	0	20	4
145	ABL1	223.159	0	58	5
145	ITGA10	223.159	0	58	5
145	PTPN11	223.159	0	58	5
145	PTEN	223.159	0	58	5
145	NF1	223.159	0	58	5
145	CCL3L1	114.500	0	31	1
145	PCDHGC5	4.075	0	1	1
146	CDKN2A	395.412	0	106	5
146	EGFR	395.412	1	106	5
146	PIK3CA	395.412	0	106	5
146	PRKCB	395.412	0	106	5
146	TBL1Y	395.412	0	106	5
146	FAT2	4.092	0	1	2
146	PCDH11Y	4.092	0	1	2
146	PRKY	9.315	0	3	1
146	SEC61G	19.556	1	6	1
147	COL4A3	322.735	0	84	9
147	EGFR	322.735	1	84	9
147	PPARA	322.735	0	84	9
147	GABRA6	322.735	0	84	9
147	HCK	322.735	1	84	9
147	PRKY	322.735	0	84	9
147	TBL1Y	322.735	0	84	9
147	KCNB2	322.735	0	84	9
147	HLA-DRB1	322.735	0	84	9
147	DCHS2	9.104	0	2	3
147	PCDH11Y	9.104	0	2	3
147	PCDHGC5	9.104	0	2	3
147	S100A8	9.067	1	3	1
147	SEC61G	10.678	1	3	1
148	AKT1	9.671	1	2	1
148	CDKN2A	15.377	0	5	1
148	ELAVL2	2.772	0	1	1
148	GABRA1	23.091	1	7	1
148	NOS1	2.542	0	1	1
148	PCDH11Y	2.823	0	1	1
148	PRKY	3.077	0	1	1
148	TPX2	5.663	1	2	1
149	ATRX	257.939	0	68	4
149	LRP1	257.939	0	68	4
149	TP53	257.939	0	68	4
149	PIK3CA	257.939	0	68	4
149	RYR3	5.904	1	2	1
150	AMPH	23.228	1	4	1
150	ITGB2	41.200	0	12	2
150	PTEN	41.200	0	12	2
150	PCDH19	6.219	0	2	1
150	VAMP3	97.128	0	23	1
151	ACTN1	534.092	0	154	12
151	CDK4	534.092	1	154	12
151	HLA-DRB1	534.092	0	154	12
151	MDM2	534.092	1	154	12
151	PSMB8	534.092	1	154	12
151	CNOT2	534.092	1	154	12
151	MED13	534.092	0	154	12
151	EGFR	534.092	1	154	12
151	FRS2	534.092	0	154	12
151	HCK	534.092	0	154	12
151	SEC61G	534.092	1	154	12
151	IFNG	534.092	1	154	12
152	ATRX	648.607	0	182	14
152	BRCA1	648.607	0	182	14
152	CSNK2B	648.607	0	182	14
152	DLG4	648.607	0	182	14
152	FLNA	648.607	1	182	14
152	TTN	648.607	0	182	14
152	HLA-A	648.607	0	182	14
152	MCM5	648.607	1	182	14
152	MLLT4	648.607	0	182	14
152	PTEN	648.607	0	182	14
152	RYR2	648.607	1	182	14
152	TP53	648.607	1	182	14
152	NOS2	648.607	0	182	14
152	CEP63	648.607	0	182	14
152	FGF18	3.419	0	1	1
152	HNRNPH3	19.971	0	6	1
152	PCDH19	7.033	0	2	4
152	PCDHAC2	7.033	0	2	4
152	PCDHGC5	7.033	0	2	4
152	SVEP1	7.033	0	2	4
153	ABL1	429.910	0	127	5
153	CDK4	429.910	1	127	5
153	CDKN2A	429.910	0	127	5
153	GLI1	429.910	1	127	5
153	MAP4K1	429.910	0	127	5
153	CACNA1S	9.891	0	3	1
153	DCTN2	8.140	0	2	2
153	KIF5A	8.140	0	2	2
154	CELSR1	5.300	0	2	1
154	DMD	72.558	0	17	1
154	NEK2	111.016	0	33	2
154	TP53	111.016	1	33	2
155	CDK4	35.324	1	12	1
155	EPS8	209.324	1	53	7
155	FRS2	209.324	0	53	7
155	GABRA6	209.324	0	53	7
155	GLI1	209.324	0	53	7
155	LRP1	209.324	1	53	7
155	STAT6	209.324	0	53	7
155	IFNG	209.324	0	53	7
156	ATRX	6.758	0	2	1
156	CDC27	84.022	0	25	4
156	PIK3CA	84.022	1	25	4
156	PRKCB	84.022	0	25	4
156	IL12RB2	84.022	0	25	4
156	PCDHAC2	2.721	0	1	1
156	PDGFD	85.533	0	22	1
157	CDKN2A	12.462	0	4	1
157	PCDH11Y	3.757	0	1	1
157	PIK3CG	126.820	0	37	2
157	PRKY	126.820	0	37	2
158	CDK4	312.691	1	79	4
158	FGFR1	312.691	0	79	4
158	PDGFRA	312.691	1	79	4
158	TP53	312.691	0	79	4
159	CCT6A	11.729	1	3	1
159	CDKN2A	9.348	0	3	1
159	EGFR	242.938	1	62	2
159	PLG	242.938	0	62	2
159	MAP3K4	5.505	0	2	1
159	PHKG1	7.415	1	2	1
160	NGF	56.079	0	15	1
161	HLA-DRB1	118.601	1	32	2
161	PTEN	118.601	0	32	2
162	CDKN2A	41.780	0	13	1
162	CEP135	7.698	1	2	1
162	IGFBP7	71.305	1	20	4
162	KDR	71.305	0	20	4
162	PDGFRA	71.305	1	20	4
162	KIT	71.305	0	20	4
163	CDKN2A	5.684	0	2	1
163	PTEN	9.434	0	3	1
164	EGFR	103.119	1	29	1
165	PCDH11Y	8.746	0	3	1
165	PIK3R1	173.680	0	43	2
165	RB1	173.680	0	43	2
165	PRKY	3.763	0	1	1
166	TP53	33.267	0	9	1
167	EGFR	202.530	1	57	2
167	PTEN	202.530	0	57	2
168	CDKN2A	318.442	0	81	5
168	TP53	318.442	0	81	5
168	PIK3CA	318.442	1	81	5
168	RFC4	318.442	1	81	5
168	HLA-DRB1	318.442	0	81	5
169	ANK2	189.706	0	44	2
169	SPN	189.706	0	44	2
169	CDKN2A	47.081	0	15	2
169	CSNK2B	47.081	0	15	2
169	SDCCAG8	14.796	0	4	1
170	CCT6A	23.836	1	7	1
170	CDKN2A	3.035	0	1	1
170	EGFR	178.135	1	44	1
171	APEX2	2.981	0	1	1
171	HLA-DRB1	20.445	1	5	1
172	CDKN2A	112.749	0	33	3
172	PIK3C2B	112.749	0	33	3
172	PRSS2	112.749	0	33	3
173	AKAP9	183.837	0	42	8
173	CFTR	183.837	0	42	8
173	GNAT3	183.837	0	42	8
173	HGF	183.837	0	42	8
173	ITGB8	183.837	0	42	8
173	PTK2B	183.837	0	42	8
173	MET	183.837	0	42	8
173	SRI	183.837	0	42	8
173	DBF4	10.692	1	4	1
173	TES	2.639	0	1	1
174	CDKN2A	109.042	0	31	3
174	PTEN	109.042	0	31	3
174	TP53	109.042	0	31	3
174	CTBP1	3.143	0	1	1
175	PCDH11Y	10.020	0	3	1
175	PRKY	330.543	0	83	2
175	TP53	330.543	0	83	2
176	CDKN2A	238.934	0	60	4
176	PIK3C2G	238.934	0	60	4
176	HSPA8	238.934	0	60	4
176	PIK3CA	238.934	0	60	4
176	SEC61G	6.139	1	2	1
177	DCTN2	17.203	0	5	2
177	KIF5A	17.203	1	5	2
177	EGFR	169.410	0	44	2
177	FLNA	169.410	0	44	2
177	PTEN	3.018	0	1	1
178	EGFR	156.066	1	44	2
178	FAS	156.066	0	44	2
178	IKZF1	78.255	0	24	1
178	P2RX2	3.090	0	1	1
178	PHKG1	2.689	0	1	1
179	FOXO3	2.761	0	1	1
179	PTEN	171.734	0	47	3
179	RB1	171.734	0	47	3
179	TP53	171.734	0	47	3
180	CSNK2B	6.332	0	2	1
180	EGFR	177.159	0	51	1
180	HGF	21.001	0	6	1
181	DCTN2	19.717	0	6	2
181	KIF5A	19.717	0	6	2
181	EGFR	175.950	0	42	4
181	LAMC3	175.950	0	42	4
181	FLNC	175.950	0	42	4
181	MET	175.950	1	42	4
181	MDM2	70.801	1	20	1
182	CDK4	139.078	1	38	4
182	TP53	139.078	0	38	4
182	DCTN2	139.078	1	38	4
182	KIF5A	139.078	0	38	4
182	HLA-DRB1	2.583	0	1	1
183	ATR	397.378	0	104	8
183	CDC27	397.378	0	104	8
183	EGFR	397.378	1	104	8
183	TP53	397.378	0	104	8
183	MCM6	397.378	0	104	8
183	RB1	397.378	0	104	8
183	COL1A1	397.378	0	104	8
183	RYR2	397.378	1	104	8
183	PCDHB2	14.750	0	4	1
183	SEC61G	6.641	1	2	1
184	CDKN2A	2.561	0	1	1
184	ELAVL2	3.812	0	1	1
184	PTEN	11.645	0	3	1
185	CBLB	318.728	0	82	8
185	PIK3R1	318.728	0	82	8
185	PRKY	318.728	0	82	8
185	CDKN2A	318.728	0	82	8
185	FGF13	318.728	1	82	8
185	TNC	318.728	1	82	8
185	KCNG1	318.728	0	82	8
185	PPYR1	318.728	0	82	8
185	PCDH11Y	4.275	0	1	1
185	SEC61G	6.527	1	2	1
186	BARD1	23.388	0	8	2
186	CDKN2A	23.388	0	8	2
186	FLNA	37.074	0	7	1
186	GRID2	101.144	0	22	1
186	PCDH11X	3.457	0	1	2
186	PCDHGC5	3.457	0	1	2
186	PTEN	3.152	0	1	1
187	ATR	260.376	0	76	8
187	CDKN2A	260.376	0	76	8
187	PIK3C2B	260.376	0	76	8
187	COL5A2	260.376	1	76	8
187	DRD5	260.376	0	76	8
187	PIK3CA	260.376	0	76	8
187	NKX3-2	260.376	0	76	8
187	FLT1	260.376	0	76	8
188	FLNB	6.778	0	2	1
188	GNAO1	155.690	0	44	4
188	MAP2K3	155.690	0	44	4
188	NGF	155.690	0	44	4
188	PTEN	155.690	0	44	4
189	ANK2	264.274	0	77	10
189	BSG	264.274	0	77	10
189	CALM1	264.274	0	77	10
189	EGFR	264.274	0	77	10
189	CDKN2A	264.274	0	77	10
189	BLM	264.274	1	77	10
189	DNMT1	264.274	0	77	10
189	HLA-DRB1	264.274	0	77	10
189	RYR2	264.274	0	77	10
189	TYK2	264.274	0	77	10
189	CDH8	3.425	0	1	2
189	PCDHGC5	3.425	0	1	2
189	DMD	7.762	0	1	1
190	ADAM12	357.224	0	97	13
190	CDKN2A	357.224	0	97	13
190	ERG	357.224	0	97	13
190	SMC3	357.224	0	97	13
190	EGFR	357.224	1	97	13
190	FLNA	357.224	0	97	13
190	FLNC	357.224	0	97	13
190	PLAU	357.224	0	97	13
190	FGFR2	357.224	0	97	13
190	GRK5	357.224	0	97	13
190	HCK	357.224	0	97	13
190	SLC18A2	357.224	0	97	13
190	ETS2	357.224	0	97	13
190	PPP3CB	3.464	0	1	1
190	SEC61G	13.655	1	4	1
190	SVEP1	3.810	0	1	1
191	CDH23	4.232	0	1	5
191	CDH9	4.232	0	1	5
191	PCDH11Y	4.232	0	1	5
191	PCDH7	4.232	0	1	5
191	PCDH9	4.232	0	1	5
191	EGFR	309.954	1	81	11
191	FGFR2	309.954	0	81	11
191	MAPK8	309.954	0	81	11
191	MELK	309.954	1	81	11
191	RPA2	309.954	0	81	11
191	XRCC2	309.954	0	81	11
191	PRKY	309.954	0	81	11
191	SLC6A3	309.954	0	81	11
191	PLAU	309.954	0	81	11
191	SHB	309.954	0	81	11
191	PPP3CB	309.954	0	81	11
191	RYR2	5.606	1	2	2
191	RYR3	5.606	1	2	2
192	ACTB	678.251	0	187	50
192	ATR	678.251	0	187	50
192	CDK6	678.251	0	187	50
192	CDKN2A	678.251	0	187	50
192	DBF4	678.251	1	187	50
192	DFFB	678.251	0	187	50
192	EGFR	678.251	1	187	50
192	HNRNPA2B1	678.251	0	187	50
192	IKZF1	678.251	0	187	50
192	MCM7	678.251	1	187	50
192	NOD1	678.251	0	187	50
192	NOS3	678.251	0	187	50
192	PGR	678.251	0	187	50
192	PSMA2	678.251	0	187	50
192	PSMC2	678.251	0	187	50
192	RAC1	678.251	0	187	50
192	XRCC2	678.251	0	187	50
192	ZNF212	678.251	0	187	50
192	ZNF3	678.251	1	187	50
192	PPIA	678.251	0	187	50
192	PRKAR2B	678.251	1	187	50
192	PHKG1	678.251	0	187	50
192	STK17A	678.251	1	187	50
192	WEE2	678.251	0	187	50
192	FLNC	678.251	0	187	50
192	ITGB8	678.251	1	187	50
192	LAMB1	678.251	0	187	50
192	LAMB4	678.251	0	187	50
192	AMPH	678.251	1	187	50
192	CD3G	678.251	0	187	50
192	CFTR	678.251	0	187	50
192	GLI3	678.251	0	187	50
192	GNAT3	678.251	0	187	50
192	GNGT1	678.251	0	187	50
192	GRB10	678.251	0	187	50
192	HGF	678.251	0	187	50
192	MET	678.251	0	187	50
192	PIK3CG	678.251	0	187	50
192	TES	678.251	0	187	50
192	VAV1	678.251	0	187	50
192	EZH2	678.251	1	187	50
192	NCF1	678.251	0	187	50
192	HOXA9	678.251	0	187	50
192	EPHA1	678.251	0	187	50
192	TRPV6	678.251	0	187	50
192	AKAP9	678.251	0	187	50
192	PRKAR1B	678.251	0	187	50
192	TSGA14	678.251	0	187	50
192	RELN	678.251	1	187	50
192	CCT6A	678.251	0	187	50
192	CDH9	7.697	0	2	2
192	PCDHA10	7.697	0	2	2
192	COL1A2	2.946	0	1	1
192	GPC2	3.099	0	1	1
192	HOXA2	6.220	0	2	1
192	IGFBP3	17.388	1	4	1
192	SRI	3.200	0	1	1
193	CDKN2A	52.214	0	16	1
193	CFTR	180.161	0	44	6
193	COL4A5	180.161	0	44	6
193	FN1	180.161	0	44	6
193	ITGB7	180.161	0	44	6
193	DRD5	180.161	0	44	6
193	MXD1	180.161	0	44	6
194	CDKN2A	8.721	0	3	1
194	ITGAX	133.698	0	33	3
194	ITPR1	133.698	0	33	3
194	NID1	133.698	0	33	3
194	PCDHGC5	3.605	0	1	1
194	SHB	3.741	0	1	1
195	CDH22	6.667	0	2	1
195	CDKN2A	15.283	0	5	1
195	F9	35.294	0	10	1
195	FBLN1	50.701	0	13	1
195	KDR	141.066	0	34	2
195	PIK3CA	141.066	0	34	2
196	ASPM	2.547	0	1	1
196	IGF1R	299.305	0	73	4
196	LAMA1	299.305	0	73	4
196	LAMA2	299.305	1	73	4
196	PTEN	299.305	0	73	4
196	MED13	7.681	0	2	1
197	CDKN2A	26.721	0	9	1
197	CKAP5	3.585	0	1	1
197	EEF1A1	2.546	0	1	1
197	EGFR	247.954	1	63	2
197	LAMB3	247.954	0	63	2
198	CDKN2A	76.794	0	23	1
198	DCHS1	6.476	0	2	1
198	ELAVL2	2.589	0	1	1
198	RYR2	63.236	1	16	1
198	TYK2	2.707	0	1	1
198	VCAN	45.953	0	13	1
199	AKT1	362.232	0	94	6
199	EGFR	362.232	1	94	6
199	HLA-DRB1	362.232	0	94	6
199	SYNJ1	362.232	0	94	6
199	VEGFA	362.232	1	94	6
199	NF1	362.232	0	94	6
199	CACNA1H	3.136	0	1	2
199	RYR3	3.136	0	1	2
199	CHL1	5.715	1	2	1
199	PCDHB4	10.839	0	3	1
200	ACAN	342.929	0	95	6
200	EGFR	342.929	1	95	6
200	LAMB1	342.929	0	95	6
200	SEC61G	342.929	1	95	6
200	CDKN2A	342.929	0	95	6
200	PIK3R1	342.929	0	95	6
200	GRIN2A	6.522	0	2	1
200	PCDHA10	4.090	0	1	1
200	RBMX	5.589	0	1	1
201	COL4A5	159.562	0	46	8
201	EGFR	159.562	0	46	8
201	LAMB4	159.562	0	46	8
201	PTEN	159.562	0	46	8
201	TP53	159.562	0	46	8
201	PLCG2	159.562	0	46	8
201	HOXA9	159.562	0	46	8
201	MET	159.562	0	46	8
201	DRD5	15.258	0	4	1
201	PCDHB5	2.935	0	1	1
202	ACAN	10.280	0	3	1
202	CCT6A	20.233	1	6	1
202	CDKN2A	298.097	0	80	5
202	MCM5	298.097	1	80	5
202	TP53	298.097	0	80	5
202	CSNK2A1	298.097	0	80	5
202	NOS3	298.097	0	80	5
202	KCNH1	6.747	0	2	1
202	PHKG1	2.953	0	1	1
202	SEC61G	6.374	1	2	1
203	ANK2	671.862	1	171	17
203	BSG	671.862	0	171	17
203	FBN2	671.862	1	171	17
203	MAPK8	671.862	0	171	17
203	MAPK8IP1	671.862	0	171	17
203	MCM6	671.862	1	171	17
203	NRXN1	671.862	1	171	17
203	PRKACG	671.862	0	171	17
203	PTBP1	671.862	1	171	17
203	RAD50	671.862	0	171	17
203	RASA1	671.862	0	171	17
203	TP53	671.862	0	171	17
203	VCAN	671.862	1	171	17
203	ZWINT	671.862	1	171	17
203	NCAPH	671.862	1	171	17
203	SMARCA2	671.862	0	171	17
203	NF1	671.862	0	171	17
203	HLA-DRB1	8.790	0	2	1
203	PCDH15	14.054	0	4	1
203	PRKG1	5.107	0	1	1
204	CACNA1S	319.594	0	81	6
204	COL6A2	319.594	0	81	6
204	EGFR	319.594	0	81	6
204	TP53	319.594	0	81	6
204	PLCG2	319.594	0	81	6
204	PTEN	319.594	0	81	6
204	FAT2	10.968	0	3	1
205	EGFR	131.386	0	41	4
205	TP53	131.386	0	41	4
205	PIK3R1	131.386	0	41	4
205	SDCCAG8	131.386	0	41	4
206	CDK6	9.965	0	3	3
206	CDKN2A	9.965	0	3	3
206	STK17A	9.965	0	3	3
206	COL1A2	273.213	0	69	10
206	EGFR	273.213	1	69	10
206	GNAT3	273.213	0	69	10
206	GNGT1	273.213	0	69	10
206	IGFBP3	273.213	1	69	10
206	NCF1	273.213	0	69	10
206	GRB10	273.213	0	69	10
206	HGF	273.213	0	69	10
206	PPIA	273.213	0	69	10
206	SRI	273.213	0	69	10
206	IKZF1	3.232	0	1	1
206	PHKG1	2.652	0	1	1
207	CACNA1G	5.367	0	2	1
207	CDKN2A	171.695	0	47	3
207	TP53	171.695	0	47	3
207	NUMA1	171.695	0	47	3
207	FAS	94.194	0	22	1
207	HLA-DRB1	2.780	0	1	1
207	PCDHGC5	7.036	0	2	1
208	CDKN2A	12.478	0	4	1
208	CNTNAP1	6.041	1	2	1
208	EGFR	239.560	1	58	7
208	GRB2	239.560	0	58	7
208	ITGB4	239.560	0	58	7
208	RAB3GAP2	239.560	0	58	7
208	HCLS1	239.560	0	58	7
208	KIT	239.560	0	58	7
208	NCF1	239.560	0	58	7
208	PCDHB6	7.101	0	2	1
208	SEC61G	6.776	1	2	1
208	TUBA4B	29.390	0	8	1
209	CDKN2A	15.105	0	5	1
209	COL6A3	224.530	0	63	3
209	EGFR	224.530	1	63	3
209	F8	224.530	0	63	3
209	ELAVL2	2.940	0	1	1
209	KCNH1	6.508	0	2	1
209	PIP5K1C	5.204	0	2	1
209	RAD50	3.196	0	1	1
210	ANAPC7	148.039	0	39	9
210	DRD5	148.039	0	39	9
210	GABRB3	148.039	0	39	9
210	ITPR1	148.039	1	39	9
210	PRKCG	148.039	0	39	9
210	PRKY	148.039	0	39	9
210	PTPN11	148.039	0	39	9
210	VAMP7	148.039	0	39	9
210	CD3G	148.039	0	39	9
210	EZR	2.903	0	1	1
210	FLNA	26.759	0	6	1
210	IKZF3	3.169	0	1	1
210	PCDH11Y	6.698	0	2	2
210	PCDHGC5	6.698	0	2	2
210	SLIT3	3.226	0	1	1
210	WEE2	5.230	0	2	1
211	ATRX	225.560	0	65	4
